"Sensor 9 Average (x, y, z)"
"[0.06285, 0.03606, -0.1659636]"
"[0.06489, 0.03225, -0.17189259999999998]"
"[0.06667500000000001, 0.022425, -0.17636960000000002]"
"[0.06798, 0.017159999999999998, -0.1758614]"
"[0.06883500000000001, 0.010575000000000001, -0.1764664]"
"[0.0693, 0.0018300000000000052, -0.1821534]"
"[0.058140000000000004, 0.04023, -0.17298159999999999]"
"[0.060285, 0.034365, -0.1797818]"
"[0.058664999999999995, 0.025665, -0.18232280000000003]"
"[0.060885, 0.018660000000000003, -0.18483960000000002]"
"[0.06180000000000001, 0.010350000000000005, -0.1840894]"
"[0.06189, 0.003390000000000004, -0.18258900000000003]"
"[0.052724999999999994, 0.042555, -0.17695040000000004]"
