"Sensor 12 Average (x, y, z)"
"[-0.035144999999999996, 0.03777, -0.189123]"
"[-0.03501, 0.03214499999999999, -0.19224480000000002]"
"[-0.03684, 0.02385, -0.19650399999999996]"
"[-0.03519, 0.015390000000000001, -0.19839160000000003]"
"[-0.037005, 0.0087, -0.1992628]"
"[-0.03677999999999999, 0.0007650000000000018, -0.199045]"
"[-0.0417, 0.03978000000000001, -0.18314559999999996]"
"[-0.042615, 0.03160500000000001, -0.1884696]"
"[-0.043199999999999995, 0.022799999999999997, -0.1915914]"
"[-0.044235, 0.016304999999999997, -0.19212379999999998]"
"[-0.044205, 0.007785, -0.1945922]"
"[-0.044864999999999995, -0.00035999999999999574, -0.196504]"
"[-0.04736999999999999, 0.03837, -0.1748934]"
