"Sensor 8 Average (x, y, z)"
"[-0.038564999999999995, 0.006014999999999993, -0.20102940000000002]"
"[-0.03759, -0.0016800000000000044, -0.200376]"
"[-0.037994999999999994, -0.010635000000000004, -0.20059380000000002]"
"[-0.036855, -0.019395000000000003, -0.19727839999999996]"
"[-0.036629999999999996, -0.025845000000000003, -0.19389040000000002]"
"[-0.036435, -0.032955, -0.19156719999999997]"
"[-0.042675000000000005, 0.007574999999999998, -0.19679439999999998]"
"[-0.04578, 0.00031499999999999584, -0.1941566]"
"[-0.04485, -0.009300000000000004, -0.19367259999999997]"
"[-0.04239, -0.015810000000000005, -0.1930676]"
"[-0.04325999999999999, -0.024855000000000002, -0.1914704]"
"[-0.045239999999999995, -0.031725, -0.18725959999999997]"
"[-0.050175, 0.009764999999999996, -0.1881792]"
