"Sensor 7 Average (x, y, z)"
"[-0.0018900000000000028, 0.0024900000000000026, -0.22034099999999998]"
"[-0.00021000000000000185, -0.004739999999999994, -0.21956659999999997]"
"[-0.0011999999999999997, -0.015015, -0.21695299999999995]"
"[-0.0012900000000000064, -0.02396999999999999, -0.21741280000000002]"
"[-0.0023250000000000007, -0.032295000000000004, -0.21240339999999996]"
"[-0.0004950000000000024, -0.03918000000000002, -0.20845879999999997]"
"[-0.011280000000000002, 0.005070000000000002, -0.2182598]"
"[-0.010500000000000002, -0.002610000000000001, -0.21884059999999997]"
"[-0.01173, -0.013439999999999994, -0.215743]"
"[-0.009000000000000003, -0.021255000000000003, -0.21562199999999998]"
"[-0.011175000000000001, -0.029279999999999994, -0.21346819999999997]"
"[-0.009855000000000003, -0.03824999999999999, -0.20831359999999996]"
"[-0.020355, 0.00546, -0.216953]"
