"Sensor 6 Average (x, y, z)"
"[0.03753000000000001, 0.003599999999999999, -0.20064220000000005]"
"[0.037575, -0.0036749999999999977, -0.200618]"
"[0.03573, -0.010094999999999998, -0.20018239999999998]"
"[0.035504999999999995, -0.017924999999999996, -0.19628620000000002]"
"[0.03656999999999999, -0.027479999999999997, -0.19413239999999998]"
"[0.035309999999999994, -0.03462, -0.19018780000000002]"
"[0.027254999999999995, 0.007275, -0.2040302]"
"[0.028095000000000002, -0.0006899999999999962, -0.2044658]"
"[0.02814, -0.012134999999999998, -0.204611]"
"[0.027104999999999997, -0.019124999999999996, -0.20342519999999997]"
"[0.028349999999999993, -0.025425, -0.19768980000000003]"
"[0.027659999999999997, -0.033389999999999996, -0.19444700000000004]"
"[0.019694999999999997, 0.006675000000000004, -0.2079748]"
