"Sensor 1 Average (x, y, z)"
"[-0.014084999999999997, -0.012674999999999999, -0.0241758]"
"[-0.00918, -0.015285, -0.030951799999999998]"
"[-0.0010199999999999992, -0.016454999999999997, -0.03409780000000001]"
"[0.007995, -0.01575, -0.032331200000000004]"
"[0.013665, -0.013365000000000002, -0.0261844]"
"[-0.017385, -0.007769999999999999, -0.029911200000000002]"
"[-0.011100000000000002, -0.009105000000000002, -0.03888939999999999]"
"[-0.0013199999999999991, -0.009764999999999996, -0.043100200000000005]"
"[0.009195000000000002, -0.009269999999999994, -0.0403414]"
"[0.01623, -0.007754999999999998, -0.03216179999999999]"
"[-0.0177, 0.0003300000000000039, -0.031944]"
"[-0.011114999999999996, 0.0005400000000000023, -0.041454599999999994]"
"[-0.0009599999999999999, 0.0006749999999999985, -0.0455928]"
"[0.009929999999999998, 0.00051, -0.0423258]"
"[0.017025, 0.00016499999999999848, -0.0337832]"
"[-0.01629, 0.008175000000000002, -0.029427199999999997]"
"[-0.010544999999999999, 0.010050000000000003, -0.03705019999999999]"
"[-0.0007949999999999997, 0.011145000000000002, -0.0408738]"
"[0.008865000000000001, 0.010440000000000001, -0.037945599999999996]"
"[0.015975, 0.008415000000000002, -0.0305646]"
"[-0.013274999999999999, 0.012960000000000003, -0.0227238]"
"[-0.008414999999999999, 0.015855000000000005, -0.028701199999999993]"
"[-0.0003599999999999992, 0.017175000000000003, -0.031435799999999986]"
"[0.007785, 0.016125000000000004, -0.029475599999999994]"
"[0.012975, 0.013410000000000002, -0.023715999999999997]"
