"Sensor 4 Average (x, y, z)"
"[-0.01374, 0.024075, 0.0003145999999999982]"
"[-0.023399999999999997, 0.03276, -0.005033599999999999]"
"[-0.040095, 0.04338000000000001, -0.020932999999999997]"
"[-0.062400000000000004, 0.04125, -0.038937799999999995]"
"[-0.081615, 0.022154999999999998, -0.0639122]"
