"Sensor 1 Average (x, y, z)"
"[0.0029099999999999994, 0.09861, -0.0914034]"
"[0.0018749999999999982, 0.09087, -0.175571]"
"[0.013229999999999999, 0.01425000000000001, -0.2328282]"
"[0.006644999999999999, -0.06968999999999999, -0.19149459999999996]"
"[0.008865, -0.09382499999999995, -0.10166419999999997]"
