,Magnetometerx,Magnetometery,Magnetometerz
0,1.372,1.1760000000000002,1.47
1,1.1760000000000002,1.568,1.47
2,1.372,1.47,1.372
3,1.372,1.47,1.372
4,1.372,1.47,1.372
5,1.372,1.47,1.372
6,1.1760000000000002,1.372,1.372
7,1.1760000000000002,1.372,1.372
8,1.078,1.568,1.47
9,1.078,1.568,1.47
10,1.078,1.568,1.47
11,1.078,1.568,1.47
12,1.372,1.372,1.372
13,1.372,1.274,1.372
14,1.1760000000000002,1.274,1.372
15,1.1760000000000002,1.274,1.372
16,1.1760000000000002,1.274,1.372
17,1.1760000000000002,1.568,1.47
18,1.274,1.47,1.372
19,1.372,1.372,1.47
20,1.372,1.372,1.47
21,1.372,1.372,1.47
22,1.372,1.372,1.47
23,1.1760000000000002,1.372,1.274
24,1.47,1.47,1.274
25,1.1760000000000002,1.372,1.47
26,1.1760000000000002,1.372,1.47
27,1.1760000000000002,1.372,1.47
28,1.1760000000000002,1.47,1.47
29,1.47,1.274,1.47
30,1.274,1.372,1.372
31,1.274,1.372,1.372
32,1.274,1.372,1.372
33,1.274,1.372,1.372
34,1.568,1.372,1.372
35,1.568,1.47,1.274
36,1.372,1.568,1.372
37,1.372,1.568,1.372
38,1.372,1.568,1.372
39,1.372,1.274,1.47
40,1.1760000000000002,1.568,1.274
41,1.274,1.372,1.47
42,1.274,1.372,1.47
43,1.274,1.372,1.47
44,1.274,1.372,1.47
45,1.47,1.1760000000000002,1.47
46,1.372,1.568,1.372
47,1.1760000000000002,1.47,1.372
48,1.1760000000000002,1.47,1.372
49,1.1760000000000002,1.47,1.372
50,1.1760000000000002,1.47,1.372
51,1.274,1.47,1.47
52,1.274,1.47,1.47
53,1.274,1.47,1.47
54,1.274,1.47,1.47
55,1.274,1.47,1.47
56,0.882,1.47,1.274
57,1.1760000000000002,1.1760000000000002,1.372
58,1.1760000000000002,1.568,1.372
59,1.1760000000000002,1.568,1.372
60,1.1760000000000002,1.568,1.372
61,1.1760000000000002,1.568,1.372
62,1.274,1.1760000000000002,1.47
63,1.372,1.47,1.372
64,1.274,1.47,1.372
65,1.274,1.47,1.372
66,1.274,1.47,1.372
67,1.274,1.078,1.274
68,1.274,1.47,1.372
69,1.372,1.372,1.372
70,1.372,1.372,1.372
71,1.372,1.372,1.372
72,1.372,1.372,1.372
73,1.274,1.372,1.372
74,1.372,1.274,1.274
75,1.372,1.372,1.372
76,1.372,1.372,1.372
77,1.372,1.372,1.372
78,1.372,1.568,1.372
79,1.078,1.1760000000000002,1.568
80,1.372,1.47,1.47
81,1.372,1.47,1.47
82,1.372,1.47,1.47
83,1.372,1.47,1.47
84,1.372,1.372,1.372
85,1.274,1.1760000000000002,1.47
86,1.274,1.274,1.47
87,1.274,1.274,1.47
88,1.274,1.274,1.47
89,1.274,0.0,1.47
90,1.568,1.1760000000000002,1.372
91,1.372,1.372,1.47
92,1.372,1.372,1.47
93,1.372,1.372,1.47
94,1.372,1.372,1.47
95,1.372,1.568,1.372
96,1.274,1.568,1.372
97,1.47,1.47,1.372
98,1.47,1.47,1.372
99,1.47,1.47,1.372
