,Magnetometerx,Magnetometery,Magnetometerz
0,1.078,1.568,1.568
1,1.078,1.568,1.568
2,1.078,1.568,1.568
3,1.078,1.568,1.568
4,1.078,1.568,1.47
5,0.98,1.47,1.47
6,0.882,1.47,1.47
7,0.882,1.47,1.47
8,0.882,1.47,1.47
9,0.882,1.47,1.47
10,0.98,1.568,1.47
11,0.98,1.568,1.372
12,1.1760000000000002,1.568,1.47
13,1.1760000000000002,1.568,1.47
14,1.1760000000000002,1.568,1.47
15,1.1760000000000002,1.568,1.47
16,1.1760000000000002,1.568,1.372
17,0.98,1.568,1.47
18,0.98,1.568,1.47
19,0.98,1.568,1.47
20,0.98,1.568,1.47
21,1.078,1.568,1.372
22,0.98,1.568,1.47
23,0.98,1.568,1.47
24,0.98,1.568,1.47
25,0.98,1.568,1.47
26,0.98,1.568,1.47
27,0.98,1.568,1.47
28,0.784,1.568,1.47
29,1.274,1.568,1.372
30,1.274,1.568,1.372
31,1.274,1.568,1.372
32,1.078,1.568,1.47
33,1.078,1.568,1.47
34,1.078,1.568,1.372
35,1.078,1.568,1.372
36,1.078,1.568,1.372
37,1.078,1.568,1.372
38,1.078,1.568,1.47
39,0.98,1.568,1.274
40,0.98,1.47,1.47
41,0.98,1.47,1.47
42,0.98,1.47,1.47
43,1.078,1.568,1.372
44,0.882,1.568,1.47
45,1.078,1.47,1.274
46,1.078,1.47,1.274
47,1.078,1.47,1.274
48,1.078,1.47,1.274
49,0.98,1.568,1.372
50,0.882,1.568,1.274
51,0.98,1.568,1.568
52,0.98,1.568,1.568
53,0.98,1.568,1.568
54,0.98,1.568,1.568
55,1.078,1.47,1.372
56,0.784,1.568,1.274
57,0.784,1.568,1.274
58,0.784,1.568,1.274
59,0.784,1.568,1.274
60,0.98,1.568,1.47
61,1.078,1.47,1.47
62,0.5880000000000001,1.568,1.47
63,0.5880000000000001,1.568,1.47
64,0.5880000000000001,1.568,1.47
65,0.5880000000000001,1.568,1.47
66,1.078,1.568,1.274
67,1.274,1.47,1.372
68,0.882,1.568,1.47
69,0.882,1.568,1.47
70,0.882,1.568,1.47
71,0.98,1.568,1.568
72,0.882,1.568,1.47
73,0.98,1.568,1.568
74,0.98,1.568,1.568
75,0.98,1.568,1.568
76,0.98,1.568,1.568
77,0.882,1.568,1.372
78,0.98,1.568,1.47
79,1.078,1.568,1.47
80,1.078,1.568,1.47
81,1.078,1.568,1.47
82,1.078,1.568,1.274
83,0.98,1.568,1.47
84,1.078,1.568,1.47
85,1.078,1.568,1.47
86,1.078,1.568,1.47
87,1.078,1.568,1.47
88,1.274,1.568,1.47
89,0.882,1.568,1.47
90,0.98,1.372,1.47
91,0.98,1.372,1.47
92,0.98,1.372,1.47
93,0.882,0.196,1.372
94,1.078,1.568,1.372
95,1.078,1.568,1.47
96,1.078,1.568,1.47
97,1.078,1.568,1.47
98,1.078,1.568,1.47
99,1.1760000000000002,1.568,1.372
