,Magnetometerx,Magnetometery,Magnetometerz
0,-3.136,1.47,1.078
1,-3.136,1.47,1.078
2,-1.568,0.784,1.078
3,-1.568,1.078,1.274
4,-1.568,1.372,1.1760000000000002
5,-1.568,1.372,1.1760000000000002
6,-1.568,1.372,1.1760000000000002
7,-1.568,1.372,1.1760000000000002
8,-1.568,1.1760000000000002,1.078
9,-1.568,1.1760000000000002,1.078
10,-1.568,1.1760000000000002,1.078
11,-1.568,1.1760000000000002,1.078
12,-1.568,1.1760000000000002,1.078
13,-1.568,1.078,1.078
14,-1.568,1.372,1.274
15,-1.568,0.98,1.1760000000000002
16,-1.568,0.98,1.1760000000000002
17,-1.568,0.98,1.1760000000000002
18,-1.568,0.98,1.1760000000000002
19,-1.568,1.078,1.1760000000000002
20,-1.568,1.078,1.078
21,-1.568,1.372,0.98
22,-1.568,1.372,0.98
23,-1.568,1.372,0.98
24,-1.568,1.372,0.98
25,-1.568,1.1760000000000002,1.274
26,-1.568,1.1760000000000002,1.078
27,-1.568,1.1760000000000002,1.078
28,-1.568,1.1760000000000002,1.078
29,-1.568,1.1760000000000002,1.078
30,-1.568,1.372,1.1760000000000002
31,-1.568,1.078,1.1760000000000002
32,-1.568,1.47,1.078
33,-1.568,1.47,1.078
34,-1.568,1.47,1.078
35,-1.568,1.47,1.078
36,-3.136,1.274,1.1760000000000002
37,-3.136,1.078,1.078
38,-1.568,1.47,1.078
39,-1.568,1.47,1.078
40,-1.568,1.47,1.078
41,-1.568,1.1760000000000002,1.078
42,-1.568,1.274,1.274
43,-3.136,1.372,1.078
44,-3.136,1.372,1.078
45,-3.136,1.372,1.078
46,-3.136,1.372,1.078
47,-1.568,1.274,1.1760000000000002
48,-1.568,1.078,1.078
49,-3.136,1.1760000000000002,1.1760000000000002
50,-3.136,1.1760000000000002,1.1760000000000002
51,-3.136,1.1760000000000002,1.1760000000000002
52,-1.568,1.1760000000000002,1.1760000000000002
53,-1.568,1.372,1.1760000000000002
54,-1.568,1.1760000000000002,1.078
55,-1.568,1.1760000000000002,1.078
56,-1.568,1.1760000000000002,1.078
57,-1.568,1.1760000000000002,1.078
58,-3.136,1.274,1.078
59,-3.136,1.372,1.1760000000000002
60,-1.568,1.1760000000000002,1.078
61,-1.568,1.1760000000000002,1.078
62,-1.568,1.1760000000000002,1.078
63,-1.568,1.1760000000000002,1.078
64,-1.568,1.274,1.078
65,-1.568,1.274,1.1760000000000002
66,-1.568,1.274,1.1760000000000002
67,-1.568,1.274,1.1760000000000002
68,-1.568,1.274,1.1760000000000002
69,-1.568,1.274,1.078
70,-3.136,1.274,1.1760000000000002
71,-1.568,0.882,1.078
72,-1.568,0.882,1.078
73,-1.568,0.882,1.078
74,-1.568,0.882,1.078
75,-1.568,1.1760000000000002,1.1760000000000002
76,-1.568,1.372,1.1760000000000002
77,-1.568,1.47,1.078
78,-1.568,1.47,1.078
79,-1.568,1.47,1.078
80,-1.568,1.274,1.274
81,-1.568,1.1760000000000002,1.078
82,-1.568,1.274,1.078
83,-1.568,1.274,1.078
84,-1.568,1.274,1.078
85,-1.568,1.274,1.078
86,-3.136,1.274,1.1760000000000002
87,-1.568,1.1760000000000002,1.078
88,-1.568,1.274,1.078
89,-1.568,1.274,1.078
90,-1.568,1.274,1.078
91,-1.568,1.274,1.1760000000000002
92,-1.568,1.078,1.1760000000000002
93,-1.568,1.1760000000000002,1.1760000000000002
94,-1.568,1.1760000000000002,1.1760000000000002
95,-1.568,1.1760000000000002,1.1760000000000002
96,-1.568,1.1760000000000002,1.1760000000000002
97,-1.568,1.372,1.078
98,-1.568,1.1760000000000002,1.078
99,-1.568,1.1760000000000002,0.98
