,Magnetometerx,Magnetometery,Magnetometerz
0,-1.568,-3.136,1.47
1,0.098,-3.136,1.372
2,-1.568,-3.136,1.274
3,-1.568,-3.136,1.274
4,-1.568,-3.136,1.274
5,0.196,-3.136,1.274
6,-1.568,-3.136,1.274
7,0.098,-3.136,1.1760000000000002
8,0.098,-3.136,1.1760000000000002
9,0.098,-3.136,1.1760000000000002
10,0.098,-3.136,1.1760000000000002
11,-1.568,-3.136,1.274
12,-1.568,-3.136,1.372
13,-1.568,-3.136,1.372
14,-1.568,-3.136,1.372
15,-1.568,-3.136,1.372
16,0.0,-3.136,1.47
17,0.098,-3.136,1.47
18,-1.568,-3.136,1.372
19,-1.568,-3.136,1.372
20,-1.568,-3.136,1.372
21,-1.568,-3.136,1.372
22,0.098,-3.136,1.372
23,0.0,-3.136,1.372
24,-1.568,-3.136,1.274
25,-1.568,-3.136,1.274
26,-1.568,-3.136,1.274
27,-1.568,-3.136,1.372
28,0.0,-3.136,1.274
29,0.0,-3.136,1.372
30,0.0,-3.136,1.372
31,0.0,-3.136,1.372
32,0.0,-3.136,1.372
33,0.098,-3.136,1.372
34,0.098,-3.136,1.274
35,-1.568,-3.136,1.1760000000000002
36,-1.568,-3.136,1.1760000000000002
37,-1.568,-3.136,1.1760000000000002
38,-1.568,-3.136,1.1760000000000002
39,0.0,-3.136,1.274
40,-1.568,-3.136,1.274
41,-1.568,-3.136,1.274
42,-1.568,-3.136,1.274
43,-1.568,-3.136,1.274
44,0.0,-3.136,1.47
45,-1.568,-3.136,1.372
46,-1.568,-3.136,1.372
47,-1.568,-3.136,1.372
48,-1.568,-3.136,1.372
49,-1.568,-3.136,1.372
50,-1.568,-3.136,1.274
51,-1.568,-3.136,1.372
52,0.0,-3.136,1.1760000000000002
53,0.0,-3.136,1.1760000000000002
54,0.0,-3.136,1.1760000000000002
55,0.0,-3.136,1.1760000000000002
56,-1.568,-3.136,1.274
57,0.0,-3.136,1.274
58,0.0,-3.136,1.274
59,0.0,-3.136,1.274
60,0.0,-3.136,1.274
61,-1.568,-3.136,1.274
62,0.196,-3.136,1.372
63,0.0,-1.568,1.47
64,0.0,-1.568,1.47
65,0.0,-1.568,1.47
66,0.0,-1.568,1.47
67,-1.568,-3.136,1.372
68,-1.568,-3.136,1.372
69,-1.568,-3.136,1.1760000000000002
70,-1.568,-3.136,1.1760000000000002
71,-1.568,-3.136,1.1760000000000002
72,0.0,-3.136,1.47
73,-1.568,-3.136,1.372
74,-1.568,-1.568,1.274
75,-1.568,-1.568,1.274
76,-1.568,-1.568,1.274
77,-1.568,-1.568,1.274
78,0.0,-3.136,1.274
79,0.0,-3.136,1.372
80,-1.568,-3.136,1.274
81,-1.568,-3.136,1.274
82,-1.568,-3.136,1.274
83,0.0,-3.136,1.47
84,-1.568,-3.136,1.274
85,-1.568,-3.136,1.274
86,-1.568,-3.136,1.274
87,-1.568,-3.136,1.274
88,-1.568,-3.136,1.274
89,-1.568,-3.136,1.274
90,-1.568,-3.136,1.372
91,0.098,-1.568,1.372
92,0.098,-1.568,1.372
93,0.098,-1.568,1.372
94,1.47,-1.568,1.372
95,-1.568,-3.136,1.1760000000000002
96,-1.568,-3.136,1.274
97,-1.568,-3.136,1.274
98,-1.568,-3.136,1.274
99,-1.568,-3.136,1.274
