,Magnetometerx,Magnetometery,Magnetometerz
0,0.29400000000000004,-3.136,1.1760000000000002
1,0.29400000000000004,-3.136,1.1760000000000002
2,0.49,-3.136,1.372
3,0.392,-3.136,1.1760000000000002
4,0.392,-3.136,1.1760000000000002
5,0.392,-3.136,1.1760000000000002
6,0.392,-3.136,1.1760000000000002
7,0.392,-3.136,1.1760000000000002
8,0.5880000000000001,-3.136,1.1760000000000002
9,0.392,-3.136,1.274
10,0.29400000000000004,-3.136,1.1760000000000002
11,0.29400000000000004,-3.136,1.1760000000000002
12,0.29400000000000004,-3.136,1.1760000000000002
13,0.29400000000000004,-3.136,1.1760000000000002
14,0.49,-3.136,1.274
15,0.392,-3.136,1.274
16,0.49,-3.136,1.1760000000000002
17,0.49,-3.136,1.1760000000000002
18,0.49,-3.136,1.1760000000000002
19,0.392,-3.136,1.1760000000000002
20,0.392,-3.136,1.274
21,0.392,-1.568,1.1760000000000002
22,0.392,-1.568,1.1760000000000002
23,0.392,-1.568,1.1760000000000002
24,0.392,-1.568,1.1760000000000002
25,0.392,-3.136,1.372
26,0.29400000000000004,-3.136,1.274
27,0.49,-3.136,1.372
28,0.49,-3.136,1.372
29,0.49,-3.136,1.372
30,0.49,-3.136,1.274
31,0.29400000000000004,-3.136,1.1760000000000002
32,0.392,-3.136,1.1760000000000002
33,0.392,-3.136,1.1760000000000002
34,0.392,-3.136,1.1760000000000002
35,0.392,-3.136,1.1760000000000002
36,0.392,-3.136,1.274
37,0.196,-3.136,1.1760000000000002
38,0.392,-3.136,1.1760000000000002
39,0.392,-3.136,1.1760000000000002
40,0.392,-3.136,1.1760000000000002
41,0.392,-3.136,1.1760000000000002
42,0.392,-3.136,1.274
43,0.5880000000000001,-3.136,1.274
44,0.196,-3.136,1.1760000000000002
45,0.196,-3.136,1.1760000000000002
46,0.196,-3.136,1.1760000000000002
47,0.196,-3.136,1.1760000000000002
48,0.49,-3.136,1.274
49,0.098,-3.136,1.274
50,0.098,-3.136,1.274
51,0.098,-3.136,1.274
52,0.098,-3.136,1.274
53,0.29400000000000004,-3.136,1.1760000000000002
54,0.5880000000000001,-3.136,1.274
55,0.392,-3.136,1.274
56,0.392,-3.136,1.274
57,0.392,-3.136,1.274
58,0.392,-3.136,1.274
59,0.392,-3.136,1.372
60,0.49,-3.136,1.274
61,0.392,-3.136,1.1760000000000002
62,0.392,-3.136,1.1760000000000002
63,0.392,-3.136,1.1760000000000002
64,0.392,-3.136,1.274
65,0.5880000000000001,-3.136,1.1760000000000002
66,0.29400000000000004,-1.568,1.274
67,0.29400000000000004,-1.568,1.274
68,0.29400000000000004,-1.568,1.274
69,0.29400000000000004,-1.568,1.274
70,0.392,-1.568,1.1760000000000002
71,0.29400000000000004,-3.136,1.1760000000000002
72,0.5880000000000001,-3.136,1.1760000000000002
73,0.5880000000000001,-3.136,1.1760000000000002
74,0.5880000000000001,-3.136,1.1760000000000002
75,0.49,-3.136,1.372
76,0.29400000000000004,-1.568,1.1760000000000002
77,0.098,-3.136,1.274
78,0.098,-3.136,1.274
79,0.098,-3.136,1.274
80,0.098,-3.136,1.274
81,0.49,-3.136,1.372
82,0.196,-3.136,1.274
83,0.49,-3.136,1.274
84,0.49,-3.136,1.274
85,0.49,-3.136,1.274
86,0.49,-3.136,1.274
87,0.49,-3.136,1.1760000000000002
88,0.49,-3.136,1.274
89,0.49,-3.136,1.1760000000000002
90,0.49,-3.136,1.1760000000000002
91,0.49,-3.136,1.1760000000000002
92,0.49,-1.568,1.1760000000000002
93,0.392,-3.136,1.274
94,0.29400000000000004,-3.136,1.274
95,0.29400000000000004,-3.136,1.274
96,0.29400000000000004,-3.136,1.274
97,0.29400000000000004,-3.136,1.274
98,0.392,-3.136,1.1760000000000002
99,0.392,-3.136,1.372
