,Magnetometerx,Magnetometery,Magnetometerz
0,0.196,-3.136,1.372
1,0.098,-3.136,1.372
2,0.0,-3.136,1.372
3,0.0,-3.136,1.372
4,0.0,-3.136,1.372
5,0.0,-3.136,1.372
6,0.29400000000000004,-3.136,1.274
7,0.0,-3.136,1.372
8,0.098,-3.136,1.372
9,0.098,-3.136,1.372
10,0.098,-3.136,1.372
11,0.098,-3.136,1.372
12,0.392,-3.136,1.1760000000000002
13,0.098,-3.136,1.274
14,0.196,-3.136,1.274
15,0.196,-3.136,1.274
16,0.196,-3.136,1.274
17,0.098,-3.136,1.1760000000000002
18,0.196,-3.136,1.274
19,0.196,-3.136,1.372
20,0.196,-3.136,1.372
21,0.196,-3.136,1.372
22,0.196,-3.136,1.372
23,0.098,-3.136,1.274
24,0.392,-3.136,1.1760000000000002
25,0.196,-3.136,1.274
26,0.196,-3.136,1.274
27,0.196,-3.136,1.274
28,0.0,-3.136,1.274
29,0.196,-3.136,1.274
30,0.0,-3.136,1.1760000000000002
31,0.0,-3.136,1.1760000000000002
32,0.0,-3.136,1.1760000000000002
33,0.0,-3.136,1.1760000000000002
34,0.29400000000000004,-3.136,1.372
35,-1.568,-3.136,1.274
36,0.098,-3.136,1.568
37,0.098,-3.136,1.568
38,0.098,-3.136,1.568
39,0.098,-3.136,1.568
40,0.098,-3.136,1.274
41,0.0,-3.136,1.274
42,0.0,-3.136,1.274
43,0.0,-3.136,1.274
44,0.0,-3.136,1.274
45,0.196,-3.136,1.47
46,0.196,-3.136,1.274
47,-1.568,-3.136,1.274
48,-1.568,-3.136,1.274
49,-1.568,-3.136,1.274
50,-1.568,-3.136,1.274
51,0.196,-1.568,1.372
52,0.098,-3.136,1.274
53,0.0,-3.136,1.1760000000000002
54,0.0,-3.136,1.1760000000000002
55,0.0,-3.136,1.1760000000000002
56,0.098,-3.136,1.274
57,0.0,-1.568,1.372
58,0.098,-3.136,1.1760000000000002
59,0.098,-3.136,1.1760000000000002
60,0.098,-3.136,1.1760000000000002
61,0.098,-3.136,1.1760000000000002
62,0.098,-3.136,1.1760000000000002
63,0.098,-1.568,1.1760000000000002
64,0.196,-1.568,1.274
65,0.196,-1.568,1.274
66,0.196,-1.568,1.274
67,0.196,-1.568,1.1760000000000002
68,0.0,-3.136,1.274
69,0.098,-1.568,1.274
70,0.098,-1.568,1.274
71,0.098,-1.568,1.274
72,0.098,-1.568,1.274
73,0.392,-3.136,1.372
74,0.098,-1.568,1.274
75,0.29400000000000004,-3.136,1.372
76,0.29400000000000004,-3.136,1.372
77,0.29400000000000004,-3.136,1.372
78,0.29400000000000004,-3.136,1.372
79,0.196,-3.136,1.372
80,0.098,-1.568,1.372
81,0.098,-1.568,1.372
82,0.098,-1.568,1.372
83,0.098,-1.568,1.372
84,0.196,-3.136,1.1760000000000002
85,0.29400000000000004,-3.136,1.274
86,0.29400000000000004,-3.136,1.372
87,0.29400000000000004,-3.136,1.372
88,0.29400000000000004,-3.136,1.372
89,0.29400000000000004,-3.136,1.372
90,0.098,-3.136,1.274
91,0.29400000000000004,-3.136,1.274
92,0.098,-3.136,1.274
93,0.098,-3.136,1.274
94,0.098,-3.136,1.274
95,0.098,-3.136,1.274
96,0.098,-3.136,1.274
97,0.196,-3.136,1.47
98,0.196,-3.136,1.47
99,0.196,-3.136,1.47
