,Magnetometerx,Magnetometery,Magnetometerz
0,-3.136,0.686,1.47
1,-3.136,0.686,1.47
2,-3.136,0.686,1.47
3,-3.136,0.686,1.47
4,-3.136,0.49,1.568
5,-3.136,0.5880000000000001,1.47
6,-3.136,0.392,1.568
7,-3.136,0.392,1.568
8,-3.136,0.392,1.568
9,-3.136,0.784,1.47
10,-3.136,0.784,1.47
11,-3.136,0.392,1.47
12,-3.136,0.392,1.47
13,-3.136,0.392,1.47
14,-3.136,0.392,1.47
15,-3.136,0.49,1.47
16,-3.136,0.686,1.568
17,-3.136,0.686,1.47
18,-3.136,0.686,1.47
19,-3.136,0.686,1.47
20,-3.136,0.686,1.568
21,-3.136,0.29400000000000004,1.47
22,-3.136,0.392,1.47
23,-3.136,0.392,1.47
24,-3.136,0.392,1.47
25,-3.136,0.392,1.47
26,-3.136,0.196,1.47
27,-3.136,0.49,1.47
28,-3.136,0.49,1.47
29,-3.136,0.49,1.47
30,-3.136,0.49,1.47
31,-3.136,0.49,1.47
32,-3.136,0.5880000000000001,1.47
33,-3.136,0.5880000000000001,1.47
34,-3.136,0.5880000000000001,1.274
35,-3.136,0.5880000000000001,1.274
36,-3.136,0.5880000000000001,1.274
37,-3.136,0.784,1.568
38,-3.136,1.078,1.47
39,-3.136,0.49,1.47
40,-3.136,0.49,1.47
41,-3.136,0.49,1.47
42,-3.136,0.49,1.47
43,-3.136,0.5880000000000001,1.47
44,-3.136,0.392,1.372
45,-3.136,0.49,1.568
46,-3.136,0.49,1.568
47,-3.136,0.49,1.568
48,-3.136,0.392,1.568
49,-3.136,0.784,1.568
50,-3.136,0.5880000000000001,1.47
51,-3.136,0.5880000000000001,1.47
52,-3.136,0.5880000000000001,1.47
53,-3.136,0.5880000000000001,1.47
54,-3.136,0.5880000000000001,1.568
55,-3.136,0.784,1.47
56,-3.136,0.5880000000000001,1.568
57,-3.136,0.5880000000000001,1.568
58,-3.136,0.5880000000000001,1.568
59,-3.136,0.5880000000000001,1.568
60,-3.136,0.5880000000000001,1.47
61,-3.136,0.5880000000000001,1.568
62,-3.136,0.5880000000000001,1.568
63,-3.136,0.5880000000000001,1.568
64,-3.136,0.5880000000000001,1.568
65,-3.136,0.49,1.568
66,-3.136,0.5880000000000001,1.568
67,-3.136,0.49,1.568
68,-3.136,0.49,1.568
69,-3.136,0.49,1.568
70,-3.136,0.49,1.568
71,-3.136,0.686,1.47
72,-3.136,0.49,1.47
73,-3.136,0.5880000000000001,1.47
74,-3.136,0.5880000000000001,1.47
75,-3.136,0.5880000000000001,1.47
76,-3.136,0.5880000000000001,1.568
77,-3.136,0.5880000000000001,1.568
78,-3.136,0.5880000000000001,1.568
79,-3.136,0.5880000000000001,1.568
80,-3.136,0.5880000000000001,1.568
81,-3.136,0.5880000000000001,1.568
82,-3.136,0.686,1.568
83,-3.136,0.49,1.568
84,-3.136,0.49,1.47
85,-3.136,0.49,1.47
86,-3.136,0.49,1.47
87,-3.136,0.686,1.47
88,-3.136,0.686,1.47
89,-3.136,0.5880000000000001,1.47
90,-3.136,0.5880000000000001,1.47
91,-3.136,0.5880000000000001,1.47
92,-3.136,0.5880000000000001,1.47
93,-3.136,0.784,1.47
94,-3.136,0.686,1.47
95,-3.136,0.5880000000000001,1.568
96,-3.136,0.5880000000000001,1.568
97,-3.136,0.5880000000000001,1.568
98,-3.136,0.5880000000000001,1.568
99,-3.136,0.5880000000000001,1.47
