,Magnetometerx,Magnetometery,Magnetometerz
0,-1.568,1.274,1.372
1,-1.568,1.274,1.372
2,-1.568,1.1760000000000002,1.372
3,-1.568,1.274,1.1760000000000002
4,-1.568,1.274,1.1760000000000002
5,-1.568,1.274,1.1760000000000002
6,-1.568,1.274,1.1760000000000002
7,-1.568,0.98,1.372
8,-1.568,1.372,1.372
9,-1.568,1.47,1.372
10,-1.568,1.47,1.372
11,-1.568,1.47,1.372
12,-1.568,1.47,1.372
13,-1.568,1.47,1.274
14,-1.568,1.1760000000000002,1.1760000000000002
15,-1.568,1.47,1.372
16,-1.568,1.47,1.372
17,-1.568,1.47,1.372
18,-1.568,1.274,1.372
19,-1.568,1.372,1.274
20,-1.568,1.47,1.274
21,-1.568,1.47,1.274
22,-1.568,1.47,1.274
23,-1.568,1.47,1.274
24,-1.568,1.47,1.274
25,-1.568,1.274,1.372
26,-1.568,1.47,1.372
27,-1.568,1.47,1.372
28,-1.568,1.47,1.372
29,-1.568,1.372,1.274
30,-1.568,1.568,1.274
31,-1.568,1.372,1.372
32,-1.568,1.372,1.372
33,-1.568,1.372,1.372
34,-1.568,1.372,1.372
35,-1.568,1.274,1.274
36,-1.568,1.568,1.274
37,-1.568,1.47,1.372
38,-1.568,1.47,1.372
39,-1.568,1.47,1.372
40,-1.568,1.47,1.274
41,-1.568,1.372,1.274
42,-1.568,1.568,1.47
43,-1.568,1.568,1.47
44,-1.568,1.568,1.47
45,-1.568,1.568,1.47
46,-1.568,1.47,1.47
47,-1.568,1.47,1.274
48,-1.568,1.372,1.47
49,-1.568,1.372,1.47
50,-1.568,1.372,1.47
51,-1.568,1.372,1.47
52,-1.568,1.372,1.274
53,-1.568,1.47,1.274
54,-1.568,1.47,1.274
55,-1.568,1.47,1.274
56,-1.568,1.47,1.274
57,-1.568,1.372,1.274
58,-1.568,1.568,1.1760000000000002
59,-1.568,1.47,1.274
60,-1.568,1.47,1.274
61,-1.568,1.47,1.274
62,-1.568,1.47,1.274
63,-1.568,1.372,1.47
64,-1.568,1.568,1.274
65,-1.568,1.568,1.274
66,-1.568,1.568,1.274
67,-1.568,1.568,1.274
68,-1.568,1.568,1.372
69,-1.568,1.372,1.372
70,-1.568,1.47,1.274
71,-1.568,1.47,1.274
72,-1.568,1.47,1.274
73,-1.568,1.47,1.274
74,-1.568,1.372,1.1760000000000002
75,-1.568,1.47,1.1760000000000002
76,-1.568,1.47,1.372
77,-1.568,1.47,1.372
78,-1.568,1.47,1.372
79,-1.568,1.372,1.47
80,-1.568,1.274,1.274
81,-1.568,1.274,1.1760000000000002
82,-1.568,1.274,1.1760000000000002
83,-1.568,1.274,1.1760000000000002
84,-1.568,1.274,1.1760000000000002
85,-1.568,1.47,1.274
86,-1.568,1.1760000000000002,1.1760000000000002
87,-1.568,1.568,1.274
88,-1.568,1.568,1.274
89,-1.568,1.568,1.274
90,-1.568,1.568,1.274
91,-1.568,1.568,1.274
92,-1.568,1.372,1.1760000000000002
93,-1.568,1.372,1.1760000000000002
94,-1.568,1.372,1.1760000000000002
95,-1.568,1.372,1.1760000000000002
96,-1.568,1.274,1.274
97,-1.568,1.372,1.372
98,-1.568,1.47,1.274
99,-1.568,1.47,1.274
