,Magnetometerx,Magnetometery,Magnetometerz
0,1.1760000000000002,-1.568,0.98
1,0.784,-1.568,0.882
2,0.784,-1.568,0.882
3,0.784,-1.568,0.882
4,0.784,-1.568,0.882
5,1.078,-1.568,0.98
6,1.078,-1.568,0.98
7,1.078,-1.568,0.98
8,1.078,-1.568,0.98
9,1.078,-1.568,0.98
10,1.078,-1.568,0.98
11,1.078,-1.568,0.98
12,1.1760000000000002,-1.568,0.882
13,1.1760000000000002,-1.568,0.882
14,1.1760000000000002,-1.568,0.882
15,1.1760000000000002,-1.568,0.882
16,0.784,-1.568,0.882
17,0.882,-1.568,0.882
18,0.686,-1.568,0.98
19,0.686,-1.568,0.98
20,0.686,-1.568,0.98
21,0.686,-1.568,0.98
22,0.98,-1.568,0.882
23,0.882,-1.568,0.98
24,0.98,-1.568,0.98
25,0.98,-1.568,0.98
26,0.98,-1.568,0.98
27,0.882,-1.568,0.98
28,0.882,-1.568,0.98
29,0.98,-1.568,0.882
30,0.98,-1.568,0.882
31,0.98,-1.568,0.882
32,0.98,-1.568,0.882
33,0.98,-1.568,0.882
34,0.98,-1.568,0.98
35,0.784,-1.568,0.882
36,0.784,-1.568,0.882
37,0.784,-1.568,0.882
38,0.98,-1.568,0.882
39,0.882,-1.568,0.882
40,0.98,-1.568,0.882
41,0.98,-1.568,0.882
42,0.98,-1.568,0.882
43,0.98,-1.568,0.882
44,0.98,-1.568,0.882
45,0.98,-1.568,0.882
46,0.98,-1.568,0.882
47,0.98,-1.568,0.882
48,0.98,-1.568,0.882
49,0.686,-1.568,0.882
50,0.882,-1.568,0.882
51,0.98,-1.568,0.882
52,0.98,-1.568,0.882
53,0.98,-1.568,0.882
54,0.98,-1.568,0.882
55,0.882,-1.568,0.882
56,1.078,-1.568,0.98
57,0.784,-1.568,0.98
58,0.784,-1.568,0.98
59,0.784,-1.568,0.98
60,0.784,-1.568,0.98
61,0.882,-1.568,0.882
62,0.882,-1.568,0.98
63,0.5880000000000001,-1.568,1.1760000000000002
64,0.5880000000000001,-1.568,1.1760000000000002
65,0.5880000000000001,-1.568,1.1760000000000002
66,0.784,-1.568,0.882
67,0.784,-1.568,1.078
68,0.686,-1.568,0.98
69,0.686,-1.568,0.98
70,0.686,-1.568,0.98
71,0.686,-1.568,0.98
72,0.784,-1.568,0.98
73,0.686,-1.568,0.882
74,1.1760000000000002,-1.568,0.882
75,1.1760000000000002,-1.568,0.882
76,1.1760000000000002,-1.568,0.882
77,1.274,-1.568,0.98
78,1.078,-1.568,0.882
79,0.784,-1.568,0.882
80,0.784,-1.568,0.882
81,0.784,-1.568,0.882
82,0.784,-1.568,0.882
83,0.784,-1.568,0.882
84,0.98,-1.568,0.882
85,0.882,-1.568,1.078
86,0.882,-1.568,1.078
87,0.882,-1.568,1.078
88,0.882,-1.568,1.078
89,1.078,-1.568,0.882
90,0.98,-1.568,1.078
91,0.98,-1.568,1.078
92,0.98,-1.568,1.078
93,0.98,-1.568,1.078
94,0.882,-1.568,0.882
95,1.078,-1.568,0.98
96,0.5880000000000001,-1.568,0.784
97,0.5880000000000001,-1.568,0.784
98,0.5880000000000001,-1.568,0.784
99,0.5880000000000001,-1.568,0.784
