,Magnetometerx,Magnetometery,Magnetometerz
0,1.078,-1.568,0.882
1,0.882,-1.568,0.98
2,0.686,-1.568,1.078
3,0.686,-1.568,1.078
4,0.686,-1.568,1.078
5,0.686,-1.568,1.078
6,0.882,-1.568,0.98
7,0.882,-1.568,0.98
8,0.98,-1.568,0.98
9,0.98,-1.568,0.98
10,0.98,-1.568,0.98
11,0.882,-1.568,0.784
12,0.98,-1.568,0.98
13,0.98,-1.568,1.078
14,0.98,-1.568,1.078
15,0.98,-1.568,1.078
16,0.98,-1.568,1.078
17,1.078,-1.568,0.98
18,1.078,-1.568,0.98
19,1.1760000000000002,-1.568,1.078
20,1.1760000000000002,-1.568,1.078
21,1.1760000000000002,-1.568,1.078
22,0.98,-1.568,1.078
23,1.1760000000000002,-1.568,0.98
24,1.1760000000000002,-1.568,1.078
25,1.1760000000000002,-1.568,1.078
26,1.1760000000000002,-1.568,1.078
27,1.1760000000000002,-1.568,1.078
28,1.078,-1.568,1.078
29,0.882,-1.568,0.98
30,0.98,-1.568,1.078
31,0.98,-1.568,1.078
32,0.98,-1.568,1.078
33,0.98,-1.568,1.078
34,0.98,-1.568,1.078
35,0.784,-1.568,1.078
36,0.784,-1.568,1.078
37,0.784,-1.568,1.078
38,0.784,-1.568,1.078
39,0.98,-1.568,1.078
40,1.274,-1.568,0.98
41,0.882,-1.568,1.078
42,0.882,-1.568,1.078
43,0.882,-1.568,1.078
44,0.882,-1.568,1.078
45,0.98,-1.568,1.078
46,1.1760000000000002,-1.568,1.078
47,1.078,-1.568,0.98
48,1.078,-1.568,0.98
49,1.078,-1.568,0.98
50,1.078,-1.568,0.98
51,1.078,-1.568,1.078
52,1.078,-1.568,0.882
53,0.686,-1.568,1.078
54,0.686,-1.568,1.078
55,0.686,-1.568,1.078
56,0.98,-1.568,0.98
57,0.784,-1.568,0.98
58,0.882,-1.568,0.98
59,0.882,-1.568,0.98
60,0.882,-1.568,0.98
61,0.882,-1.568,0.98
62,1.1760000000000002,-1.568,1.078
63,1.078,-1.568,1.078
64,1.078,-1.568,1.078
65,1.078,-1.568,1.078
66,1.078,-1.568,1.078
67,1.078,-1.568,1.078
68,0.98,-1.568,1.078
69,0.98,-1.568,0.98
70,0.98,-1.568,0.98
71,0.98,-1.568,0.98
72,0.98,-1.568,0.98
73,0.784,-1.568,0.98
74,1.078,-1.568,0.98
75,0.882,-1.568,0.98
76,0.882,-1.568,0.98
77,0.882,-1.568,0.98
78,0.882,-1.568,0.98
79,0.98,-1.568,0.98
80,0.98,-1.568,1.078
81,0.98,-1.568,1.078
82,0.98,-1.568,1.078
83,0.98,-1.568,1.078
84,0.882,-1.568,0.98
85,0.882,-1.568,1.274
86,1.1760000000000002,-1.568,0.98
87,1.1760000000000002,-1.568,0.98
88,1.1760000000000002,-1.568,0.98
89,1.1760000000000002,-1.568,0.98
90,0.98,-1.568,1.078
91,0.882,-1.568,0.98
92,0.98,-1.568,1.078
93,0.98,-1.568,1.078
94,0.98,-1.568,1.078
95,0.882,-3.136,0.98
96,0.882,-1.568,0.98
97,1.078,-1.568,0.98
98,1.078,-1.568,0.98
99,1.078,-1.568,0.98
