"Sensor 1 Average (x, y, z)"
"[0.06859499999999999, -0.027764999999999995, -0.08121520000000002]"
"[0.06891000000000003, -0.03333, -0.07913400000000001]"
"[0.06555, -0.03575999999999999, -0.07354379999999999]"
"[0.06264, -0.039749999999999994, -0.064614]"
"[0.05847, -0.043934999999999995, -0.059314200000000004]"
"[0.05934000000000001, -0.04639499999999999, -0.0541838]"
"[0.06892500000000001, -0.028199999999999996, -0.09358140000000001]"
"[0.06575999999999999, -0.032865, -0.08554700000000001]"
"[0.06382500000000002, -0.041354999999999996, -0.07988419999999999]"
"[0.05937, -0.043649999999999994, -0.0756492]"
"[0.05712, -0.048209999999999996, -0.067276]"
"[0.05573999999999999, -0.04945499999999999, -0.06091140000000001]"
"[0.06373499999999999, -0.029219999999999996, -0.10536679999999998]"
"[0.064305, -0.036059999999999995, -0.096437]"
"[0.060105, -0.04306499999999999, -0.08922540000000001]"
"[0.059445000000000005, -0.04554, -0.08182020000000001]"
"[0.05462999999999999, -0.04954499999999999, -0.07361640000000003]"
"[0.053505000000000004, -0.05212499999999999, -0.06345240000000002]"
"[0.06045, -0.029234999999999997, -0.115071]"
"[0.05813999999999999, -0.037169999999999995, -0.10822240000000002]"
"[0.05699999999999999, -0.045555, -0.1002606]"
"[0.05447999999999998, -0.047999999999999994, -0.08893499999999999]"
"[0.051179999999999996, -0.05248499999999999, -0.08286080000000001]"
"[0.04899000000000001, -0.055365, -0.07003480000000001]"
"[0.053805, -0.031485, -0.1233958]"
"[0.05343, -0.03826499999999999, -0.11376420000000001]"
"[0.050219999999999994, -0.045375, -0.10635899999999998]"
"[0.04818000000000001, -0.051465, -0.0991232]"
"[0.04527, -0.05481, -0.08750720000000001]"
"[0.04277999999999999, -0.057554999999999995, -0.0786742]"
"[0.045360000000000004, -0.031784999999999994, -0.1299782]"
"[0.04417500000000001, -0.040859999999999994, -0.1257432]"
"[0.04236, -0.04696499999999999, -0.11608740000000001]"
"[0.042165, -0.05390999999999999, -0.10209980000000002]"
"[0.039735, -0.05881499999999999, -0.09304900000000002]"
"[0.03670500000000001, -0.060149999999999995, -0.0820864]"
