"Sensor 4 Average (x, y, z)"
"[-0.0465, -0.04197, -0.13922260000000003]"
"[-0.042719999999999994, -0.048975, -0.1317206]"
"[-0.04074, -0.05721, -0.125235]"
"[-0.038175, -0.062055, -0.11158620000000004]"
"[-0.03185999999999999, -0.06673499999999999, -0.0985424]"
"[-0.028034999999999997, -0.06903, -0.08949159999999999]"
"[-0.054224999999999995, -0.0381, -0.1329064]"
"[-0.05270999999999999, -0.04806, -0.1222826]"
"[-0.047534999999999994, -0.05352, -0.1128446]"
"[-0.042194999999999996, -0.059204999999999994, -0.1024628]"
"[-0.041415, -0.061875, -0.0923956]"
"[-0.03495, -0.063675, -0.07940019999999999]"
"[-0.06312, -0.03594, -0.11836219999999999]"
"[-0.057914999999999994, -0.04134, -0.1093598]"
"[-0.052965, -0.050894999999999996, -0.1032614]"
"[-0.048494999999999996, -0.05328, -0.09273440000000001]"
"[-0.044684999999999996, -0.05751, -0.08564379999999998]"
"[-0.040049999999999995, -0.059759999999999994, -0.07393099999999998]"
"[-0.066675, -0.031905, -0.10655259999999998]"
"[-0.06561, -0.038535, -0.10069619999999999]"
"[-0.059024999999999994, -0.045899999999999996, -0.0932426]"
"[-0.05436, -0.047279999999999996, -0.0823042]"
"[-0.050249999999999996, -0.05004, -0.07567339999999999]"
"[-0.04482, -0.05412, -0.06596919999999999]"
"[-0.07071, -0.028184999999999998, -0.09559000000000001]"
"[-0.06548999999999999, -0.033464999999999995, -0.087725]"
"[-0.06375, -0.039765, -0.08273979999999997]"
"[-0.056369999999999996, -0.04263, -0.07492320000000001]"
"[-0.05316, -0.04797, -0.0673486]"
"[-0.046919999999999996, -0.047535, -0.056458599999999984]"
"[-0.071625, -0.025425, -0.0830302]"
"[-0.067905, -0.030629999999999998, -0.07661719999999998]"
"[-0.063405, -0.03378, -0.07255159999999998]"
"[-0.060555, -0.04023, -0.064009]"
"[-0.054209999999999994, -0.039959999999999996, -0.056289199999999984]"
"[-0.049214999999999995, -0.041835, -0.05186059999999999]"
