values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.06763373729954707,-0.03532868160117518,-0.07585383767903048,0.0,0.0,0.0
0,1,-0.06778063410454156,-0.035426612804504834,-0.07614151058881136,0.0,0.0,0.0
0,2,-0.06771330640225241,-0.03526135389888603,-0.07585383767903048,0.0,0.0,0.0
0,3,-0.06786020320724691,-0.03512057779409965,-0.07603745868527359,0.0,0.0,0.0
0,4,-0.0675235646958012,-0.03535928510221569,-0.07569469947361979,0.0,0.0,0.0
0,5,-0.06762149589913086,-0.035255233198677925,-0.07596401028277636,0.0,0.0,0.0
0,6,-0.0676949443016281,-0.035255233198677925,-0.07574978577549271,0.0,0.0,0.0
0,7,-0.06773778920308483,-0.035267474599094135,-0.07583547557840617,0.0,0.0,0.0
0,8,-0.06767046150079568,-0.03534092300159138,-0.0759028032806953,0.0,0.0,0.0
0,9,-0.06770718570204431,-0.03533480230138328,-0.07569469947361979,0.0,0.0,0.0
0,10,-0.06770718570204431,-0.03537764720284001,-0.07601297588444118,0.0,0.0,0.0
0,11,-0.06770718570204431,-0.03537764720284001,-0.07601297588444118,0.0,0.0,0.0
0,12,-0.06765209940017139,-0.03497368098910515,-0.0757314236748684,0.0,0.0,0.0
0,13,-0.06775003060350104,-0.03509609499326723,-0.07597013098298445,0.0,0.0,0.0
0,14,-0.0676827029012119,-0.03506549149222671,-0.07617211408985189,0.0,0.0,0.0
0,15,-0.06758477169788224,-0.03519402619659689,-0.07601909658464928,0.0,0.0,0.0
0,16,-0.0675235646958012,-0.035310319500550864,-0.07584159627861428,0.0,0.0,0.0
0,17,-0.06778675480474966,-0.03523075039784551,-0.07526625045905252,0.0,0.0,0.0
0,18,-0.06774390990329293,-0.03518790549638879,-0.07592728608152773,0.0,0.0,0.0
0,19,-0.06774390990329293,-0.03518790549638879,-0.07592728608152773,0.0,0.0,0.0
0,20,-0.06748684049455259,-0.035665320112620885,-0.07595176888236013,0.0,0.0,0.0
0,21,-0.06745011629330395,-0.035310319500550864,-0.07586607907944669,0.0,0.0,0.0
0,22,-0.06745011629330395,-0.035310319500550864,-0.07586607907944669,0.0,0.0,0.0
0,23,-0.06766434080058759,-0.035298078100134654,-0.07574366507528461,0.0,0.0,0.0
0,24,-0.06755416819684172,-0.03511445709389154,-0.0760497000856898,0.0,0.0,0.0
0,25,-0.06755416819684172,-0.03511445709389154,-0.07575590647570082,0.0,0.0,0.0
0,26,-0.0675235646958012,-0.03519402619659689,-0.07575590647570082,0.0,0.0,0.0
0,27,-0.0676949443016281,-0.035163422695556376,-0.07585995837923859,0.0,0.0,0.0
0,28,-0.0678418411066226,-0.03547557840616967,-0.07607418288652222,0.0,0.0,0.0
0,29,-0.0678418411066226,-0.03547557840616967,-0.07607418288652222,0.0,0.0,0.0
0,30,-0.06782347900599829,-0.03530419880034276,-0.07581099277757375,0.0,0.0,0.0
0,31,-0.06766434080058759,-0.03527359529930224,-0.07587219977965479,0.0,0.0,0.0
0,32,-0.06766434080058759,-0.03527359529930224,-0.07587219977965479,0.0,0.0,0.0
0,33,-0.06780511690537397,-0.035255233198677925,-0.07611702778797894,0.0,0.0,0.0
0,34,-0.06754804749663361,-0.035163422695556376,-0.07614151058881136,0.0,0.0,0.0
0,35,-0.06754804749663361,-0.035163422695556376,-0.07614151058881136,0.0,0.0,0.0
0,36,-0.0676827029012119,-0.03510221569347534,-0.07585383767903048,0.0,0.0,0.0
0,37,-0.06787244460766312,-0.03532256090096707,-0.07592116538131963,0.0,0.0,0.0
0,38,-0.06787244460766312,-0.03532256090096707,-0.07592116538131963,0.0,0.0,0.0
0,39,-0.06756640959725793,-0.03510221569347534,-0.07571918227445221,0.0,0.0,0.0
0,40,-0.06761537519892276,-0.03513281919451585,-0.07553556126820908,0.0,0.0,0.0
0,41,-0.06761537519892276,-0.03513281919451585,-0.07553556126820908,0.0,0.0,0.0
0,42,-0.06770106500183622,-0.03527359529930224,-0.07597625168319255,0.0,0.0,0.0
0,43,-0.06771942710246051,-0.03520014689680499,-0.07574978577549271,0.0,0.0,0.0
0,44,-0.06771942710246051,-0.03520014689680499,-0.07574978577549271,0.0,0.0,0.0
0,45,-0.06786020320724691,-0.03524299179826172,-0.07554780266862529,0.0,0.0,0.0
0,46,-0.06808666911494675,-0.03555514750887502,-0.07588444118007101,0.0,0.0,0.0
0,47,-0.06808666911494675,-0.03555514750887502,-0.07588444118007101,0.0,0.0,0.0
0,48,-0.0676765822010038,-0.035181784796180685,-0.0755722854694577,0.0,0.0,0.0
0,49,-0.06780511690537397,-0.0352062675970131,-0.07579263067694944,0.0,0.0,0.0
0,50,-0.06756640959725793,-0.035028767290978084,-0.07588444118007101,0.0,0.0,0.0
0,51,-0.06756640959725793,-0.035028767290978084,-0.07588444118007101,0.0,0.0,0.0
0,52,-0.06781123760558208,-0.03526135389888603,-0.07589056188027911,0.0,0.0,0.0
0,53,-0.06781735830579019,-0.035267474599094135,-0.07601909658464928,0.0,0.0,0.0
0,54,-0.06781735830579019,-0.035267474599094135,-0.07601909658464928,0.0,0.0,0.0
0,55,-0.06782959970620639,-0.03496756028889705,-0.07575590647570082,0.0,0.0,0.0
0,56,-0.06780511690537397,-0.03530419880034276,-0.07598849308360876,0.0,0.0,0.0
0,57,-0.06780511690537397,-0.03530419880034276,-0.07598849308360876,0.0,0.0,0.0
0,58,-0.06775003060350104,-0.03543273350471294,-0.07590892398090342,0.0,0.0,0.0
0,59,-0.06781735830579019,-0.034783939282653935,-0.0758783204798629,0.0,0.0,0.0
0,60,-0.06781735830579019,-0.034783939282653935,-0.0758783204798629,0.0,0.0,0.0
0,61,-0.06756640959725793,-0.03499204308972946,-0.07574978577549271,0.0,0.0,0.0
0,62,-0.06763373729954707,-0.03532868160117518,-0.07591504468111152,0.0,0.0,0.0
