values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.052821642795935854,-0.046933529195739995,-0.0749051291467744,0.0,0.0,0.0
0,1,-0.05320112620883829,-0.04671318398824826,-0.07518056065613907,0.0,0.0,0.0
0,2,-0.05285836699718448,-0.04675602888970498,-0.07497857754927165,0.0,0.0,0.0
0,3,-0.05285836699718448,-0.04675602888970498,-0.07497857754927165,0.0,0.0,0.0
0,4,-0.0525706940874036,-0.0467866323907455,-0.07501530175052026,0.0,0.0,0.0
0,5,-0.053035867303219485,-0.046933529195739995,-0.07517443995593096,0.0,0.0,0.0
0,6,-0.053072591504468115,-0.04700085689802914,-0.07526625045905252,0.0,0.0,0.0
0,7,-0.053072591504468115,-0.04700085689802914,-0.07526625045905252,0.0,0.0,0.0
0,8,-0.053176643408005875,-0.0467866323907455,-0.07497857754927165,0.0,0.0,0.0
0,9,-0.05284612559676827,-0.046921287795323785,-0.07514995715509855,0.0,0.0,0.0
0,10,-0.05284612559676827,-0.046921287795323785,-0.07514995715509855,0.0,0.0,0.0
0,11,-0.05287672909780879,-0.046792753090953605,-0.07526625045905252,0.0,0.0,0.0
0,12,-0.0528828497980169,-0.04701309829844534,-0.07493573264781492,0.0,0.0,0.0
0,13,-0.0528828497980169,-0.04701309829844534,-0.07493573264781492,0.0,0.0,0.0
0,14,-0.05277267719427102,-0.04676827029012119,-0.07501530175052026,0.0,0.0,0.0
0,15,-0.052937936099889824,-0.04684783939282654,-0.07510099155343372,0.0,0.0,0.0
0,16,-0.052937936099889824,-0.04684783939282654,-0.07510099155343372,0.0,0.0,0.0
0,17,-0.05295017750030604,-0.04665809768637532,-0.07486840494552577,0.0,0.0,0.0
0,18,-0.05298078100134655,-0.046823356591994124,-0.07501530175052026,0.0,0.0,0.0
0,19,-0.05298078100134655,-0.046823356591994124,-0.07501530175052026,0.0,0.0,0.0
0,20,-0.05295629820051414,-0.046866201493450846,-0.07500918105031215,0.0,0.0,0.0
0,21,-0.0527359529930224,-0.04700085689802914,-0.07496021544864732,0.0,0.0,0.0
0,22,-0.0527359529930224,-0.04700085689802914,-0.07496021544864732,0.0,0.0,0.0
0,23,-0.052974660301138454,-0.04670094258783205,-0.07509487085322561,0.0,0.0,0.0
0,24,-0.05280940139551965,-0.04691516709511568,-0.07496021544864732,0.0,0.0,0.0
0,25,-0.05280940139551965,-0.04691516709511568,-0.07496021544864732,0.0,0.0,0.0
0,26,-0.05306647080426,-0.04674990818949688,-0.07478883584282042,0.0,0.0,0.0
0,27,-0.05280328069531154,-0.046762149589913087,-0.07480719794344473,0.0,0.0,0.0
0,28,-0.05310931570571673,-0.04673154608887257,-0.07510099155343372,0.0,0.0,0.0
0,29,-0.05310931570571673,-0.04673154608887257,-0.07510099155343372,0.0,0.0,0.0
0,30,-0.05277267719427102,-0.0467743909903293,-0.07488676704615008,0.0,0.0,0.0
0,31,-0.05287672909780879,-0.04684171869261843,-0.07483168074427714,0.0,0.0,0.0
0,32,-0.05287672909780879,-0.04684171869261843,-0.07483168074427714,0.0,0.0,0.0
0,33,-0.05318276410821397,-0.046664218386583425,-0.07485004284490146,0.0,0.0,0.0
0,34,-0.052962418900722244,-0.046780511690537395,-0.07526625045905252,0.0,0.0,0.0
0,35,-0.052962418900722244,-0.046780511690537395,-0.07526625045905252,0.0,0.0,0.0
0,36,-0.05294405680009793,-0.04671318398824826,-0.07494797404823111,0.0,0.0,0.0
0,37,-0.05284000489656017,-0.047006977598237236,-0.07513771575468234,0.0,0.0,0.0
0,38,-0.05284000489656017,-0.047006977598237236,-0.07513771575468234,0.0,0.0,0.0
0,39,-0.05312767780634105,-0.04667033908679153,-0.07511935365405803,0.0,0.0,0.0
0,40,-0.05306647080426,-0.0467743909903293,-0.0749173705471906,0.0,0.0,0.0
0,41,-0.05306647080426,-0.0467743909903293,-0.0749173705471906,0.0,0.0,0.0
0,42,-0.05275431509364671,-0.046780511690537395,-0.07504590525156077,0.0,0.0,0.0
0,43,-0.05287672909780879,-0.04663361488554291,-0.07496633614885542,0.0,0.0,0.0
0,44,-0.05287672909780879,-0.04663361488554291,-0.07496633614885542,0.0,0.0,0.0
0,45,-0.05298690170155466,-0.04674378748928877,-0.07503366385114457,0.0,0.0,0.0
0,46,-0.0527359529930224,-0.04707430530052638,-0.07497245684906353,0.0,0.0,0.0
0,47,-0.0527359529930224,-0.04707430530052638,-0.07497245684906353,0.0,0.0,0.0
0,48,-0.052931815399681725,-0.046823356591994124,-0.07472762884073939,0.0,0.0,0.0
0,49,-0.05290121189864121,-0.04670094258783205,-0.07493573264781492,0.0,0.0,0.0
0,50,-0.0525829354878198,-0.04682947729220223,-0.07478271514261231,0.0,0.0,0.0
0,51,-0.0525829354878198,-0.04682947729220223,-0.07478271514261231,0.0,0.0,0.0
0,52,-0.05274207369323051,-0.0469396498959481,-0.07494797404823111,0.0,0.0,0.0
0,53,-0.05282776349614395,-0.046951891296364304,-0.07494185334802302,0.0,0.0,0.0
0,54,-0.05282776349614395,-0.046951891296364304,-0.07494185334802302,0.0,0.0,0.0
0,55,-0.05286448769739258,-0.0467866323907455,-0.07510099155343372,0.0,0.0,0.0
0,56,-0.05275431509364671,-0.04671318398824826,-0.07488064634594196,0.0,0.0,0.0
0,57,-0.05275431509364671,-0.04671318398824826,-0.07488064634594196,0.0,0.0,0.0
0,58,-0.05279715999510344,-0.04688456359407516,-0.0750887501530175,0.0,0.0,0.0
0,59,-0.05284000489656017,-0.0467743909903293,-0.07516831925572286,0.0,0.0,0.0
0,60,-0.05284000489656017,-0.0467743909903293,-0.07516831925572286,0.0,0.0,0.0
0,61,-0.052791039294895335,-0.046682580487207734,-0.07512547435426613,0.0,0.0,0.0
0,62,-0.052974660301138454,-0.047111029501775,-0.07514995715509855,0.0,0.0,0.0
0,63,-0.052974660301138454,-0.047111029501775,-0.07514995715509855,0.0,0.0,0.0
