values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.07647814910025706,-0.05802423797282409,-0.10225241767658219,0.0,0.0,0.0
0,1,-0.07644142489900844,-0.05772432366262701,-0.10200758966825804,0.0,0.0,0.0
0,2,-0.07649651120088138,-0.058018117272615986,-0.10232586607907945,0.0,0.0,0.0
0,3,-0.07643530419880035,-0.0580426000734484,-0.10230750397845514,0.0,0.0,0.0
0,4,-0.07669237360754069,-0.05776104786387563,-0.10247276288407395,0.0,0.0,0.0
0,5,-0.07639245929734362,-0.0578834618680377,-0.10244828008324151,0.0,0.0,0.0
0,6,-0.07645366629942466,-0.058018117272615986,-0.10236871098053617,0.0,0.0,0.0
0,7,-0.07634961439588689,-0.0578834618680377,-0.10162810625535561,0.0,0.0,0.0
0,8,-0.07647202840004896,-0.057810013465540454,-0.1023931937813686,0.0,0.0,0.0
0,9,-0.07645366629942466,-0.057803892765332356,-0.10252172848573878,0.0,0.0,0.0
0,10,-0.07646590769984087,-0.05774880646345942,-0.10247888358428203,0.0,0.0,0.0
0,11,-0.07634961439588689,-0.05784061696658098,-0.10239931448157669,0.0,0.0,0.0
0,12,-0.07645978699963277,-0.05803035867303219,-0.10257681478761169,0.0,0.0,0.0
0,13,-0.07663116660545967,-0.05768147876117028,-0.1021177622720039,0.0,0.0,0.0
0,14,-0.07649039050067327,-0.05768147876117028,-0.10232586607907945,0.0,0.0,0.0
0,15,-0.07649039050067327,-0.05768147876117028,-0.10232586607907945,0.0,0.0,0.0
0,16,-0.07639857999755172,-0.05807320357448892,-0.1017750030603501,0.0,0.0,0.0
0,17,-0.07645978699963277,-0.05782837556616477,-0.10216672787366873,0.0,0.0,0.0
0,18,-0.0763618557963031,-0.05779165136491614,-0.10230750397845514,0.0,0.0,0.0
0,19,-0.07650263190108948,-0.057907944668870115,-0.10228302117762271,0.0,0.0,0.0
0,20,-0.07626392459297343,-0.05795691027053494,-0.10217284857387685,0.0,0.0,0.0
0,21,-0.07631901089484637,-0.05784061696658098,-0.1021177622720039,0.0,0.0,0.0
0,22,-0.07644754559921654,-0.05793242746970253,-0.10229526257803893,0.0,0.0,0.0
0,23,-0.07626392459297343,-0.057963030970743054,-0.10213000367242013,0.0,0.0,0.0
0,24,-0.0765087526012976,-0.057987513771575475,-0.10238095238095238,0.0,0.0,0.0
0,25,-0.07625780389276533,-0.05795691027053494,-0.10200758966825804,0.0,0.0,0.0
0,26,-0.07655771820296242,-0.058048720773656505,-0.10229526257803893,0.0,0.0,0.0
0,27,-0.07634961439588689,-0.057920186069286325,-0.10233198677928754,0.0,0.0,0.0
0,28,-0.07646590769984087,-0.058103807075529444,-0.10239931448157669,0.0,0.0,0.0
0,29,-0.07625168319255723,-0.05793242746970253,-0.10233810747949565,0.0,0.0,0.0
0,30,-0.07635573509609499,-0.058060962174072715,-0.10227077977720651,0.0,0.0,0.0
0,31,-0.07651487330150569,-0.0578650997674134,-0.10254009058636308,0.0,0.0,0.0
0,32,-0.07651487330150569,-0.057877341167829596,-0.10219121067450117,0.0,0.0,0.0
0,33,-0.07656383890317052,-0.057877341167829596,-0.10219121067450117,0.0,0.0,0.0
0,34,-0.07639857999755172,-0.057963030970743054,-0.10201983106867425,0.0,0.0,0.0
0,35,-0.07641082139796793,-0.05785285836699718,-0.10220345207491736,0.0,0.0,0.0
0,36,-0.07664952870608398,-0.057920186069286325,-0.10230138327824703,0.0,0.0,0.0
0,37,-0.07633125229526258,-0.05785285836699718,-0.1024299179826172,0.0,0.0,0.0
0,38,-0.07646590769984087,-0.057669237360754064,-0.10211164157179582,0.0,0.0,0.0
0,39,-0.07637409719671931,-0.0578650997674134,-0.10236871098053617,0.0,0.0,0.0
0,40,-0.0765087526012976,-0.05763863385971355,-0.10233810747949565,0.0,0.0,0.0
0,41,-0.07630064879422206,-0.05768759946137838,-0.1025584526869874,0.0,0.0,0.0
0,42,-0.07646590769984087,-0.05762639245929735,-0.10232586607907945,0.0,0.0,0.0
0,43,-0.07647202840004896,-0.05774880646345942,-0.10228302117762271,0.0,0.0,0.0
0,44,-0.07626392459297343,-0.0578834618680377,-0.1024299179826172,0.0,0.0,0.0
0,45,-0.07657608030358673,-0.057699840861794596,-0.10212388297221202,0.0,0.0,0.0
0,46,-0.07658220100379484,-0.05806708287428082,-0.10246664218386584,0.0,0.0,0.0
0,47,-0.0763618557963031,-0.05764475455992165,-0.10227690047741463,0.0,0.0,0.0
0,48,-0.07633125229526258,-0.057663116660545966,-0.1022585383767903,0.0,0.0,0.0
0,49,-0.07633125229526258,-0.05782225486595667,-0.10231974537887134,0.0,0.0,0.0
0,50,-0.07659444240421104,-0.05782225486595667,-0.10231974537887134,0.0,0.0,0.0
0,51,-0.07648426980046517,-0.057877341167829596,-0.10224629697637411,0.0,0.0,0.0
0,52,-0.0765087526012976,-0.05775492716366752,-0.10167707185702043,0.0,0.0,0.0
0,53,-0.07633737299547069,-0.05785897906720529,-0.10244828008324151,0.0,0.0,0.0
0,54,-0.07634349369567879,-0.058103807075529444,-0.10241155588199291,0.0,0.0,0.0
0,55,-0.07631289019463827,-0.05784061696658098,-0.10236871098053617,0.0,0.0,0.0
0,56,-0.07634961439588689,-0.0580426000734484,-0.10231974537887134,0.0,0.0,0.0
0,57,-0.07634349369567879,-0.057987513771575475,-0.10196474476680133,0.0,0.0,0.0
0,58,-0.07648426980046517,-0.05778553066470804,-0.10269310809156566,0.0,0.0,0.0
0,59,-0.07634961439588689,-0.05792630676949443,-0.10252784918594686,0.0,0.0,0.0
0,60,-0.07654547680254621,-0.05777328926429184,-0.1024054351817848,0.0,0.0,0.0
0,61,-0.07638021789692741,-0.05790182396866202,-0.1023931937813686,0.0,0.0,0.0
0,62,-0.07638021789692741,-0.05790182396866202,-0.10231974537887134,0.0,0.0,0.0
