values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.06306157424409352,-0.044797404823111765,-0.0668931325743665,0.0,0.0,0.0
0,1,-0.06295752234055577,-0.04510956053372506,-0.06711959848206635,0.0,0.0,0.0
0,2,-0.0630248500428449,-0.04504835353164402,-0.06683804627249358,0.0,0.0,0.0
0,3,-0.0630248500428449,-0.04504835353164402,-0.06683804627249358,0.0,0.0,0.0
0,4,-0.06296364304076386,-0.04490757742685763,-0.06691761537519893,0.0,0.0,0.0
0,5,-0.06314726404700698,-0.04484637042477659,-0.0670522707797772,0.0,0.0,0.0
0,6,-0.06314726404700698,-0.04484637042477659,-0.0670522707797772,0.0,0.0,0.0
0,7,-0.06312890194638267,-0.04466274941853348,-0.06680132207124495,0.0,0.0,0.0
0,8,-0.0631778675480475,-0.045085077732892644,-0.06671563226833149,0.0,0.0,0.0
0,9,-0.0631778675480475,-0.045085077732892644,-0.06671563226833149,0.0,0.0,0.0
0,10,-0.06290855673889093,-0.04509119843310075,-0.0668808911739503,0.0,0.0,0.0
0,11,-0.06298200514138817,-0.04487697392581712,-0.0670339086791529,0.0,0.0,0.0
0,12,-0.06298200514138817,-0.04487697392581712,-0.0670339086791529,0.0,0.0,0.0
0,13,-0.06305545354388542,-0.04477292202227935,-0.06661158036479373,0.0,0.0,0.0
0,14,-0.06294528094013954,-0.045085077732892644,-0.0668931325743665,0.0,0.0,0.0
0,15,-0.06294528094013954,-0.045085077732892644,-0.0668931325743665,0.0,0.0,0.0
0,16,-0.06297588444118007,-0.04504223283143592,-0.0667095115681234,0.0,0.0,0.0
0,17,-0.0628595911372261,-0.04499326722977108,-0.06701554657852858,0.0,0.0,0.0
0,18,-0.0628595911372261,-0.04499326722977108,-0.06701554657852858,0.0,0.0,0.0
0,19,-0.0630003672420125,-0.04503611213122781,-0.06698494307748806,0.0,0.0,0.0
0,20,-0.06313502264659077,-0.044883094626025216,-0.06669727016770718,0.0,0.0,0.0
0,21,-0.06322071244950422,-0.04521361243726282,-0.06685028767290978,0.0,0.0,0.0
0,22,-0.06322071244950422,-0.04521361243726282,-0.06685028767290978,0.0,0.0,0.0
0,23,-0.06306157424409352,-0.04504223283143592,-0.06669727016770718,0.0,0.0,0.0
0,24,-0.06294528094013954,-0.04498714652956298,-0.06678295997062064,0.0,0.0,0.0
0,25,-0.06294528094013954,-0.04498714652956298,-0.06678295997062064,0.0,0.0,0.0
0,26,-0.06295752234055577,-0.04471783572040641,-0.06691149467499083,0.0,0.0,0.0
0,27,-0.062853470437018,-0.045140164034765576,-0.06681356347166115,0.0,0.0,0.0
0,28,-0.062853470437018,-0.045140164034765576,-0.06681356347166115,0.0,0.0,0.0
0,29,-0.06289019463826662,-0.04509119843310075,-0.0670339086791529,0.0,0.0,0.0
0,30,-0.06298200514138817,-0.04504223283143592,-0.06710735708165014,0.0,0.0,0.0
0,31,-0.06298200514138817,-0.04504223283143592,-0.06710735708165014,0.0,0.0,0.0
0,32,-0.06290855673889093,-0.04477904272248745,-0.06696046027665566,0.0,0.0,0.0
0,33,-0.06311053984575835,-0.04499938792997919,-0.06697270167707185,0.0,0.0,0.0
0,34,-0.06311053984575835,-0.04499938792997919,-0.06697270167707185,0.0,0.0,0.0
0,35,-0.06296976374097196,-0.04495042232831436,-0.06696658097686375,0.0,0.0,0.0
0,36,-0.06299424654180438,-0.04521973313747092,-0.0667278736687477,0.0,0.0,0.0
0,37,-0.06299424654180438,-0.04521973313747092,-0.0667278736687477,0.0,0.0,0.0
0,38,-0.06307993634471784,-0.04509731913330885,-0.06684416697270168,0.0,0.0,0.0
0,39,-0.06284122903660179,-0.04493206022769004,-0.06684416697270168,0.0,0.0,0.0
0,40,-0.06313502264659077,-0.044840249724568494,-0.06666666666666667,0.0,0.0,0.0
0,41,-0.06313502264659077,-0.044840249724568494,-0.06666666666666667,0.0,0.0,0.0
0,42,-0.06298812584159627,-0.04493206022769004,-0.06692373607540703,0.0,0.0,0.0
0,43,-0.06289019463826662,-0.045011629330395396,-0.06683804627249358,0.0,0.0,0.0
0,44,-0.06289019463826662,-0.045011629330395396,-0.06683804627249358,0.0,0.0,0.0
0,45,-0.0630248500428449,-0.04506059493206023,-0.06685640837311788,0.0,0.0,0.0
0,46,-0.06309217774513405,-0.04506059493206023,-0.06651976986167217,0.0,0.0,0.0
0,47,-0.06309217774513405,-0.04506059493206023,-0.06651976986167217,0.0,0.0,0.0
0,48,-0.06295752234055577,-0.045140164034765576,-0.06715020198310687,0.0,0.0,0.0
0,49,-0.0630064879422206,-0.04496266372873057,-0.06694821887623945,0.0,0.0,0.0
0,50,-0.0630064879422206,-0.04496266372873057,-0.06694821887623945,0.0,0.0,0.0
0,51,-0.06312890194638267,-0.04465050801811728,-0.0667095115681234,0.0,0.0,0.0
0,52,-0.06284734973680989,-0.04490757742685763,-0.06699718447790427,0.0,0.0,0.0
0,53,-0.06284734973680989,-0.04490757742685763,-0.06699718447790427,0.0,0.0,0.0
0,54,-0.06289019463826662,-0.04484637042477659,-0.06691149467499083,0.0,0.0,0.0
0,55,-0.06295140164034765,-0.044870853225609006,-0.06691149467499083,0.0,0.0,0.0
0,56,-0.06295140164034765,-0.044870853225609006,-0.06691149467499083,0.0,0.0,0.0
0,57,-0.06290855673889093,-0.044840249724568494,-0.06682580487207737,0.0,0.0,0.0
0,58,-0.06305545354388542,-0.045085077732892644,-0.0668808911739503,0.0,0.0,0.0
0,59,-0.06306157424409352,-0.04463214591749296,-0.0670461500795691,0.0,0.0,0.0
0,60,-0.06306157424409352,-0.04463214591749296,-0.0670461500795691,0.0,0.0,0.0
0,61,-0.06292691883951525,-0.045152405435181786,-0.06702778797894479,0.0,0.0,0.0
0,62,-0.06276165993389644,-0.04496878442893867,-0.06702778797894479,0.0,0.0,0.0
0,63,-0.06276165993389644,-0.04496878442893867,-0.06702778797894479,0.0,0.0,0.0
