values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.0641449381809279,-0.05665320112620884,-0.08789325498837067,0.0,0.0,0.0
0,1,-0.06402252417676582,-0.056579752723711595,-0.08827885910148121,0.0,0.0,0.0
0,2,-0.06401640347655771,-0.05683070143224385,-0.08794222059003551,0.0,0.0,0.0
0,3,-0.06401640347655771,-0.05683070143224385,-0.08794222059003551,0.0,0.0,0.0
0,4,-0.06418778308238463,-0.05644509731913331,-0.08811360019586241,0.0,0.0,0.0
0,5,-0.06402864487697393,-0.056426735218508994,-0.08808911739502999,0.0,0.0,0.0
0,6,-0.06402864487697393,-0.056426735218508994,-0.08808911739502999,0.0,0.0,0.0
0,7,-0.06397355857510098,-0.05641449381809279,-0.08822377279960827,0.0,0.0,0.0
0,8,-0.06412045538009549,-0.05634716611580365,-0.08811360019586241,0.0,0.0,0.0
0,9,-0.06412045538009549,-0.05634716611580365,-0.08811360019586241,0.0,0.0,0.0
0,10,-0.0643101970865467,-0.05654914922267107,-0.08794222059003551,0.0,0.0,0.0
0,11,-0.06396131717468478,-0.05647570082017382,-0.08838291100501897,0.0,0.0,0.0
0,12,-0.06396131717468478,-0.05647570082017382,-0.08838291100501897,0.0,0.0,0.0
0,13,-0.06427959358550618,-0.05665932182641694,-0.08809523809523809,0.0,0.0,0.0
0,14,-0.06404700697759824,-0.056524666421838655,-0.08789937568857878,0.0,0.0,0.0
0,15,-0.06404700697759824,-0.05665932182641694,-0.08796058269065982,0.0,0.0,0.0
0,16,-0.06404700697759824,-0.05665932182641694,-0.08796058269065982,0.0,0.0,0.0
0,17,-0.06396743787489288,-0.05657363202350348,-0.08796670339086791,0.0,0.0,0.0
0,18,-0.06383890317052271,-0.05662871832537643,-0.08825437630064879,0.0,0.0,0.0
0,19,-0.06383890317052271,-0.05662871832537643,-0.08825437630064879,0.0,0.0,0.0
0,20,-0.06404088627739013,-0.05655526992287918,-0.08824213490023258,0.0,0.0,0.0
0,21,-0.06392459297343615,-0.05663483902558453,-0.08825437630064879,0.0,0.0,0.0
0,22,-0.06392459297343615,-0.05663483902558453,-0.08825437630064879,0.0,0.0,0.0
0,23,-0.06412045538009549,-0.05661035622475211,-0.08818704859835966,0.0,0.0,0.0
0,24,-0.06392459297343615,-0.056536907822254866,-0.08803403109315706,0.0,0.0,0.0
0,25,-0.06392459297343615,-0.056536907822254866,-0.08803403109315706,0.0,0.0,0.0
0,26,-0.06403476557718203,-0.05645121801934141,-0.08827273840127312,0.0,0.0,0.0
0,27,-0.06423062798384135,-0.05663483902558453,-0.08848084220834863,0.0,0.0,0.0
0,28,-0.06423062798384135,-0.05663483902558453,-0.08848084220834863,0.0,0.0,0.0
0,29,-0.0643101970865467,-0.05657363202350348,-0.08813196229648672,0.0,0.0,0.0
0,30,-0.06399804137593341,-0.05645733871954952,-0.08791161708899498,0.0,0.0,0.0
0,31,-0.06399804137593341,-0.05645733871954952,-0.08791161708899498,0.0,0.0,0.0
0,32,-0.06410821397967928,-0.056432855918717106,-0.08791161708899498,0.0,0.0,0.0
0,33,-0.06383890317052271,-0.05672664952870608,-0.08814420369690293,0.0,0.0,0.0
0,34,-0.06383890317052271,-0.05672664952870608,-0.08814420369690293,0.0,0.0,0.0
0,35,-0.06396131717468478,-0.056683804627249354,-0.0882482556004407,0.0,0.0,0.0
0,36,-0.06384502387073081,-0.05645733871954952,-0.08814420369690293,0.0,0.0,0.0
0,37,-0.06415105888113601,-0.05668992532745746,-0.08840739380585139,0.0,0.0,0.0
0,38,-0.06415105888113601,-0.05668992532745746,-0.08840739380585139,0.0,0.0,0.0
0,39,-0.06390623087281186,-0.056720528828497985,-0.08788713428816256,0.0,0.0,0.0
0,40,-0.0641633002815522,-0.056463459419757625,-0.08822989349981639,0.0,0.0,0.0
0,41,-0.0641633002815522,-0.056463459419757625,-0.08822989349981639,0.0,0.0,0.0
0,42,-0.06406536907822255,-0.05683682213245195,-0.08816868649773534,0.0,0.0,0.0
0,43,-0.06401640347655771,-0.05647570082017382,-0.08815644509731914,0.0,0.0,0.0
0,44,-0.06401640347655771,-0.05647570082017382,-0.08815644509731914,0.0,0.0,0.0
0,45,-0.06421838658342514,-0.05647570082017382,-0.08827273840127312,0.0,0.0,0.0
0,46,-0.0639919206757253,-0.05661647692496021,-0.08784428938670584,0.0,0.0,0.0
0,47,-0.0639919206757253,-0.05661647692496021,-0.08784428938670584,0.0,0.0,0.0
0,48,-0.06407761047863876,-0.056524666421838655,-0.08820541069898397,0.0,0.0,0.0
0,49,-0.06397355857510098,-0.056598114824335896,-0.08817480719794345,0.0,0.0,0.0
0,50,-0.06397355857510098,-0.056598114824335896,-0.08817480719794345,0.0,0.0,0.0
0,51,-0.06415105888113601,-0.05670216672787367,-0.08810747949565431,0.0,0.0,0.0
0,52,-0.06420002448280084,-0.05645121801934141,-0.08803403109315706,0.0,0.0,0.0
0,53,-0.06420002448280084,-0.05645121801934141,-0.08803403109315706,0.0,0.0,0.0
0,54,-0.06420002448280084,-0.056567511323295384,-0.08832782470314604,0.0,0.0,0.0
0,55,-0.06392459297343615,-0.056536907822254866,-0.0882482556004407,0.0,0.0,0.0
0,56,-0.06383890317052271,-0.05689190843432489,-0.0881258415962786,0.0,0.0,0.0
0,57,-0.06383890317052271,-0.05689190843432489,-0.0881258415962786,0.0,0.0,0.0
0,58,-0.06404700697759824,-0.05676949443016281,-0.08822377279960827,0.0,0.0,0.0
0,59,-0.06402252417676582,-0.05645121801934141,-0.08848696290855675,0.0,0.0,0.0
0,60,-0.06402252417676582,-0.05645121801934141,-0.08848696290855675,0.0,0.0,0.0
0,61,-0.06410209327947117,-0.05640837311788469,-0.08804015179336516,0.0,0.0,0.0
0,62,-0.06388174807197944,-0.05684906353286816,-0.08830946260252173,0.0,0.0,0.0
