values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.06199657240788346,-0.0490390500673277,-0.07864487697392582,0.0,0.0,0.0
0,1,-0.06198433100746725,-0.049351205777941,-0.07898763618557963,0.0,0.0,0.0
0,2,-0.061849675602888975,-0.04884318766066838,-0.07857754927163667,0.0,0.0,0.0
0,3,-0.061849675602888975,-0.04884318766066838,-0.07857754927163667,0.0,0.0,0.0
0,4,-0.06184355490268086,-0.04897784306524666,-0.0787611702778798,0.0,0.0,0.0
0,5,-0.06187415840372139,-0.049014567266495286,-0.07835720406414494,0.0,0.0,0.0
0,6,-0.06187415840372139,-0.049014567266495286,-0.07835720406414494,0.0,0.0,0.0
0,7,-0.06184355490268086,-0.049143101970865466,-0.07883461868037703,0.0,0.0,0.0
0,8,-0.06188639980413759,-0.04891051536295753,-0.07871220467621495,0.0,0.0,0.0
0,9,-0.06188639980413759,-0.04891051536295753,-0.07871220467621495,0.0,0.0,0.0
0,10,-0.06200269310809157,-0.04883706696046028,-0.07884073938058514,0.0,0.0,0.0
0,11,-0.062008813808299666,-0.04879422205900355,-0.0786142734728853,0.0,0.0,0.0
0,12,-0.062008813808299666,-0.04879422205900355,-0.0786142734728853,0.0,0.0,0.0
0,13,-0.06188639980413759,-0.04924715387440323,-0.0784551352674746,0.0,0.0,0.0
0,14,-0.061806830701432246,-0.048916636063165625,-0.0787611702778798,0.0,0.0,0.0
0,15,-0.061806830701432246,-0.048916636063165625,-0.0787611702778798,0.0,0.0,0.0
0,16,-0.06201493450850777,-0.04902680866691149,-0.07849185946872322,0.0,0.0,0.0
0,17,-0.062082262210796914,-0.04899008446566287,-0.07865099767413392,0.0,0.0,0.0
0,18,-0.061653813196229645,-0.048898273962541317,-0.07870608397600685,0.0,0.0,0.0
0,19,-0.061653813196229645,-0.048898273962541317,-0.07870608397600685,0.0,0.0,0.0
0,20,-0.06191700330517811,-0.04894111886399804,-0.07882237727996083,0.0,0.0,0.0
0,21,-0.061690537397478276,-0.0492043089729465,-0.07858979067205288,0.0,0.0,0.0
0,22,-0.061690537397478276,-0.0492043089729465,-0.07858979067205288,0.0,0.0,0.0
0,23,-0.061837434202472764,-0.04907577426857633,-0.07869384257559064,0.0,0.0,0.0
0,24,-0.06201493450850777,-0.04892275676337373,-0.07841841106622598,0.0,0.0,0.0
0,25,-0.06201493450850777,-0.04892275676337373,-0.07841841106622598,0.0,0.0,0.0
0,26,-0.0620455380095483,-0.04883706696046028,-0.07881013587954462,0.0,0.0,0.0
0,27,-0.06185579630309708,-0.048898273962541317,-0.07863875627371772,0.0,0.0,0.0
0,28,-0.06185579630309708,-0.048898273962541317,-0.07863875627371772,0.0,0.0,0.0
0,29,-0.06192924470559432,-0.04893499816378994,-0.07869996327579876,0.0,0.0,0.0
0,30,-0.0618925205043457,-0.04889215326233321,-0.07852858366997184,0.0,0.0,0.0
0,31,-0.0618925205043457,-0.04889215326233321,-0.07852858366997184,0.0,0.0,0.0
0,32,-0.061849675602888975,-0.04876973925817114,-0.07867548047496634,0.0,0.0,0.0
0,33,-0.06189864120455381,-0.04894111886399804,-0.0786081527726772,0.0,0.0,0.0
0,34,-0.06189864120455381,-0.04894111886399804,-0.0786081527726772,0.0,0.0,0.0
0,35,-0.06177622720039172,-0.04919206757253029,-0.07865711837434203,0.0,0.0,0.0
0,36,-0.0618925205043457,-0.04898396376545477,-0.07887134288162566,0.0,0.0,0.0
0,37,-0.0618925205043457,-0.04898396376545477,-0.07887134288162566,0.0,0.0,0.0
0,38,-0.06207614151058881,-0.04906353286816012,-0.07860203207246909,0.0,0.0,0.0
0,39,-0.06175786509976742,-0.04910637776961684,-0.07883461868037703,0.0,0.0,0.0
0,40,-0.06162320969518913,-0.04906353286816012,-0.07873668747704737,0.0,0.0,0.0
0,41,-0.06162320969518913,-0.04906353286816012,-0.07873668747704737,0.0,0.0,0.0
0,42,-0.061978210307259154,-0.04895336026441425,-0.07828987636185579,0.0,0.0,0.0
0,43,-0.06164157179581344,-0.049045170767535805,-0.07863263557350961,0.0,0.0,0.0
0,44,-0.06164157179581344,-0.049045170767535805,-0.07863263557350961,0.0,0.0,0.0
0,45,-0.061690537397478276,-0.04876361855796303,-0.07890194638266618,0.0,0.0,0.0
0,46,-0.06164769249602155,-0.0492043089729465,-0.07847961806830701,0.0,0.0,0.0
0,47,-0.06164769249602155,-0.0492043089729465,-0.07847961806830701,0.0,0.0,0.0
0,48,-0.06177010650018362,-0.0490329293671196,-0.0789570326845391,0.0,0.0,0.0
0,49,-0.06188639980413759,-0.04902680866691149,-0.07869996327579876,0.0,0.0,0.0
0,50,-0.06188639980413759,-0.04902680866691149,-0.07869996327579876,0.0,0.0,0.0
0,51,-0.06182519280205655,-0.0490390500673277,-0.07865099767413392,0.0,0.0,0.0
0,52,-0.06195984820663484,-0.049155343371281676,-0.07873056677683928,0.0,0.0,0.0
0,53,-0.06195984820663484,-0.049155343371281676,-0.07873056677683928,0.0,0.0,0.0
0,54,-0.061592606194148615,-0.04897784306524666,-0.07859591137226099,0.0,0.0,0.0
0,55,-0.061837434202472764,-0.04897784306524666,-0.07879789447912841,0.0,0.0,0.0
0,56,-0.061837434202472764,-0.04897784306524666,-0.07879789447912841,0.0,0.0,0.0
0,57,-0.061849675602888975,-0.04898396376545477,-0.0787795323785041,0.0,0.0,0.0
0,58,-0.061947606806218636,-0.04909413636920064,-0.07869384257559064,0.0,0.0,0.0
0,59,-0.06185579630309708,-0.04882482556004407,-0.07857142857142857,0.0,0.0,0.0
0,60,-0.06185579630309708,-0.04882482556004407,-0.07857142857142857,0.0,0.0,0.0
0,61,-0.062008813808299666,-0.048886032562125106,-0.07854694577059615,0.0,0.0,0.0
0,62,-0.06175786509976742,-0.04928999877585996,-0.07847349736809892,0.0,0.0,0.0
