values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.07128167462357694,-0.04504223283143592,-0.08453911127432978,0.0,0.0,0.0
0,1,-0.07123270902191212,-0.04509119843310075,-0.08460643897661893,0.0,0.0,0.0
0,2,-0.07133676092544987,-0.04527481943934386,-0.08464928387807566,0.0,0.0,0.0
0,3,-0.07133676092544987,-0.04527481943934386,-0.08464928387807566,0.0,0.0,0.0
0,4,-0.07136736442649039,-0.04493206022769004,-0.08475333578161341,0.0,0.0,0.0
0,5,-0.07139796792753092,-0.04499938792997919,-0.08486962908556739,0.0,0.0,0.0
0,6,-0.07139796792753092,-0.04499938792997919,-0.08486962908556739,0.0,0.0,0.0
0,7,-0.07141020932794712,-0.04497490512914677,-0.08434936956787856,0.0,0.0,0.0
0,8,-0.07133676092544987,-0.04507895703268454,-0.08449626637287305,0.0,0.0,0.0
0,9,-0.07133676092544987,-0.04507895703268454,-0.08449626637287305,0.0,0.0,0.0
0,10,-0.07104908801566899,-0.04539111274329784,-0.08468600807932428,0.0,0.0,0.0
0,11,-0.07119598482066349,-0.04520749173705472,-0.08464928387807566,0.0,0.0,0.0
0,12,-0.07119598482066349,-0.04520749173705472,-0.08464928387807566,0.0,0.0,0.0
0,13,-0.07123270902191212,-0.04512180193414127,-0.0845941975762027,0.0,0.0,0.0
0,14,-0.07131839882482556,-0.04512792263434937,-0.08444118007100013,0.0,0.0,0.0
0,15,-0.07131839882482556,-0.04512792263434937,-0.08444118007100013,0.0,0.0,0.0
0,16,-0.07141633002815521,-0.045085077732892644,-0.0845697147753703,0.0,0.0,0.0
0,17,-0.07133064022524177,-0.045158526135389884,-0.08460031827641082,0.0,0.0,0.0
0,18,-0.07133064022524177,-0.045158526135389884,-0.08460031827641082,0.0,0.0,0.0
0,19,-0.07144081282898763,-0.04502999143101971,-0.08434324886767046,0.0,0.0,0.0
0,20,-0.07139184722732281,-0.04495042232831436,-0.08485126698494308,0.0,0.0,0.0
0,21,-0.07139184722732281,-0.04495042232831436,-0.08485126698494308,0.0,0.0,0.0
0,22,-0.07150814053127677,-0.04499938792997919,-0.08468600807932428,0.0,0.0,0.0
0,23,-0.07123882972212021,-0.04518912963643041,-0.08455747337495409,0.0,0.0,0.0
0,24,-0.07136124372628229,-0.044895336026441426,-0.08463092177745134,0.0,0.0,0.0
0,25,-0.07136124372628229,-0.044895336026441426,-0.08463092177745134,0.0,0.0,0.0
0,26,-0.07125107112253641,-0.04507895703268454,-0.08450850777328926,0.0,0.0,0.0
0,27,-0.07130615742440935,-0.045164646835597996,-0.08387807565185457,0.0,0.0,0.0
0,28,-0.07130615742440935,-0.045164646835597996,-0.08387807565185457,0.0,0.0,0.0
0,29,-0.07124495042232831,-0.04512180193414127,-0.08471049088015668,0.0,0.0,0.0
0,30,-0.07123270902191212,-0.045085077732892644,-0.08452074917370547,0.0,0.0,0.0
0,31,-0.07123270902191212,-0.045085077732892644,-0.08452074917370547,0.0,0.0,0.0
0,32,-0.07128779532378504,-0.044938180927898155,-0.08453299057412168,0.0,0.0,0.0
0,33,-0.07130615742440935,-0.045140164034765576,-0.0845941975762027,0.0,0.0,0.0
0,34,-0.07130615742440935,-0.045140164034765576,-0.0845941975762027,0.0,0.0,0.0
0,35,-0.071520381931693,-0.045183008936222305,-0.08466152527849186,0.0,0.0,0.0
0,36,-0.07141020932794712,-0.045140164034765576,-0.08475945648182151,0.0,0.0,0.0
0,37,-0.07141020932794712,-0.045140164034765576,-0.08475945648182151,0.0,0.0,0.0
0,38,-0.07139184722732281,-0.0450177500306035,-0.08458807687599461,0.0,0.0,0.0
0,39,-0.07144081282898763,-0.04523197453788713,-0.0845697147753703,0.0,0.0,0.0
0,40,-0.07144081282898763,-0.04523197453788713,-0.0845697147753703,0.0,0.0,0.0
0,41,-0.07149589913086057,-0.045140164034765576,-0.08455135267474599,0.0,0.0,0.0
0,42,-0.07118374342024728,-0.04526257803892765,-0.08475333578161341,0.0,0.0,0.0
0,43,-0.07118374342024728,-0.04526257803892765,-0.08475333578161341,0.0,0.0,0.0
0,44,-0.0715448647325254,-0.04490145672664953,-0.08474109438119722,0.0,0.0,0.0
0,45,-0.07146529562982004,-0.04506059493206023,-0.08461255967682703,0.0,0.0,0.0
0,46,-0.07135512302607419,-0.0450177500306035,-0.0847349736809891,0.0,0.0,0.0
0,47,-0.07135512302607419,-0.0450177500306035,-0.0847349736809891,0.0,0.0,0.0
0,48,-0.07150201983106867,-0.04496266372873057,-0.08461255967682703,0.0,0.0,0.0
0,49,-0.07115313991920676,-0.04512792263434937,-0.08461255967682703,0.0,0.0,0.0
0,50,-0.07115313991920676,-0.04512792263434937,-0.08461255967682703,0.0,0.0,0.0
0,51,-0.07109805361733382,-0.04523809523809524,-0.08430652466642183,0.0,0.0,0.0
0,52,-0.07127555392336883,-0.04514628473497368,-0.08448402497245686,0.0,0.0,0.0
0,53,-0.07127555392336883,-0.04514628473497368,-0.08448402497245686,0.0,0.0,0.0
0,54,-0.07116538131962297,-0.045280940139551966,-0.0850287672909781,0.0,0.0,0.0
0,55,-0.0713857265271147,-0.04491981882727384,-0.08460031827641082,0.0,0.0,0.0
0,56,-0.0713857265271147,-0.04491981882727384,-0.08460031827641082,0.0,0.0,0.0
0,57,-0.07126943322316073,-0.04506059493206023,-0.08453299057412168,0.0,0.0,0.0
0,58,-0.07132451952503366,-0.04513404333455747,-0.08465540457828376,0.0,0.0,0.0
0,59,-0.07132451952503366,-0.04513404333455747,-0.08465540457828376,0.0,0.0,0.0
0,60,-0.07115926061941487,-0.04498102582935488,-0.08457583547557841,0.0,0.0,0.0
0,61,-0.07123270902191212,-0.04488921532623332,-0.08474109438119722,0.0,0.0,0.0
0,62,-0.07123270902191212,-0.04488921532623332,-0.08474109438119722,0.0,0.0,0.0
