values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.05422940384379973,-0.042746970253396986,-0.0720100379483413,0.0,0.0,0.0
0,1,-0.05432121434692129,-0.042924470559432,-0.07207124495042233,0.0,0.0,0.0
0,2,-0.05432121434692129,-0.042924470559432,-0.07207124495042233,0.0,0.0,0.0
0,3,-0.05413759334067817,-0.04295507406047252,-0.07195495164646835,0.0,0.0,0.0
0,4,-0.05426612804504836,-0.04277757375443751,-0.0718692618435549,0.0,0.0,0.0
0,5,-0.05426612804504836,-0.04277757375443751,-0.0718692618435549,0.0,0.0,0.0
0,6,-0.054241645244215944,-0.04281429795568613,-0.07178357204064145,0.0,0.0,0.0
0,7,-0.05429673154608887,-0.04273472885298078,-0.07197943444730077,0.0,0.0,0.0
0,8,-0.05429673154608887,-0.04273472885298078,-0.07177133064022524,0.0,0.0,0.0
0,9,-0.05424776594442404,-0.04283266005631044,-0.07177133064022524,0.0,0.0,0.0
0,10,-0.05399069653568368,-0.04301016036234545,-0.07210184845146285,0.0,0.0,0.0
0,11,-0.054357938548169914,-0.0427653323540213,-0.07190598604480353,0.0,0.0,0.0
0,12,-0.054357938548169914,-0.0427653323540213,-0.07190598604480353,0.0,0.0,0.0
0,13,-0.05420492104296731,-0.042808177255478023,-0.07180805484147387,0.0,0.0,0.0
0,14,-0.05429673154608887,-0.043046884563594075,-0.07170400293793609,0.0,0.0,0.0
0,15,-0.05429673154608887,-0.043046884563594075,-0.07170400293793609,0.0,0.0,0.0
0,16,-0.054198800342759215,-0.04283878075651855,-0.07212633125229526,0.0,0.0,0.0
0,17,-0.054217162443383524,-0.042887746358183376,-0.07197943444730077,0.0,0.0,0.0
0,18,-0.054217162443383524,-0.042887746358183376,-0.07197943444730077,0.0,0.0,0.0
0,19,-0.05424776594442404,-0.042948953360264414,-0.07180805484147387,0.0,0.0,0.0
0,20,-0.0545048353531644,-0.04264291834985922,-0.07188762394417922,0.0,0.0,0.0
0,21,-0.0545048353531644,-0.04264291834985922,-0.07188762394417922,0.0,0.0,0.0
0,22,-0.054162076141510584,-0.04290610845880769,-0.07196719304688456,0.0,0.0,0.0
0,23,-0.05408250703880524,-0.042820418655894234,-0.07194271024605214,0.0,0.0,0.0
0,24,-0.05408250703880524,-0.042820418655894234,-0.07194271024605214,0.0,0.0,0.0
0,25,-0.05430897294650509,-0.04289386705839148,-0.07212021055208716,0.0,0.0,0.0
0,26,-0.05452931815399682,-0.04296731546088873,-0.07194883094626026,0.0,0.0,0.0
0,27,-0.05452931815399682,-0.04296731546088873,-0.07194883094626026,0.0,0.0,0.0
0,28,-0.05432121434692129,-0.04272248745256457,-0.07195495164646835,0.0,0.0,0.0
0,29,-0.05408250703880524,-0.04267964255110785,-0.07189986534459543,0.0,0.0,0.0
0,30,-0.05408250703880524,-0.042887746358183376,-0.0718815032439711,0.0,0.0,0.0
0,31,-0.05412535194026197,-0.042887746358183376,-0.0718815032439711,0.0,0.0,0.0
0,32,-0.05430897294650509,-0.042942832660056315,-0.0716917615375199,0.0,0.0,0.0
0,33,-0.054302852246296975,-0.04291222915901579,-0.07193046884563595,0.0,0.0,0.0
0,34,-0.054302852246296975,-0.04291222915901579,-0.07193046884563595,0.0,0.0,0.0
0,35,-0.05448035255233199,-0.04289386705839148,-0.07187538254376301,0.0,0.0,0.0
0,36,-0.05427836944546456,-0.04305912596401028,-0.07149589913086057,0.0,0.0,0.0
0,37,-0.05427836944546456,-0.04305912596401028,-0.07149589913086057,0.0,0.0,0.0
0,38,-0.05414371404088628,-0.04274084955318889,-0.07207124495042233,0.0,0.0,0.0
0,39,-0.05429061084588077,-0.042691883951524054,-0.07181417554168197,0.0,0.0,0.0
0,40,-0.05429061084588077,-0.042691883951524054,-0.07181417554168197,0.0,0.0,0.0
0,41,-0.05405190353776472,-0.042942832660056315,-0.07195495164646835,0.0,0.0,0.0
0,42,-0.05420492104296731,-0.04262455624923491,-0.0720100379483413,0.0,0.0,0.0
0,43,-0.05420492104296731,-0.04262455624923491,-0.0720100379483413,0.0,0.0,0.0
0,44,-0.05421104174317541,-0.04295507406047252,-0.07178357204064145,0.0,0.0,0.0
0,45,-0.05436405924837802,-0.04291222915901579,-0.07196107234667645,0.0,0.0,0.0
0,46,-0.05436405924837802,-0.04291222915901579,-0.07196107234667645,0.0,0.0,0.0
0,47,-0.054302852246296975,-0.0427714530542294,-0.07195495164646835,0.0,0.0,0.0
0,48,-0.054345697147753703,-0.042673521850899745,-0.07201615864854939,0.0,0.0,0.0
0,49,-0.054345697147753703,-0.042673521850899745,-0.0718692618435549,0.0,0.0,0.0
0,50,-0.054419145550250944,-0.042820418655894234,-0.0718692618435549,0.0,0.0,0.0
0,51,-0.054198800342759215,-0.042820418655894234,-0.07182641694209818,0.0,0.0,0.0
0,52,-0.054100869139429554,-0.0427714530542294,-0.07204676214958991,0.0,0.0,0.0
0,53,-0.054100869139429554,-0.0427714530542294,-0.07204676214958991,0.0,0.0,0.0
0,54,-0.05452319745378872,-0.0427714530542294,-0.0717162443383523,0.0,0.0,0.0
0,55,-0.05438854204921043,-0.042918349859223895,-0.07195495164646835,0.0,0.0,0.0
0,56,-0.05438854204921043,-0.042918349859223895,-0.07195495164646835,0.0,0.0,0.0
0,57,-0.0541804382421349,-0.04265515975027544,-0.07167952013710369,0.0,0.0,0.0
0,58,-0.054015179336516096,-0.042820418655894234,-0.07195495164646835,0.0,0.0,0.0
0,59,-0.054015179336516096,-0.042820418655894234,-0.07195495164646835,0.0,0.0,0.0
0,60,-0.0541804382421349,-0.04298567756151304,-0.07155710613294161,0.0,0.0,0.0
0,61,-0.054186558942343,-0.04278369445464561,-0.07215081405312768,0.0,0.0,0.0
0,62,-0.054186558942343,-0.04278369445464561,-0.07215081405312768,0.0,0.0,0.0
0,63,-0.05438242134900233,-0.042759211653813196,-0.07187538254376301,0.0,0.0,0.0
