values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.06024605214836577,-0.051689313257436656,-0.08003427592116538,0.0,0.0,0.0
0,1,-0.06030113845023871,-0.05206267597013098,-0.07996082751866813,0.0,0.0,0.0
0,2,-0.06030113845023871,-0.05206267597013098,-0.07996082751866813,0.0,0.0,0.0
0,3,-0.06008691394295508,-0.051934141265760805,-0.08002815522095727,0.0,0.0,0.0
0,4,-0.060227690047741464,-0.051934141265760805,-0.08005875872199779,0.0,0.0,0.0
0,5,-0.060227690047741464,-0.05183008936222304,-0.07994246541804383,0.0,0.0,0.0
0,6,-0.06017872444607662,-0.05183008936222304,-0.07994246541804383,0.0,0.0,0.0
0,7,-0.060142000244828006,-0.05170155465785285,-0.08008936222303832,0.0,0.0,0.0
0,8,-0.06053372505814665,-0.051750520259517686,-0.0797282409107602,0.0,0.0,0.0
0,9,-0.06053372505814665,-0.051750520259517686,-0.0797282409107602,0.0,0.0,0.0
0,10,-0.06013587954461991,-0.05178112376055821,-0.07995470681846004,0.0,0.0,0.0
0,11,-0.06017872444607662,-0.052148365773044436,-0.07980168931325744,0.0,0.0,0.0
0,12,-0.06017872444607662,-0.052148365773044436,-0.07980168931325744,0.0,0.0,0.0
0,13,-0.06016648304566043,-0.05202595176888236,-0.07988125841596279,0.0,0.0,0.0
0,14,-0.06019708654670094,-0.05214224507283634,-0.07982617211408985,0.0,0.0,0.0
0,15,-0.06019708654670094,-0.05214224507283634,-0.07982617211408985,0.0,0.0,0.0
0,16,-0.06024605214836577,-0.051836210062431144,-0.07981393071367364,0.0,0.0,0.0
0,17,-0.060227690047741464,-0.05171379605826907,-0.08002203452074917,0.0,0.0,0.0
0,18,-0.060227690047741464,-0.05171379605826907,-0.08002203452074917,0.0,0.0,0.0
0,19,-0.0602766556494063,-0.051934141265760805,-0.07998531031950054,0.0,0.0,0.0
0,20,-0.060031827641082135,-0.0519218998653446,-0.07962418900722243,0.0,0.0,0.0
0,21,-0.060031827641082135,-0.0519218998653446,-0.07962418900722243,0.0,0.0,0.0
0,22,-0.060270534949198186,-0.05178724446076631,-0.07971599951034399,0.0,0.0,0.0
0,23,-0.060411311053984576,-0.05187293426367976,-0.08018117272615988,0.0,0.0,0.0
0,24,-0.060411311053984576,-0.0517627616599339,-0.07978944791284123,0.0,0.0,0.0
0,25,-0.06019708654670094,-0.0517627616599339,-0.07978944791284123,0.0,0.0,0.0
0,26,-0.06019708654670094,-0.052050434569714775,-0.07994246541804383,0.0,0.0,0.0
0,27,-0.06019096584649284,-0.05201983106867426,-0.07976496511200881,0.0,0.0,0.0
0,28,-0.06019096584649284,-0.05201983106867426,-0.07976496511200881,0.0,0.0,0.0
0,29,-0.06004406904149835,-0.0519280205655527,-0.0800403966213735,0.0,0.0,0.0
0,30,-0.06035010405190354,-0.051866813563471656,-0.07988737911617089,0.0,0.0,0.0
0,31,-0.06035010405190354,-0.051866813563471656,-0.07988737911617089,0.0,0.0,0.0
0,32,-0.06033174195127923,-0.05173827885910148,-0.080071000122414,0.0,0.0,0.0
0,33,-0.060227690047741464,-0.05182396866201493,-0.07981393071367364,0.0,0.0,0.0
0,34,-0.060227690047741464,-0.05182396866201493,-0.07981393071367364,0.0,0.0,0.0
0,35,-0.060031827641082135,-0.05189741706451219,-0.07978332721263312,0.0,0.0,0.0
0,36,-0.060417431754192674,-0.051750520259517686,-0.08000979312033296,0.0,0.0,0.0
0,37,-0.060417431754192674,-0.051750520259517686,-0.08000979312033296,0.0,0.0,0.0
0,38,-0.06001958624066593,-0.05187293426367976,-0.08002815522095727,0.0,0.0,0.0
0,39,-0.06016036234545232,-0.05210552087158771,-0.07969763740971966,0.0,0.0,0.0
0,40,-0.06016036234545232,-0.05210552087158771,-0.07969763740971966,0.0,0.0,0.0
0,41,-0.06019708654670094,-0.05178724446076631,-0.079893499816379,0.0,0.0,0.0
0,42,-0.060111396743787494,-0.051909658464928385,-0.07967315460888726,0.0,0.0,0.0
0,43,-0.060111396743787494,-0.051909658464928385,-0.07967315460888726,0.0,0.0,0.0
0,44,-0.06014812094503611,-0.05171991675847717,-0.07975272371159262,0.0,0.0,0.0
0,45,-0.06037458685273596,-0.051732158158893385,-0.08000367242012486,0.0,0.0,0.0
0,46,-0.06037458685273596,-0.05187905496388787,-0.07988125841596279,0.0,0.0,0.0
0,47,-0.06025829354878198,-0.05187905496388787,-0.07988125841596279,0.0,0.0,0.0
0,48,-0.06030113845023871,-0.05188517566409597,-0.08004651732158159,0.0,0.0,0.0
0,49,-0.06016036234545232,-0.05199534826784184,-0.0802301383278247,0.0,0.0,0.0
0,50,-0.06016036234545232,-0.05199534826784184,-0.0802301383278247,0.0,0.0,0.0
0,51,-0.060172603745868525,-0.0519280205655527,-0.07986901701554658,0.0,0.0,0.0
0,52,-0.06025829354878198,-0.052252417676582195,-0.07988125841596279,0.0,0.0,0.0
0,53,-0.06025829354878198,-0.052252417676582195,-0.07988125841596279,0.0,0.0,0.0
0,54,-0.06010527604357938,-0.0519218998653446,-0.08016281062553557,0.0,0.0,0.0
0,55,-0.060270534949198186,-0.0519218998653446,-0.08008324152283021,0.0,0.0,0.0
0,56,-0.060270534949198186,-0.0519218998653446,-0.08008324152283021,0.0,0.0,0.0
0,57,-0.06024605214836577,-0.05178112376055821,-0.07992410331741952,0.0,0.0,0.0
0,58,-0.06024605214836577,-0.05191577916513649,-0.08016893132574367,0.0,0.0,0.0
0,59,-0.06024605214836577,-0.05191577916513649,-0.08016893132574367,0.0,0.0,0.0
0,60,-0.060209327947117156,-0.05200146896804995,-0.07986901701554658,0.0,0.0,0.0
0,61,-0.06006243114212266,-0.05185457216305546,-0.08010160362345452,0.0,0.0,0.0
0,62,-0.06006243114212266,-0.05185457216305546,-0.08010160362345452,0.0,0.0,0.0
0,63,-0.059933896437752474,-0.05184233076263924,-0.0799057412167952,0.0,0.0,0.0
