values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.0610907087770841,-0.04672542538866446,-0.07606806218631411,0.0,0.0,0.0
0,1,-0.05975027543150937,-0.04672542538866446,-0.07606806218631411,0.0,0.0,0.0
0,2,-0.05960949932672298,-0.046792753090953605,-0.07600073448402497,0.0,0.0,0.0
0,3,-0.0598114824335904,-0.047147753703023626,-0.07623332109193291,0.0,0.0,0.0
0,4,-0.0598114824335904,-0.047147753703023626,-0.07623332109193291,0.0,0.0,0.0
0,5,-0.05956053372505815,-0.04698249479740482,-0.07611090708777084,0.0,0.0,0.0
0,6,-0.05956665442526625,-0.04703146039906965,-0.07638633859713552,0.0,0.0,0.0
0,7,-0.05956665442526625,-0.04703146039906965,-0.07638633859713552,0.0,0.0,0.0
0,8,-0.05956665442526625,-0.04698249479740482,-0.07606194148610601,0.0,0.0,0.0
0,9,-0.05978087893254989,-0.04690292569469947,-0.07612314848818705,0.0,0.0,0.0
0,10,-0.05978087893254989,-0.04690292569469947,-0.07612314848818705,0.0,0.0,0.0
0,11,-0.05957889582568245,-0.04703146039906965,-0.07612926918839516,0.0,0.0,0.0
0,12,-0.059389154119231236,-0.04686008079324275,-0.07626392459297343,0.0,0.0,0.0
0,13,-0.059389154119231236,-0.04686008079324275,-0.07626392459297343,0.0,0.0,0.0
0,14,-0.05959113722609867,-0.046933529195739995,-0.0761965968906843,0.0,0.0,0.0
0,15,-0.05971967193046884,-0.04709266740115069,-0.07634961439588689,0.0,0.0,0.0
0,16,-0.05971967193046884,-0.04709266740115069,-0.07634961439588689,0.0,0.0,0.0
0,17,-0.059431999020687964,-0.04721508140531277,-0.07610478638756274,0.0,0.0,0.0
0,18,-0.05954829232464194,-0.046909046394907575,-0.07606806218631411,0.0,0.0,0.0
0,19,-0.05966458562859591,-0.04708654670094259,-0.07617823479005999,0.0,0.0,0.0
0,20,-0.05966458562859591,-0.04708654670094259,-0.07617823479005999,0.0,0.0,0.0
0,21,-0.05979312033296609,-0.04707430530052638,-0.07622720039172481,0.0,0.0,0.0
0,22,-0.059670706328804016,-0.046878442893867056,-0.07615375198922757,0.0,0.0,0.0
0,23,-0.059670706328804016,-0.046878442893867056,-0.07615375198922757,0.0,0.0,0.0
0,24,-0.05962174072713918,-0.04672542538866446,-0.07614763128901947,0.0,0.0,0.0
0,25,-0.0598114824335904,-0.047178357204064145,-0.07583547557840617,0.0,0.0,0.0
0,26,-0.0598114824335904,-0.047178357204064145,-0.07583547557840617,0.0,0.0,0.0
0,27,-0.059670706328804016,-0.046933529195739995,-0.07611090708777084,0.0,0.0,0.0
0,28,-0.0596523442281797,-0.0469396498959481,-0.07605582078589791,0.0,0.0,0.0
0,29,-0.0596523442281797,-0.0469396498959481,-0.07605582078589791,0.0,0.0,0.0
0,30,-0.0596339821275554,-0.046866201493450846,-0.07619047619047618,0.0,0.0,0.0
0,31,-0.05962174072713918,-0.047080426000734484,-0.07618435549026809,0.0,0.0,0.0
0,32,-0.05962174072713918,-0.047080426000734484,-0.07618435549026809,0.0,0.0,0.0
0,33,-0.05971967193046884,-0.04697025339698861,-0.07585383767903048,0.0,0.0,0.0
0,34,-0.05949320602276901,-0.047062063900110175,-0.07605582078589791,0.0,0.0,0.0
0,35,-0.05949320602276901,-0.047062063900110175,-0.07605582078589791,0.0,0.0,0.0
0,36,-0.059603378626514866,-0.046964132696780514,-0.07631289019463827,0.0,0.0,0.0
0,37,-0.05954829232464194,-0.04684171869261843,-0.07608030358673032,0.0,0.0,0.0
0,38,-0.05954829232464194,-0.04684171869261843,-0.07608030358673032,0.0,0.0,0.0
0,39,-0.05965846492838781,-0.047062063900110175,-0.0762088382911005,0.0,0.0,0.0
0,40,-0.05975027543150937,-0.04711715020198311,-0.0762088382911005,0.0,0.0,0.0
0,41,-0.05984208593463092,-0.04723344350593708,-0.07631901089484637,0.0,0.0,0.0
0,42,-0.05984208593463092,-0.04723344350593708,-0.07631901089484637,0.0,0.0,0.0
0,43,-0.059603378626514866,-0.047178357204064145,-0.07614763128901947,0.0,0.0,0.0
0,44,-0.05955441302485004,-0.046909046394907575,-0.07606194148610601,0.0,0.0,0.0
0,45,-0.05955441302485004,-0.046909046394907575,-0.07606194148610601,0.0,0.0,0.0
0,46,-0.059670706328804016,-0.047147753703023626,-0.07629452809401396,0.0,0.0,0.0
0,47,-0.05954829232464194,-0.047080426000734484,-0.07577426857632513,0.0,0.0,0.0
0,48,-0.05954829232464194,-0.047080426000734484,-0.07577426857632513,0.0,0.0,0.0
0,49,-0.05959725792630677,-0.0471049088015669,-0.07603745868527359,0.0,0.0,0.0
0,50,-0.059444240421104175,-0.046890684294283266,-0.07631289019463827,0.0,0.0,0.0
0,51,-0.059444240421104175,-0.046890684294283266,-0.07631289019463827,0.0,0.0,0.0
0,52,-0.05956665442526625,-0.04703758109927776,-0.07617823479005999,0.0,0.0,0.0
0,53,-0.059603378626514866,-0.046933529195739995,-0.07587219977965479,0.0,0.0,0.0
0,54,-0.059603378626514866,-0.046933529195739995,-0.07587219977965479,0.0,0.0,0.0
0,55,-0.0596339821275554,-0.04712327090219121,-0.07631901089484637,0.0,0.0,0.0
0,56,-0.05946260252172848,-0.046866201493450846,-0.07629452809401396,0.0,0.0,0.0
0,57,-0.05946260252172848,-0.046866201493450846,-0.07629452809401396,0.0,0.0,0.0
0,58,-0.0597992410331742,-0.04718447790427225,-0.07602521728485738,0.0,0.0,0.0
0,59,-0.059725792630676955,-0.04681723589178602,-0.07610478638756274,0.0,0.0,0.0
0,60,-0.059725792630676955,-0.04681723589178602,-0.07610478638756274,0.0,0.0,0.0
0,61,-0.059529930224017626,-0.047147753703023626,-0.07615375198922757,0.0,0.0,0.0
0,62,-0.05949320602276901,-0.04706818460031827,-0.07535194026196597,0.0,0.0,0.0
