values,,Magnetometer,Magnetometer,Magnetometer,position,position,position
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,-0.06857632513159505,-0.038658342514383645,-0.07775125474354266,0.0,0.0,0.0
0,1,-0.06873546333700575,-0.038658342514383645,-0.07775125474354266,0.0,0.0,0.0
0,2,-0.06872934263679766,-0.03871342881625658,-0.07805728975394785,0.0,0.0,0.0
0,3,-0.06862529073325987,-0.03871342881625658,-0.07775737544375076,0.0,0.0,0.0
0,4,-0.06862529073325987,-0.03871342881625658,-0.07775737544375076,0.0,0.0,0.0
0,5,-0.0688150324397111,-0.038658342514383645,-0.07784306524666422,0.0,0.0,0.0
0,6,-0.06868649773534093,-0.03872567021667279,-0.07778185824458318,0.0,0.0,0.0
0,7,-0.06868649773534093,-0.03872567021667279,-0.07778185824458318,0.0,0.0,0.0
0,8,-0.06853348023013833,-0.03846860080793243,-0.07729832292814298,0.0,0.0,0.0
0,9,-0.06861917003305178,-0.038676704615007954,-0.07778797894479128,0.0,0.0,0.0
0,10,-0.06861917003305178,-0.038676704615007954,-0.07778797894479128,0.0,0.0,0.0
0,11,-0.06882727384012731,-0.038756273717713306,-0.0774941853348023,0.0,0.0,0.0
0,12,-0.06867425633492472,-0.038548169910637774,-0.07775125474354266,0.0,0.0,0.0
0,13,-0.06867425633492472,-0.038548169910637774,-0.07775125474354266,0.0,0.0,0.0
0,14,-0.06859468723221937,-0.03897661892520504,-0.07772677194271024,0.0,0.0,0.0
0,15,-0.06875994613783817,-0.038627739013343126,-0.07788591014812093,0.0,0.0,0.0
0,16,-0.06875994613783817,-0.038627739013343126,-0.07788591014812093,0.0,0.0,0.0
0,17,-0.06876606683804627,-0.03851144570938915,-0.07765332354021301,0.0,0.0,0.0
0,18,-0.06860692863263558,-0.0385787734116783,-0.07785530664708043,0.0,0.0,0.0
0,19,-0.06860692863263558,-0.0385787734116783,-0.07785530664708043,0.0,0.0,0.0
0,20,-0.06878442893867058,-0.03856653201126209,-0.07755539233688334,0.0,0.0,0.0
0,21,-0.06857632513159505,-0.03865222181417554,-0.07761047863875628,0.0,0.0,0.0
0,22,-0.0686620149345085,-0.03881136001958624,-0.07776349614395886,0.0,0.0,0.0
0,23,-0.0686620149345085,-0.03881136001958624,-0.07776349614395886,0.0,0.0,0.0
0,24,-0.06846615252784918,-0.03843799730689191,-0.07765944424042111,0.0,0.0,0.0
0,25,-0.06870485983596523,-0.03871342881625658,-0.07696780511690537,0.0,0.0,0.0
0,26,-0.06870485983596523,-0.03871342881625658,-0.07696780511690537,0.0,0.0,0.0
0,27,-0.06860692863263558,-0.038529807810013465,-0.07762884073938059,0.0,0.0,0.0
0,28,-0.06874158403721385,-0.03852368710980536,-0.07790427224874526,0.0,0.0,0.0
0,29,-0.06874158403721385,-0.03852368710980536,-0.07790427224874526,0.0,0.0,0.0
0,30,-0.06872934263679766,-0.03899498102582936,-0.07777573754437508,0.0,0.0,0.0
0,31,-0.06867425633492472,-0.03881136001958624,-0.07756151303709144,0.0,0.0,0.0
0,32,-0.06867425633492472,-0.03881136001958624,-0.07756151303709144,0.0,0.0,0.0
0,33,-0.06855184233076264,-0.03843799730689191,-0.07792875504957766,0.0,0.0,0.0
0,34,-0.06879667033908679,-0.03863385971355123,-0.07773901334312645,0.0,0.0,0.0
0,35,-0.06879667033908679,-0.03863385971355123,-0.07773901334312645,0.0,0.0,0.0
0,36,-0.06868037703513283,-0.03876239441792141,-0.07768392704125351,0.0,0.0,0.0
0,37,-0.06877218753825438,-0.03855429061084588,-0.07776349614395886,0.0,0.0,0.0
0,38,-0.06877218753825438,-0.03851144570938915,-0.07773901334312645,0.0,0.0,0.0
0,39,-0.06875382543763006,-0.03851144570938915,-0.07773901334312645,0.0,0.0,0.0
0,40,-0.068808911739503,-0.038682825315216066,-0.07797159995103439,0.0,0.0,0.0
0,41,-0.06862529073325987,-0.03870730811604848,-0.07793487574978578,0.0,0.0,0.0
0,42,-0.06862529073325987,-0.03870730811604848,-0.07793487574978578,0.0,0.0,0.0
0,43,-0.06876606683804627,-0.03866446321459175,-0.07786142734728853,0.0,0.0,0.0
0,44,-0.06886399804137593,-0.03884196352062676,-0.07751254743542661,0.0,0.0,0.0
0,45,-0.06886399804137593,-0.03884196352062676,-0.07751254743542661,0.0,0.0,0.0
0,46,-0.06855184233076264,-0.03872567021667279,-0.07731668502876729,0.0,0.0,0.0
0,47,-0.06873546333700575,-0.038701187415840374,-0.07769004774146163,0.0,0.0,0.0
0,48,-0.06873546333700575,-0.038701187415840374,-0.07769004774146163,0.0,0.0,0.0
0,49,-0.06855796303097075,-0.03855429061084588,-0.07773289264291836,0.0,0.0,0.0
0,50,-0.0689741706451218,-0.03878075651854572,-0.07791651364916147,0.0,0.0,0.0
0,51,-0.0689741706451218,-0.03878075651854572,-0.07791651364916147,0.0,0.0,0.0
0,52,-0.06891296364304075,-0.03871954951646468,-0.07785530664708043,0.0,0.0,0.0
0,53,-0.06872322193658956,-0.03872567021667279,-0.07792875504957766,0.0,0.0,0.0
0,54,-0.06872322193658956,-0.03872567021667279,-0.07792875504957766,0.0,0.0,0.0
0,55,-0.06893132574366508,-0.038897049822499696,-0.07776961684416697,0.0,0.0,0.0
0,56,-0.06879054963887868,-0.03872567021667279,-0.07789203084832905,0.0,0.0,0.0
0,57,-0.06879054963887868,-0.03872567021667279,-0.07789203084832905,0.0,0.0,0.0
0,58,-0.06874770473742196,-0.038529807810013465,-0.07772065124250213,0.0,0.0,0.0
0,59,-0.06858856653201126,-0.038486962908556736,-0.0779654792508263,0.0,0.0,0.0
0,60,-0.06858856653201126,-0.038456359407516225,-0.0776655649406292,0.0,0.0,0.0
0,61,-0.06876606683804627,-0.038456359407516225,-0.0776655649406292,0.0,0.0,0.0
0,62,-0.0684967560288897,-0.038529807810013465,-0.07808177255478027,0.0,0.0,0.0
