"Sensor 3 Average (x, y, z)"
"[0.034619999999999984, -0.10534500000000001, -0.40445459999999994]"
"[0.03485999999999999, -0.13730999999999996, -0.3708408]"
"[0.03356999999999999, -0.163095, -0.331661]"
"[0.031035000000000007, -0.17865, -0.2866732]"
"[0.030059999999999976, -0.18691499999999997, -0.2410804]"
"[0.028424999999999978, -0.187545, -0.20204579999999994]"
"[-0.010080000000000006, -0.102765, -0.40680200000000005]"
"[-0.0037950000000000067, -0.13901999999999995, -0.3738658]"
"[-0.0031200000000000117, -0.16255499999999995, -0.3321692]"
"[-0.0014400000000000107, -0.17933999999999997, -0.2884156]"
"[0.00013499999999999623, -0.18679499999999996, -0.23919279999999996]"
"[-0.0007199999999999984, -0.18628499999999998, -0.19773819999999995]"
"[-0.05346, -0.10063500000000002, -0.39649280000000003]"
"[-0.04692, -0.13052999999999998, -0.3641616]"
"[-0.043545, -0.15638999999999997, -0.32186000000000003]"
"[-0.034890000000000004, -0.174465, -0.27938899999999994]"
"[-0.030465000000000006, -0.182565, -0.23728099999999996]"
"[-0.025365, -0.18239999999999998, -0.19359999999999997]"
"[-0.09381, -0.09649500000000001, -0.37713280000000005]"
"[-0.08385000000000001, -0.12684, -0.34530980000000006]"
"[-0.0753, -0.15009, -0.30567019999999995]"
"[-0.06705, -0.16501500000000002, -0.2674826]"
"[-0.056565000000000004, -0.17521499999999998, -0.22462439999999997]"
"[-0.04932, -0.17593499999999998, -0.18517839999999997]"
"[-0.125295, -0.08789999999999999, -0.346302]"
"[-0.116235, -0.11790000000000002, -0.31992400000000004]"
"[-0.104385, -0.138765, -0.28321260000000004]"
"[-0.093525, -0.15425999999999998, -0.2487034]"
"[-0.08157, -0.16037999999999997, -0.2077086]"
"[-0.06957, -0.16505999999999998, -0.17065839999999996]"
"[-0.151515, -0.07965, -0.310365]"
"[-0.139845, -0.104925, -0.2857052]"
"[-0.12738, -0.12591000000000002, -0.2544388]"
"[-0.11485500000000001, -0.14218499999999998, -0.2180178]"
"[-0.101595, -0.149775, -0.18539619999999998]"
"[-0.08649000000000001, -0.15160500000000002, -0.1515646]"
