"Sensor 7 Average (x, y, z)"
"[0.03316500000000003, 0.08623499999999999, -0.4334704]"
"[0.03469500000000003, 0.043904999999999986, -0.451088]"
"[0.03679500000000002, -0.0029700000000000004, -0.46221999999999996]"
"[0.03681000000000001, -0.053309999999999996, -0.45868680000000006]"
"[0.03748500000000002, -0.09806999999999998, -0.4378264]"
"[0.03483000000000003, -0.13789500000000002, -0.4027364]"
"[-0.010874999999999982, 0.08811, -0.4351644]"
"[-0.011804999999999975, 0.044804999999999984, -0.4579608]"
"[-0.010349999999999998, -0.004275000000000001, -0.46575320000000003]"
"[-0.012584999999999978, -0.05206500000000001, -0.4576946]"
"[-0.01139999999999998, -0.09687, -0.4363744]"
"[-0.009854999999999975, -0.13597499999999998, -0.4079878]"
"[-0.05723999999999998, 0.08848500000000001, -0.4237662]"
"[-0.05914499999999998, 0.04429499999999999, -0.44312619999999997]"
"[-0.057779999999999984, -0.0019800000000000026, -0.4529514]"
"[-0.05789999999999998, -0.048494999999999996, -0.4450138]"
"[-0.056009999999999976, -0.093165, -0.4295257999999999]"
"[-0.05143499999999998, -0.13065000000000002, -0.3953554]"
"[-0.09544499999999997, 0.086925, -0.3998566]"
"[-0.10205999999999997, 0.044805, -0.419749]"
"[-0.10208999999999999, 0.00015000000000000083, -0.42790439999999996]"
"[-0.10010999999999998, -0.044325, -0.4221448]"
"[-0.09635999999999997, -0.08834999999999997, -0.4027848]"
"[-0.09200999999999998, -0.12432000000000001, -0.3755356]"
"[-0.13037999999999997, 0.08185500000000001, -0.3716152]"
"[-0.13534499999999997, 0.043304999999999996, -0.39017659999999993]"
"[-0.13781999999999997, 0.0006449999999999963, -0.3946778]"
"[-0.13657499999999997, -0.041805, -0.386111]"
"[-0.13238999999999998, -0.080055, -0.3721718]"
"[-0.12256499999999998, -0.117015, -0.3457454]"
"[-0.15844499999999997, 0.07562999999999999, -0.33064459999999996]"
"[-0.16168499999999997, 0.03981, -0.3459632]"
"[-0.16541999999999998, 0.00255, -0.35041599999999995]"
"[-0.16358999999999996, -0.034935, -0.3452855999999999]"
"[-0.15707999999999997, -0.07374000000000001, -0.3297492]"
"[-0.14958, -0.10550999999999999, -0.3069528]"
