"Sensor 12 Average (x, y, z)"
"[-0.092805, 0.15813, -0.2018764]"
"[-0.10492499999999999, 0.15169499999999997, -0.23423180000000002]"
"[-0.11781, 0.14076, -0.26995100000000005]"
"[-0.12579, 0.11863499999999998, -0.30228220000000006]"
"[-0.1353, 0.09439500000000002, -0.3248124]"
"[-0.141405, 0.058679999999999996, -0.346665]"
"[-0.10997999999999998, 0.146055, -0.18082240000000002]"
"[-0.12176999999999999, 0.14057999999999998, -0.21136280000000005]"
"[-0.13457999999999998, 0.12700499999999998, -0.2375956]"
"[-0.14511000000000002, 0.109245, -0.2639735999999999]"
"[-0.15568500000000002, 0.08326499999999999, -0.28812519999999997]"
"[-0.16240499999999997, 0.05493000000000001, -0.3039761999999999]"
"[-0.12092999999999998, 0.134025, -0.1575178]"
"[-0.133155, 0.126075, -0.18193559999999998]"
"[-0.14589, 0.11605499999999998, -0.20533699999999996]"
"[-0.15792, 0.09925500000000002, -0.2293676]"
"[-0.169545, 0.07418999999999999, -0.25034900000000004]"
"[-0.17530500000000002, 0.04754999999999998, -0.2611422]"
"[-0.12744, 0.119265, -0.1350118]"
"[-0.138255, 0.11320499999999999, -0.15478319999999998]"
"[-0.15293999999999996, 0.10354499999999998, -0.1764906]"
"[-0.16391999999999995, 0.08820000000000001, -0.19340640000000003]"
"[-0.173985, 0.067995, -0.20918479999999998]"
"[-0.18039, 0.04513500000000001, -0.2187438]"
"[-0.12846, 0.10767, -0.11194920000000003]"
"[-0.14074499999999998, 0.10250999999999998, -0.13092199999999998]"
"[-0.15186, 0.090405, -0.14742640000000004]"
"[-0.16447499999999998, 0.07823999999999999, -0.1594054]"
"[-0.17390999999999998, 0.06122999999999999, -0.17191680000000004]"
"[-0.18045, 0.039135, -0.1803626]"
"[-0.12706499999999998, 0.09205500000000001, -0.0899756]"
"[-0.14015999999999998, 0.08932499999999997, -0.1025596]"
"[-0.149445, 0.08126999999999997, -0.1157002]"
"[-0.15872999999999998, 0.067575, -0.1290586]"
"[-0.16717499999999996, 0.053415000000000004, -0.13605240000000002]"
"[-0.17401499999999998, 0.03385500000000001, -0.14498219999999998]"
