"Sensor 4 Average (x, y, z)"
"[-0.136455, -0.09369, -0.3315642]"
"[-0.12904499999999997, -0.12181499999999998, -0.30426659999999994]"
"[-0.11821499999999999, -0.14253, -0.2725646]"
"[-0.10505999999999999, -0.15608999999999998, -0.23791019999999996]"
"[-0.09181499999999998, -0.162165, -0.2016828]"
"[-0.07937999999999998, -0.16532999999999998, -0.1667622]"
"[-0.157215, -0.084675, -0.29410259999999994]"
"[-0.14699999999999996, -0.111105, -0.2697573999999999]"
"[-0.13509, -0.129015, -0.24226619999999993]"
"[-0.12409499999999998, -0.142725, -0.21008019999999994]"
"[-0.10957499999999998, -0.150195, -0.17753119999999997]"
"[-0.09326999999999999, -0.150945, -0.14774099999999998]"
"[-0.17063999999999996, -0.075735, -0.2506636]"
"[-0.160335, -0.09751499999999998, -0.2281818]"
"[-0.14799, -0.11577, -0.20920899999999998]"
"[-0.13416, -0.127575, -0.18116119999999997]"
"[-0.119655, -0.13366499999999998, -0.15304079999999995]"
"[-0.10448999999999999, -0.136755, -0.12576739999999997]"
"[-0.17514, -0.06656999999999999, -0.214049]"
"[-0.16708499999999998, -0.08534999999999998, -0.19568119999999997]"
"[-0.15313499999999997, -0.10066499999999999, -0.17801519999999998]"
"[-0.14126999999999998, -0.11445, -0.1520486]"
"[-0.126885, -0.12010499999999998, -0.12922799999999998]"
"[-0.10985999999999999, -0.12132, -0.108053]"
"[-0.17668499999999998, -0.05434499999999999, -0.17598239999999998]"
"[-0.16633499999999996, -0.07391999999999999, -0.16177699999999998]"
"[-0.154155, -0.088455, -0.1416184]"
"[-0.14210999999999996, -0.09878999999999999, -0.12588839999999996]"
"[-0.12661499999999998, -0.10592999999999998, -0.1100858]"
"[-0.11116499999999999, -0.10810499999999999, -0.088209]"
"[-0.17240999999999998, -0.048839999999999995, -0.14186039999999997]"
"[-0.16094999999999998, -0.063495, -0.1282116]"
"[-0.150075, -0.07666499999999998, -0.11841059999999999]"
"[-0.137145, -0.08494499999999999, -0.10079300000000001]"
"[-0.12542999999999999, -0.089115, -0.08586160000000001]"
"[-0.11152499999999999, -0.09425999999999998, -0.0687764]"
