"Sensor 2 Average (x, y, z)"
"[0.15954, -0.07988999999999999, -0.27699320000000005]"
"[0.150405, -0.101865, -0.2588916]"
"[0.14008500000000002, -0.12367500000000001, -0.2296096]"
"[0.129015, -0.136485, -0.20272340000000003]"
"[0.11629500000000001, -0.142965, -0.1737076]"
"[0.10344, -0.14495999999999998, -0.1435786]"
"[0.143715, -0.085845, -0.31844780000000006]"
"[0.13440000000000002, -0.11184, -0.29279579999999994]"
"[0.124245, -0.13458, -0.26075499999999996]"
"[0.11494500000000002, -0.14909999999999998, -0.22919819999999994]"
"[0.10117499999999999, -0.15608999999999998, -0.19088960000000002]"
"[0.09136499999999997, -0.156435, -0.1619706]"
"[0.11699999999999999, -0.09183, -0.35491720000000004]"
"[0.11324999999999999, -0.12128999999999998, -0.32614339999999997]"
"[0.10314000000000001, -0.14230500000000001, -0.2895046]"
"[0.09395999999999999, -0.15728999999999999, -0.25163159999999996]"
"[0.08272499999999999, -0.165525, -0.21288740000000003]"
"[0.07414499999999999, -0.16541999999999998, -0.17721659999999997]"
"[0.08704500000000001, -0.09651, -0.38192440000000005]"
"[0.081285, -0.12618, -0.35138400000000003]"
"[0.07547999999999999, -0.148245, -0.3116234]"
"[0.06914999999999999, -0.16694999999999996, -0.2728066000000001]"
"[0.061290000000000004, -0.17308499999999996, -0.22733480000000006]"
"[0.054765, -0.17417999999999997, -0.19038139999999998]"
"[0.048510000000000005, -0.09961500000000001, -0.4000260000000001]"
"[0.04540499999999998, -0.13065, -0.3711554]"
"[0.04207500000000001, -0.154155, -0.3272324]"
"[0.03699000000000003, -0.17165999999999998, -0.285439]"
"[0.03492, -0.17870999999999998, -0.2408142]"
"[0.030314999999999988, -0.18003, -0.19723]"
"[0.006720000000000011, -0.097755, -0.4089558000000001]"
"[0.006300000000000007, -0.13128, -0.3753662]"
"[0.007200000000000019, -0.15803999999999999, -0.336259]"
"[0.006269999999999998, -0.17158499999999996, -0.2913922000000001]"
"[0.006960000000000015, -0.18124499999999996, -0.24226620000000001]"
"[0.004275000000000008, -0.18076499999999995, -0.20119880000000004]"
