"Sensor 1 Average (x, y, z)"
"[0.15893999999999997, -0.044055, -0.1157002]"
"[0.15264, -0.058905, -0.10614119999999999]"
"[0.14472, -0.06895499999999999, -0.09786479999999997]"
"[0.135, -0.07776, -0.0857164]"
"[0.12549, -0.08129999999999998, -0.0733018]"
"[0.11378999999999997, -0.08542499999999999, -0.06265380000000001]"
"[0.16825499999999996, -0.05158499999999999, -0.14522420000000003]"
"[0.16177499999999997, -0.06656999999999999, -0.1319626]"
"[0.15057, -0.078495, -0.11911240000000001]"
"[0.13919999999999996, -0.087615, -0.105996]"
"[0.12851999999999997, -0.09457499999999999, -0.08787020000000001]"
"[0.11652000000000001, -0.09651, -0.077682]"
"[0.17325000000000002, -0.05638499999999999, -0.1721104]"
"[0.16402499999999998, -0.07335, -0.1648504]"
"[0.154215, -0.08889, -0.1477894]"
"[0.14195999999999998, -0.09976499999999999, -0.1277034]"
"[0.13046999999999997, -0.10642499999999999, -0.11040039999999998]"
"[0.11644499999999999, -0.10894499999999999, -0.09031439999999999]"
"[0.17174999999999999, -0.06361499999999999, -0.2109756]"
"[0.16277999999999998, -0.08230499999999999, -0.1967218]"
"[0.152625, -0.10072500000000001, -0.177265]"
"[0.14126999999999998, -0.1116, -0.1550252]"
"[0.12748499999999996, -0.11739, -0.1334872]"
"[0.11423999999999998, -0.12117, -0.1095292]"
"[0.16770000000000002, -0.071655, -0.25201880000000004]"
"[0.15925499999999998, -0.09277500000000001, -0.23152140000000004]"
"[0.14816999999999994, -0.11082, -0.20698260000000002]"
"[0.13509, -0.12362999999999999, -0.1797334]"
"[0.12289499999999998, -0.12993, -0.15284720000000002]"
"[0.11043, -0.132765, -0.1262998]"
"[0.154185, -0.07704, -0.28906899999999996]"
"[0.147045, -0.102015, -0.26365900000000003]"
"[0.13501499999999997, -0.12261, -0.23791020000000002]"
"[0.12370499999999995, -0.13695000000000002, -0.20860399999999998]"
"[0.112425, -0.144255, -0.1761034]"
"[0.09790500000000002, -0.14649, -0.14512740000000002]"
