"Sensor 1 Average (x, y, z)"
"[0.15903000000000006, -0.046619999999999995, -0.1756194]"
"[0.154215, -0.059789999999999996, -0.16620559999999998]"
"[0.14907000000000004, -0.07234499999999999, -0.1539846]"
"[0.14314499999999997, -0.08021999999999999, -0.1449096]"
"[0.135465, -0.08832, -0.1322772]"
"[0.12649499999999997, -0.09422999999999998, -0.1176362]"
"[0.157935, -0.05111999999999999, -0.199166]"
"[0.15448499999999998, -0.06548999999999999, -0.18936500000000003]"
"[0.14797500000000002, -0.07864499999999999, -0.17847499999999997]"
"[0.14205, -0.08800499999999999, -0.16117199999999998]"
"[0.13250999999999996, -0.09683999999999998, -0.145926]"
"[0.12519000000000002, -0.10366499999999998, -0.1319384]"
"[0.1557, -0.05480999999999999, -0.22043780000000004]"
"[0.150555, -0.069945, -0.2101044]"
"[0.145005, -0.08473499999999999, -0.19747199999999998]"
"[0.136695, -0.09687, -0.1830972]"
"[0.12779999999999997, -0.104835, -0.164802]"
"[0.11985000000000003, -0.11204999999999998, -0.1517582]"
"[0.14772000000000002, -0.06140999999999999, -0.2503732]"
"[0.14386499999999997, -0.07708499999999999, -0.2359742]"
"[0.13593, -0.091005, -0.21721919999999997]"
"[0.13038, -0.10379999999999999, -0.20032759999999997]"
"[0.12359999999999997, -0.11342999999999999, -0.18476700000000001]"
"[0.11377500000000003, -0.11810999999999999, -0.1646326]"
"[0.13731, -0.06287999999999999, -0.2748878]"
"[0.13293, -0.081255, -0.26002900000000007]"
"[0.12596999999999997, -0.09788999999999999, -0.24323419999999993]"
"[0.12203999999999997, -0.11064000000000002, -0.2238258]"
"[0.112995, -0.120765, -0.20206999999999994]"
"[0.10586999999999998, -0.12602999999999998, -0.1808708]"
"[0.12225000000000001, -0.06777, -0.29707920000000004]"
"[0.11875499999999999, -0.08553, -0.28403539999999994]"
"[0.11256000000000004, -0.10191, -0.26293300000000003]"
"[0.108165, -0.11593500000000001, -0.2407174]"
"[0.09981, -0.12621, -0.2184776]"
"[0.09323999999999998, -0.13169999999999998, -0.1924142]"
