"Sensor 3 Average (x, y, z)"
"[0.03512999999999998, -0.08517, -0.3728736]"
"[0.03694499999999999, -0.10820999999999999, -0.3513598]"
"[0.03438000000000001, -0.126555, -0.3257804000000001]"
"[0.03321, -0.14250000000000002, -0.29993479999999995]"
"[0.03271500000000002, -0.15553499999999998, -0.269225]"
"[0.030300000000000007, -0.16166999999999998, -0.24122559999999996]"
"[0.003254999999999994, -0.08381999999999999, -0.375342]"
"[0.006240000000000009, -0.10683000000000001, -0.35220679999999993]"
"[0.007349999999999995, -0.127215, -0.32851499999999995]"
"[0.008324999999999985, -0.14369999999999997, -0.3009996]"
"[0.006225000000000008, -0.15410999999999997, -0.2692734]"
"[0.010079999999999992, -0.15974999999999995, -0.24287119999999998]"
"[-0.024014999999999995, -0.08313000000000001, -0.3699212]"
"[-0.024765000000000002, -0.10377, -0.3518196]"
"[-0.018915, -0.12473999999999999, -0.3255384]"
"[-0.017699999999999994, -0.140415, -0.29543359999999996]"
"[-0.015569999999999994, -0.15199499999999996, -0.26893459999999997]"
"[-0.012164999999999995, -0.15899999999999997, -0.23853939999999998]"
"[-0.05484, -0.077595, -0.3625402]"
"[-0.051, -0.10213499999999999, -0.3419218]"
"[-0.047685, -0.118575, -0.31397080000000005]"
"[-0.04252499999999999, -0.13422, -0.2894562]"
"[-0.038685, -0.145515, -0.26300560000000006]"
"[-0.03193499999999999, -0.15281999999999996, -0.2320538]"
"[-0.082005, -0.074295, -0.34622939999999996]"
"[-0.076125, -0.096105, -0.3298218]"
"[-0.0702, -0.115755, -0.3030566]"
"[-0.06519, -0.12939, -0.27663020000000005]"
"[-0.05907, -0.14086499999999996, -0.25114759999999997]"
"[-0.051539999999999996, -0.146625, -0.22505999999999995]"
"[-0.10593, -0.06896999999999999, -0.32582880000000003]"
"[-0.10031999999999999, -0.089595, -0.3080902]"
"[-0.09267, -0.10880999999999999, -0.2888996]"
"[-0.08620499999999999, -0.12245999999999999, -0.26482059999999996]"
"[-0.07844999999999999, -0.133515, -0.23667599999999997]"
"[-0.07136999999999999, -0.14022, -0.21216139999999997]"
