"Sensor 15 Average (x, y, z)"
"[0.020114999999999994, 0.1668, -0.17907999999999996]"
"[0.024495000000000017, 0.17057999999999998, -0.2096688]"
"[0.027374999999999997, 0.166635, -0.2389991999999999]"
"[0.03096, 0.16327499999999998, -0.26741000000000004]"
"[0.033375, 0.15377999999999997, -0.2966678]"
"[0.03561000000000002, 0.14136, -0.3269662]"
"[0.004725000000000007, 0.16953, -0.17924939999999995]"
"[0.005220000000000002, 0.17174999999999999, -0.2088218]"
"[0.005804999999999998, 0.17137500000000006, -0.2390718]"
"[0.009675000000000003, 0.16720499999999996, -0.26893459999999997]"
"[0.008715, 0.15894, -0.2993056]"
"[0.008265000000000002, 0.14169, -0.32904740000000005]"
"[-0.011549999999999998, 0.169875, -0.17980599999999997]"
"[-0.012119999999999992, 0.17122499999999996, -0.2076118]"
"[-0.013139999999999992, 0.16852500000000004, -0.23418339999999999]"
"[-0.014939999999999995, 0.16690500000000003, -0.26791819999999994]"
"[-0.013694999999999992, 0.15667499999999998, -0.29766]"
"[-0.016874999999999994, 0.14187, -0.32781319999999997]"
"[-0.027434999999999994, 0.16591500000000003, -0.1760792]"
"[-0.028949999999999997, 0.168345, -0.200376]"
"[-0.03176999999999999, 0.16955999999999996, -0.23050500000000002]"
"[-0.03628499999999999, 0.16260000000000002, -0.25736700000000007]"
"[-0.038009999999999995, 0.15495, -0.2895772]"
"[-0.04246499999999999, 0.14169, -0.31735879999999994]"
"[-0.04342499999999999, 0.1647, -0.1661572]"
"[-0.048569999999999995, 0.1668, -0.19200279999999997]"
"[-0.05095499999999999, 0.16292999999999996, -0.22152680000000002]"
"[-0.05521499999999999, 0.16058999999999996, -0.24606559999999994]"
"[-0.060719999999999996, 0.151095, -0.2745732]"
"[-0.06703499999999998, 0.13798500000000002, -0.30349219999999993]"
"[-0.055874999999999994, 0.15882, -0.16151079999999995]"
"[-0.06336, 0.159675, -0.18387159999999997]"
"[-0.068685, 0.15867, -0.20715199999999995]"
"[-0.07313999999999998, 0.15122999999999998, -0.23677279999999995]"
"[-0.08086499999999999, 0.14554500000000004, -0.2604162]"
"[-0.08491499999999999, 0.131865, -0.28497919999999993]"
