"Sensor 2 Average (x, y, z)"
"[0.12983999999999998, -0.06909, -0.2990152]"
"[0.12574499999999997, -0.08864999999999998, -0.2824866]"
"[0.12097500000000003, -0.105975, -0.26423979999999997]"
"[0.11379, -0.11787, -0.24441999999999997]"
"[0.105465, -0.12606, -0.2185744]"
"[0.09884999999999997, -0.13624499999999998, -0.19732679999999997]"
"[0.11452499999999999, -0.07327499999999999, -0.3230458]"
"[0.10936499999999996, -0.09195, -0.3066382]"
"[0.10333499999999998, -0.10989, -0.2839144]"
"[0.09928499999999998, -0.12406499999999998, -0.2610938]"
"[0.09273, -0.13523999999999997, -0.23788599999999993]"
"[0.08635500000000004, -0.141675, -0.21104819999999996]"
"[0.09184500000000001, -0.07639499999999999, -0.34155880000000005]"
"[0.089925, -0.09752999999999999, -0.32190840000000004]"
"[0.08360999999999999, -0.11568, -0.3006366]"
"[0.079575, -0.1281, -0.27820320000000004]"
"[0.076215, -0.139365, -0.25095399999999995]"
"[0.06946499999999997, -0.14658, -0.22198660000000003]"
"[0.06869999999999998, -0.076665, -0.3569984]"
"[0.06586499999999998, -0.098055, -0.33541200000000004]"
"[0.06475500000000001, -0.11618999999999999, -0.31583419999999995]"
"[0.061485000000000005, -0.13270500000000002, -0.2866732]"
"[0.05727000000000001, -0.14407499999999998, -0.26085179999999997]"
"[0.053850000000000016, -0.15036, -0.23190860000000002]"
"[0.04274999999999999, -0.07782, -0.36810619999999994]"
"[0.040905000000000004, -0.10134000000000001, -0.3464956]"
"[0.039689999999999996, -0.12142499999999999, -0.32161799999999996]"
"[0.03683999999999999, -0.135135, -0.29882159999999997]"
"[0.03454500000000001, -0.147315, -0.26995099999999994]"
"[0.032865, -0.152445, -0.23836999999999997]"
"[0.013199999999999996, -0.07680000000000001, -0.37301879999999993]"
"[0.016005, -0.09939, -0.352836]"
"[0.011985000000000003, -0.120285, -0.3291683999999999]"
"[0.014849999999999995, -0.13595999999999997, -0.299717]"
"[0.013155000000000007, -0.145995, -0.27186280000000007]"
"[0.014504999999999997, -0.15408, -0.2400156]"
