"Sensor 14 Average (x, y, z)"
"[-0.60825, -1.11036, 0.8113292000000001]"
"[-0.69552, -1.14762, 0.9904092000000001]"
"[-0.7926, -1.1667599999999998, 1.19064]"
"[-0.8912399999999999, -1.1564699999999999, 1.4031159999999998]"
"[-0.99561, -1.11021, 1.6303539999999999]"
"[-1.09623, -1.02237, 1.8502351999999997]"
"[-0.5352899999999999, -1.1882699999999997, 0.8971424000000001]"
"[-0.61491, -1.23546, 1.099648]"
"[-0.7027199999999999, -1.2601499999999999, 1.3234012]"
"[-0.7943999999999999, -1.2532200000000002, 1.5653528]"
"[-0.8866200000000001, -1.2051299999999998, 1.8201787999999999]"
"[-0.9763200000000001, -1.11771, 2.078392799999999]"
"[-0.44472, -1.25685, 0.974292]"
"[-0.51108, -1.3090499999999998, 1.1982872]"
"[-0.5842499999999999, -1.33965, 1.4426588]"
"[-0.6609899999999999, -1.33644, 1.7099236]"
"[-0.7398600000000001, -1.2877199999999998, 1.9901596]"
"[-0.8174399999999999, -1.19688, 2.2770748]"
"[-0.33203999999999995, -1.31094, 1.0377443999999998]"
"[-0.3837299999999999, -1.37169, 1.2740331999999999]"
"[-0.43764, -1.40577, 1.5385392]"
"[-0.49524, -1.40298, 1.8277776000000001]"
"[-0.55587, -1.3593899999999999, 2.1308583999999997]"
"[-0.61383, -1.2639, 2.4411024]"
"[-0.20973000000000003, -1.34907, 1.0792232000000002]"
"[-0.24126, -1.4104499999999998, 1.3253371999999999]"
"[-0.27408, -1.4484299999999999, 1.6046051999999997]"
"[-0.30902999999999997, -1.45098, 1.9102995999999999]"
"[-0.34523999999999994, -1.40514, 2.2312399999999997]"
"[-0.38027999999999995, -1.3092, 2.5538744]"
"[-0.07785, -1.36446, 1.1014872]"
"[-0.08864999999999999, -1.4300700000000002, 1.3516668]"
"[-0.10020000000000001, -1.46928, 1.6409052000000004]"
"[-0.10910999999999998, -1.47369, 1.9500359999999999]"
"[-0.11862, -1.43202, 2.2777524]"
"[-0.12684, -1.33329, 2.612148]"
