"Sensor 11 Average (x, y, z)"
"[-0.24911999999999995, -1.4214300000000002, 2.4368431999999998]"
"[-0.27743999999999996, -1.29087, 2.7541052]"
"[-0.30338999999999994, -1.09617, 3.0450376]"
"[-0.32526000000000005, -0.8441700000000001, 3.2918776000000003]"
"[-0.34032, -0.54159, 3.4700864000000005]"
"[-0.34986, -0.20234999999999997, 3.5632080000000004]"
"[0.0041999999999999815, -1.4303700000000001, 2.4564935999999995]"
"[0.0039899999999999936, -1.29753, 2.7781600000000006]"
"[0.002999999999999989, -1.10382, 3.0766427999999997]"
"[0.0007199999999999845, -0.84876, 3.3242572000000004]"
"[-3.0000000000023064e-05, -0.5436300000000001, 3.5045956000000005]"
"[8.999999999997899e-05, -0.19907999999999998, 3.5970395999999996]"
"[0.25383, -1.41066, 2.42]"
"[0.28097999999999995, -1.2804300000000002, 2.7355196]"
"[0.3033, -1.0869900000000001, 3.0282428]"
"[0.32361, -0.83541, 3.2744052]"
"[0.33729, -0.5342999999999999, 3.4499036000000003]"
"[0.34557000000000004, -0.19679999999999997, 3.5409924]"
"[0.4944599999999999, -1.3671, 2.3251844000000004]"
"[0.54375, -1.23741, 2.632476]"
"[0.58875, -1.0506000000000002, 2.9020156]"
"[0.62784, -0.80814, 3.1374816]"
"[0.65403, -0.51507, 3.304509999999999]"
"[0.6721499999999999, -0.19065, 3.3920172]"
"[0.70242, -1.2998100000000001, 2.1840984]"
"[0.77307, -1.17435, 2.4666092]"
"[0.83625, -0.9965399999999999, 2.7204188000000005]"
"[0.8897399999999999, -0.76551, 2.9355084000000002]"
"[0.9284100000000001, -0.4859699999999999, 3.0856451999999996]"
"[0.9502199999999997, -0.17981999999999998, 3.1672476]"
"[0.8745599999999998, -1.2120900000000001, 2.0086968]"
"[0.9607800000000001, -1.0961999999999998, 2.2603768]"
"[1.0382399999999998, -0.9254700000000001, 2.4887764000000003]"
"[1.10172, -0.70755, 2.6821344000000003]"
"[1.1489699999999998, -0.45183, 2.8176544]"
"[1.1771999999999998, -0.16464, 2.8925776]"
