"Sensor 16 Average (x, y, z)"
"[0.43529999999999996, -1.2880499999999997, 0.95106]"
"[0.5034299999999999, -1.3427399999999998, 1.1655688]"
"[0.5785800000000001, -1.3716899999999996, 1.4100856000000004]"
"[0.6620399999999999, -1.36767, 1.6708648000000001]"
"[0.7459499999999999, -1.31967, 1.9545372]"
"[0.82941, -1.2197399999999998, 2.2274648]"
"[0.5296200000000001, -1.2149999999999999, 0.8700384]"
"[0.6116699999999999, -1.2602699999999998, 1.0685268]"
"[0.7028100000000002, -1.2836700000000003, 1.2857460000000003]"
"[0.7981800000000001, -1.27371, 1.5246968]"
"[0.8945100000000001, -1.2257699999999998, 1.7727468000000002]"
"[0.9895800000000001, -1.12941, 2.0210871999999998]"
"[0.6012, -1.1301, 0.7813211999999999]"
"[0.6941999999999999, -1.1705399999999997, 0.9576908000000001]"
"[0.7903499999999999, -1.18446, 1.1525492000000002]"
"[0.8946000000000001, -1.16988, 1.3605724000000001]"
"[0.9992099999999997, -1.1216999999999997, 1.5772108000000002]"
"[1.1049, -1.0303799999999999, 1.7908968000000003]"
"[0.65577, -1.03686, 0.6915391999999999]"
"[0.7518900000000001, -1.0691099999999998, 0.8447736]"
"[0.8503499999999999, -1.07877, 1.01277]"
"[0.95979, -1.06347, 1.1922856]"
"[1.06722, -1.01196, 1.3758668]"
"[1.17372, -0.92802, 1.558964]"
"[0.6871499999999999, -0.94281, 0.5991435999999999]"
"[0.7827900000000001, -0.9662699999999999, 0.7277424]"
"[0.8831100000000001, -0.97062, 0.8723616]"
"[0.9905999999999999, -0.9525599999999999, 1.0254024]"
"[1.09887, -0.90423, 1.1809116]"
"[1.2040499999999998, -0.8262299999999999, 1.3322100000000001]"
"[0.70326, -0.8514, 0.5094099999999999]"
"[0.7961700000000002, -0.8685599999999999, 0.6218916]"
"[0.8948400000000001, -0.86748, 0.7376644]"
"[0.99813, -0.8450099999999999, 0.8666988]"
"[1.10211, -0.80103, 0.9923935999999999]"
"[1.1969399999999997, -0.72534, 1.1188628]"
