"Sensor 1 Average (x, y, z)"
"[-1.21929, 0.41778000000000004, 0.9458812000000001]"
"[-1.14879, 0.51123, 0.872652]"
"[-1.0734299999999999, 0.58437, 0.7886780000000001]"
"[-0.9875100000000001, 0.6377700000000001, 0.7029132]"
"[-0.9009899999999997, 0.67617, 0.6095495999999999]"
"[-0.81261, 0.6925499999999999, 0.5240752]"
"[-1.2673200000000002, 0.48732, 1.158212]"
"[-1.19007, 0.5930399999999999, 1.0667360000000001]"
"[-1.10589, 0.6759299999999999, 0.9630632]"
"[-1.0133699999999999, 0.73263, 0.8530984000000001]"
"[-0.91779, 0.76845, 0.7394068000000001]"
"[-0.82383, 0.7844699999999999, 0.6319104]"
"[-1.28739, 0.56052, 1.3923712000000001]"
"[-1.2084300000000001, 0.67854, 1.2767435999999999]"
"[-1.11744, 0.7677899999999998, 1.1491128]"
"[-1.0185, 0.83115, 1.0158192]"
"[-0.9199200000000001, 0.8683500000000001, 0.8814608]"
"[-0.8206800000000001, 0.88107, 0.7498611999999999]"
"[-1.2771899999999998, 0.6384299999999999, 1.646326]"
"[-1.19442, 0.7690199999999999, 1.5062564]"
"[-1.09749, 0.86571, 1.3518604]"
"[-0.99897, 0.9334199999999999, 1.1907852]"
"[-0.8981700000000001, 0.9688199999999999, 1.0322752]"
"[-0.79479, 0.9804599999999998, 0.8742975999999998]"
"[-1.2245699999999997, 0.71616, 1.9079764]"
"[-1.1410799999999999, 0.8562299999999998, 1.7478207999999997]"
"[-1.04658, 0.9645, 1.5598352000000002]"
"[-0.94662, 1.0346400000000002, 1.3728660000000001]"
"[-0.84756, 1.07328, 1.1847836]"
"[-0.74808, 1.0799400000000001, 1.0007667999999998]"
"[-1.13025, 0.79029, 2.1657064]"
"[-1.04862, 0.9454199999999998, 1.9792212000000002]"
"[-0.9578399999999999, 1.06113, 1.7669872]"
"[-0.8633399999999999, 1.1357700000000002, 1.5475900000000002]"
"[-0.76743, 1.1709, 1.3301772]"
"[-0.6737399999999999, 1.17381, 1.1215248000000002]"
