"Sensor 9 Average (x, y, z)"
"[-1.1169, -0.63003, 0.8097804000000001]"
"[-1.20138, -0.55662, 0.9004336]"
"[-1.27662, -0.46484999999999993, 0.9801483999999999]"
"[-1.33845, -0.3523199999999999, 1.0509575999999998]"
"[-1.38225, -0.22446000000000002, 1.101584]"
"[-1.40751, -0.08667, 1.1265584]"
"[-1.15029, -0.7199099999999999, 0.9842139999999999]"
"[-1.24425, -0.6393900000000001, 1.1003256]"
"[-1.3263600000000002, -0.5343600000000001, 1.1974159999999998]"
"[-1.39227, -0.40542, 1.2832291999999998]"
"[-1.4413200000000002, -0.2575199999999999, 1.3462944]"
"[-1.46871, -0.10113, 1.38303]"
"[-1.16034, -0.81453, 1.1759264]"
"[-1.2597299999999998, -0.72591, 1.3128984]"
"[-1.34604, -0.60591, 1.4361731999999996]"
"[-1.4180099999999998, -0.46142999999999995, 1.5425563999999998]"
"[-1.4725799999999998, -0.29663999999999996, 1.6167052]"
"[-1.49988, -0.11703, 1.6590068000000002]"
"[-1.14174, -0.9156900000000001, 1.3816263999999998]"
"[-1.24317, -0.8195100000000001, 1.5463799999999999]"
"[-1.3343100000000003, -0.6896399999999999, 1.6979203999999999]"
"[-1.4078099999999998, -0.52545, 1.8206628000000002]"
"[-1.4627100000000002, -0.33710999999999997, 1.9162043999999998]"
"[-1.4949599999999998, -0.12989999999999996, 1.9670727999999997]"
"[-1.08876, -1.0194299999999998, 1.5871811999999998]"
"[-1.18794, -0.9153899999999999, 1.7816040000000002]"
"[-1.2774899999999998, -0.76962, 1.9617972]"
"[-1.35468, -0.59004, 2.1105304000000005]"
"[-1.40907, -0.37857, 2.2226248]"
"[-1.4387400000000001, -0.14454, 2.282544]"
"[-0.9950399999999999, -1.1172, 1.7921067999999998]"
"[-1.0891199999999999, -1.0063799999999998, 2.0177476]"
"[-1.1760599999999999, -0.85023, 2.2238348]"
"[-1.2482100000000003, -0.6541199999999999, 2.3996235999999995]"
"[-1.3006799999999998, -0.42006, 2.5288516]"
"[-1.32732, -0.16233000000000003, 2.5992736]"
