"Sensor 7 Average (x, y, z)"
"[-0.36749999999999994, -0.35118, 3.539976]"
"[-0.3702599999999999, -0.0015000000000000013, 3.5882308]"
"[-0.36414, 0.3472799999999999, 3.5380884000000004]"
"[-0.34961999999999993, 0.6779399999999999, 3.4082796000000006]"
"[-0.32693999999999995, 0.9660899999999999, 3.1891244]"
"[-0.3038099999999999, 1.20051, 2.9159064]"
"[-0.021539999999999997, -0.35484, 3.5874563999999998]"
"[-0.01802999999999999, -0.002340000000000002, 3.6328556]"
"[-0.01781999999999999, 0.35123999999999994, 3.58523]"
"[-0.011279999999999998, 0.68553, 3.4436600000000004]"
"[-0.005819999999999992, 0.9764399999999998, 3.2260535999999997]"
"[-0.0008999999999999841, 1.21332, 2.9494960000000003]"
"[0.32123999999999997, -0.35202000000000006, 3.5379432000000004]"
"[0.3298199999999999, -0.004530000000000003, 3.584504]"
"[0.32870999999999995, 0.3448499999999999, 3.5367816000000003]"
"[0.32502, 0.6740999999999999, 3.4001]"
"[0.31235999999999997, 0.96168, 3.1854459999999998]"
"[0.29462999999999995, 1.1982300000000001, 2.912954]"
"[0.64677, -0.34254, 3.3984543999999994]"
"[0.65784, -0.009330000000000001, 3.4452572]"
"[0.65568, 0.32978999999999997, 3.3929368]"
"[0.6387899999999999, 0.65001, 3.2669032]"
"[0.6141, 0.9293699999999999, 3.0648332]"
"[0.5782499999999999, 1.15707, 2.8055543999999997]"
"[0.9275999999999999, -0.32715, 3.1850587999999993]"
"[0.9418799999999999, -0.011190000000000002, 3.2223752]"
"[0.9390900000000001, 0.31070999999999993, 3.1829292]"
"[0.91437, 0.61161, 3.0618808]"
"[0.87573, 0.8794500000000001, 2.873798399999999]"
"[0.8225100000000001, 1.0951499999999998, 2.6341216000000003]"
"[1.15329, -0.31095, 2.9119859999999997]"
"[1.1709600000000002, -0.012480000000000005, 2.9496411999999994]"
"[1.1655000000000002, 0.28169999999999995, 2.9137768]"
"[1.1391600000000002, 0.5649, 2.8035699999999997]"
"[1.0890000000000002, 0.8163, 2.6361060000000003]"
"[1.02153, 1.0187099999999998, 2.4179671999999997]"
