"Sensor 10 Average (x, y, z)"
"[-1.0399799999999997, -1.08495, 1.7265732]"
"[-1.1397, -0.9756299999999999, 1.9395815999999997]"
"[-1.2292199999999998, -0.82074, 2.1338108000000005]"
"[-1.3030499999999998, -0.6270000000000001, 2.2953215999999994]"
"[-1.3591499999999999, -0.39669, 2.4111428]"
"[-1.3889099999999999, -0.14538, 2.4740628]"
"[-0.9252900000000001, -1.1800199999999998, 1.9377908]"
"[-1.0147199999999996, -1.0644900000000002, 2.1773224]"
"[-1.09953, -0.8954100000000002, 2.400398]"
"[-1.1685299999999998, -0.6863699999999999, 2.5827692]"
"[-1.2157499999999999, -0.43404000000000004, 2.7187732]"
"[-1.2454499999999997, -0.16002, 2.7890984]"
"[-0.7679099999999999, -1.26453, 2.1174031999999996]"
"[-0.84426, -1.1441100000000002, 2.3849584]"
"[-0.91791, -0.96438, 2.6329599999999997]"
"[-0.9777899999999998, -0.73887, 2.8419027999999997]"
"[-1.0196999999999998, -0.46839, 2.9918944]"
"[-1.04469, -0.16835999999999998, 3.0686567999999994]"
"[-0.57129, -1.33491, 2.2638132]"
"[-0.6316499999999999, -1.20558, 2.5564879999999994]"
"[-0.68313, -1.0237800000000001, 2.8264148]"
"[-0.72789, -0.7826100000000001, 3.0537495999999993]"
"[-0.76071, -0.49422, 3.2204391999999995]"
"[-0.7801800000000001, -0.17936999999999997, 3.3048003999999995]"
"[-0.34689000000000003, -1.3804500000000002, 2.3646304]"
"[-0.38072999999999996, -1.2502199999999999, 2.6751648]"
"[-0.41547, -1.0607999999999997, 2.9603859999999997]"
"[-0.44316, -0.81189, 3.2030635999999997]"
"[-0.4608899999999999, -0.51429, 3.3770132]"
"[-0.47325000000000006, -0.18315000000000003, 3.4703284]"
"[-0.09987, -1.40274, 2.4141920000000003]"
"[-0.11268, -1.27047, 2.7327608]"
"[-0.12233999999999999, -1.08024, 3.025484]"
"[-0.13040999999999997, -0.8274299999999999, 3.2690812]"
"[-0.13685999999999998, -0.52404, 3.449468]"
"[-0.13878000000000001, -0.18728999999999998, 3.5447192]"
