"Sensor 13 Average (x, y, z)"
"[-0.6817500000000001, -0.6954, 0.38318280000000005]"
"[-0.76323, -0.70329, 0.46783440000000004]"
"[-0.8495100000000001, -0.70041, 0.556116]"
"[-0.9398100000000001, -0.6772799999999999, 0.6496247999999999]"
"[-1.0251599999999998, -0.63771, 0.7446824000000001]"
"[-1.10997, -0.57873, 0.8373199999999998]"
"[-0.6885, -0.7759799999999999, 0.4671083999999999]"
"[-0.7778100000000001, -0.7895399999999999, 0.5636663999999999]"
"[-0.86859, -0.78783, 0.6704368]"
"[-0.9644100000000001, -0.7674599999999999, 0.7884359999999999]"
"[-1.0580099999999997, -0.72897, 0.9055639999999999]"
"[-1.1487299999999998, -0.6620099999999999, 1.020514]"
"[-0.68283, -0.8617499999999999, 0.5487592]"
"[-0.7737299999999999, -0.8812199999999998, 0.6695171999999998]"
"[-0.86847, -0.8853899999999999, 0.7994711999999999]"
"[-0.9684900000000001, -0.86751, 0.937266]"
"[-1.06863, -0.8235599999999998, 1.0770451999999997]"
"[-1.1646299999999996, -0.75189, 1.218954]"
"[-0.6616199999999999, -0.94896, 0.6376216]"
"[-0.75204, -0.9751799999999998, 0.7783688]"
"[-0.84846, -0.9833999999999998, 0.9312644]"
"[-0.9502499999999999, -0.9671399999999999, 1.0941304]"
"[-1.0517699999999999, -0.9233699999999998, 1.2672571999999998]"
"[-1.1504099999999997, -0.8478000000000001, 1.4375767999999998]"
"[-0.62139, -1.0304399999999998, 0.7260484]"
"[-0.7091700000000001, -1.06632, 0.8895919999999999]"
"[-0.8050499999999999, -1.08123, 1.065768]"
"[-0.9033300000000002, -1.0659, 1.2595131999999998]"
"[-1.0040099999999998, -1.0215299999999998, 1.4563076]"
"[-1.1042699999999996, -0.9430499999999999, 1.6590552]"
"[-0.5614800000000001, -1.10991, 0.8116195999999999]"
"[-0.64431, -1.1509199999999997, 0.9976691999999999]"
"[-0.73242, -1.17066, 1.1990131999999998]"
"[-0.8277599999999999, -1.1615099999999998, 1.4169099999999997]"
"[-0.9205199999999999, -1.1184599999999998, 1.6463260000000002]"
"[-1.01316, -1.03251, 1.8761776]"
