"Sensor 12 Average (x, y, z)"
"[0.77538, -1.2518099999999999, 2.0735044000000005]"
"[0.8555400000000001, -1.12797, 2.3387848000000004]"
"[0.9266399999999999, -0.95439, 2.5790424]"
"[0.9857400000000001, -0.7323899999999999, 2.7780148000000007]"
"[1.0298399999999999, -0.46977, 2.9212788]"
"[1.0513499999999998, -0.17537999999999998, 2.9941691999999995]"
"[0.9294600000000001, -1.1589300000000002, 1.8836312]"
"[1.0209, -1.04703, 2.1170644]"
"[1.1021699999999999, -0.8853599999999999, 2.3302663999999997]"
"[1.17021, -0.6775199999999999, 2.5081363999999997]"
"[1.2193800000000001, -0.43353, 2.6316532]"
"[1.24776, -0.16362, 2.6933148]"
"[1.03452, -1.06065, 1.6762372]"
"[1.1328, -0.9542400000000001, 1.8766616]"
"[1.2237000000000002, -0.80748, 2.0639212]"
"[1.2983100000000003, -0.61647, 2.2124124000000003]"
"[1.3492799999999998, -0.39522, 2.322232]"
"[1.37856, -0.15183, 2.3797312]"
"[1.1049000000000002, -0.9578099999999999, 1.4594052]"
"[1.2054, -0.8581500000000001, 1.6320964]"
"[1.2944100000000005, -0.72261, 1.7857180000000001]"
"[1.3700999999999997, -0.5514299999999999, 1.9155268]"
"[1.4228699999999999, -0.35523000000000005, 2.00618]"
"[1.4523, -0.13662, 2.0516276]"
"[1.13337, -0.8522099999999999, 1.2515755999999998]"
"[1.23201, -0.76308, 1.3931456]"
"[1.32, -0.6420599999999999, 1.5234867999999997]"
"[1.39341, -0.48765000000000003, 1.6266756000000002]"
"[1.4444400000000002, -0.31098, 1.6987915999999998]"
"[1.4739, -0.1215, 1.7386248]"
"[1.1347800000000001, -0.75384, 1.0540068000000002]"
"[1.2257399999999998, -0.6707699999999999, 1.1716672000000001]"
"[1.31064, -0.56238, 1.2748076]"
"[1.37676, -0.42726, 1.3579104000000002]"
"[1.4244299999999999, -0.27312, 1.4204916]"
"[1.4542799999999998, -0.10815, 1.4495316]"
