"Sensor 15 Average (x, y, z)"
"[-0.14238, -1.3912499999999997, 1.1043428000000002]"
"[-0.16481999999999997, -1.4577600000000002, 1.3560227999999999]"
"[-0.18930000000000002, -1.4963999999999997, 1.6439059999999999]"
"[-0.21423000000000003, -1.49742, 1.9570056]"
"[-0.24026999999999998, -1.4534700000000003, 2.2870452]"
"[-0.26234999999999997, -1.35081, 2.621102]"
"[-0.005399999999999995, -1.3963199999999998, 1.1103928]"
"[-0.0013199999999999878, -1.46481, 1.3713171999999998]"
"[-0.003029999999999991, -1.5021, 1.657942]"
"[-0.0032099999999999906, -1.5061499999999999, 1.9738971999999995]"
"[-0.0008699999999999888, -1.4607899999999998, 2.3065987999999997]"
"[0.002040000000000014, -1.35726, 2.6457860000000006]"
"[0.13155, -1.38609, 1.0962115999999997]"
"[0.15344999999999998, -1.44963, 1.3501663999999998]"
"[0.17811, -1.48707, 1.6329675999999997]"
"[0.20630999999999994, -1.48827, 1.9439375999999997]"
"[0.23843999999999999, -1.44135, 2.2730092]"
"[0.2652, -1.3398599999999998, 2.6030972]"
"[0.26238, -1.3519799999999997, 1.058992]"
"[0.30726000000000003, -1.4123700000000001, 1.302444]"
"[0.35673, -1.44726, 1.5723707999999996]"
"[0.40854000000000007, -1.4474400000000003, 1.8743867999999997]"
"[0.46413, -1.3972499999999997, 2.1854536]"
"[0.51759, -1.2980099999999999, 2.4989888000000002]"
"[0.38028, -1.29744, 1.0023156]"
"[0.44142, -1.35366, 1.2286824]"
"[0.5091300000000001, -1.3852799999999998, 1.4838471999999998]"
"[0.58206, -1.3781700000000001, 1.7612759999999996]"
"[0.65844, -1.33293, 2.0529828]"
"[0.73431, -1.23372, 2.3434312000000004]"
"[0.4809599999999999, -1.23192, 0.9298124]"
"[0.55617, -1.2790799999999998, 1.1375936]"
"[0.63966, -1.30389, 1.3695263999999996]"
"[0.7317899999999999, -1.29405, 1.6202383999999999]"
"[0.82287, -1.2494999999999998, 1.8851315999999996]"
"[0.9116400000000001, -1.1502599999999998, 2.1500248]"
