values,,position,position,position,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,0,0,0,-0.007791651364916147,0.0030297466030113846,-0.12033908679152897
0,1,0,0,0,-0.007822254865956665,0.003048108703635696,-0.12034520749173705
0,2,0,0,0,-0.007773289264291836,0.0026931080915656752,-0.12025951768882359
0,3,0,0,0,-0.007773289264291836,0.0026931080915656752,-0.12025951768882359
0,4,0,0,0,-0.007999755171991677,0.003207246909046395,-0.12038805239319379
0,5,0,0,0,-0.007675358060962175,0.003237850410086914,-0.12043701799485862
0,6,0,0,0,-0.007675358060962175,0.003237850410086914,-0.12043701799485862
0,7,0,0,0,-0.007877341167829599,0.00266862529073326,-0.12038805239319379
0,8,0,0,0,-0.00784673766678908,0.0031582813073815644,-0.12049822499693966
0,9,0,0,0,-0.00784673766678908,0.0031582813073815644,-0.12049822499693966
0,10,0,0,0,-0.007871220467621495,0.00297466030113845,-0.12035132819194516
0,11,0,0,0,-0.0078038927653323546,0.0030664708042600075,-0.12047374219610722
0,12,0,0,0,-0.007950789570326845,0.0030236259028032808,-0.12038193169298568
0,13,0,0,0,-0.007950789570326845,0.0030236259028032808,-0.12038193169298568
0,14,0,0,0,-0.007816134165748561,0.00292569469947362,-0.12023503488799119
0,15,0,0,0,-0.007693720161586486,0.0030542294038438,-0.12037581099277757
0,16,0,0,0,-0.007693720161586486,0.0030542294038438,-0.12037581099277757
0,17,0,0,0,-0.007712082262210797,0.003048108703635696,-0.12034520749173705
0,18,0,0,0,-0.00795691027053495,0.0029624189007222425,-0.12071244950422329
0,19,0,0,0,-0.00795691027053495,0.0029624189007222425,-0.12071244950422329
0,20,0,0,0,-0.007901823968662016,0.0026931080915656752,-0.1204064144938181
0,21,0,0,0,-0.007779409964499939,0.00297466030113845,-0.12019831068674255
0,22,0,0,0,-0.007779409964499939,0.00297466030113845,-0.12019831068674255
0,23,0,0,0,-0.007840616966580977,0.0029012118986412047,-0.12030848329048842
0,24,0,0,0,-0.008018117272615987,0.002864487697392582,-0.12051658709756397
0,25,0,0,0,-0.008018117272615987,0.002864487697392582,-0.12051658709756397
0,26,0,0,0,-0.007944668870118741,0.002772677194271025,-0.12044925939527482
0,27,0,0,0,-0.00795691027053495,0.00297466030113845,-0.12046150079569103
0,28,0,0,0,-0.00795691027053495,0.00297466030113845,-0.12046150079569103
0,29,0,0,0,-0.007914065369078222,0.00292569469947362,-0.12030236259028033
0,30,0,0,0,-0.0077426857632513155,0.002864487697392582,-0.12037581099277757
0,31,0,0,0,-0.0077426857632513155,0.002864487697392582,-0.12019218998653447
0,32,0,0,0,-0.007730444362835108,0.0032500918105031217,-0.12019218998653447
0,33,0,0,0,-0.007822254865956665,0.0029318153996817234,-0.12046150079569103
0,34,0,0,0,-0.007852858366997183,0.0028583669971844776,-0.12030236259028033
0,35,0,0,0,-0.007852858366997183,0.0028583669971844776,-0.12030236259028033
0,36,0,0,0,-0.008018117272615987,0.0029930224017627616,-0.12014322438486964
0,37,0,0,0,-0.007901823968662016,0.003201126208838291,-0.12028400048965601
0,38,0,0,0,-0.007901823968662016,0.003201126208838291,-0.12028400048965601
0,39,0,0,0,-0.007779409964499939,0.0027481943934386096,-0.1202472762884074
0,40,0,0,0,-0.00782837556616477,0.0028706083976006856,-0.12037581099277757
0,41,0,0,0,-0.00782837556616477,0.0028706083976006856,-0.12037581099277757
0,42,0,0,0,-0.008011996572407884,0.0029379360998898272,-0.12047374219610722
0,43,0,0,0,-0.00784673766678908,0.0030542294038438,-0.1204247765944424
0,44,0,0,0,-0.00784673766678908,0.0030542294038438,-0.1204247765944424
0,45,0,0,0,-0.007852858366997183,0.002913453299057412,-0.12067572530297466
0,46,0,0,0,-0.007889582568245807,0.002827763496143959,-0.1204125351940262
0,47,0,0,0,-0.007889582568245807,0.002827763496143959,-0.1204125351940262
0,48,0,0,0,-0.007620271759089239,0.0028094013955196474,-0.11988615497612927
0,49,0,0,0,-0.007950789570326845,0.0029562982005141387,-0.12039417309340188
0,50,0,0,0,-0.007950789570326845,0.0029562982005141387,-0.12033908679152897
0,51,0,0,0,-0.007981393071367363,0.0031215571061329415,-0.12033908679152897
0,52,0,0,0,-0.007926306769494431,0.002986901701554658,-0.12062063900110173
0,53,0,0,0,-0.00795691027053495,0.0030542294038438,-0.12028400048965601
0,54,0,0,0,-0.00795691027053495,0.0030542294038438,-0.12028400048965601
0,55,0,0,0,-0.007969151670951156,0.002895091198433101,-0.12043089729465051
0,56,0,0,0,-0.007877341167829599,0.002821642795935855,-0.12020443138695067
0,57,0,0,0,-0.007877341167829599,0.002821642795935855,-0.12020443138695067
0,58,0,0,0,-0.007883461868037704,0.0032562125107112256,-0.12051658709756397
0,59,0,0,0,-0.007779409964499939,0.003011384502387073,-0.12046150079569103
0,60,0,0,0,-0.007779409964499939,0.003011384502387073,-0.12046150079569103
0,61,0,0,0,-0.007907944668870119,0.002852246296976374,-0.12041865589423431
0,62,0,0,0,-0.007914065369078222,0.002895091198433101,-0.12037581099277757
0,63,0,0,0,-0.007914065369078222,0.002895091198433101,-0.12037581099277757
0,64,0,0,0,-0.007816134165748561,0.003048108703635696,-0.12035744889215325
0,65,0,0,0,-0.007865099767413392,0.0029379360998898272,-0.12054719059860448
0,66,0,0,0,-0.007865099767413392,0.0029379360998898272,-0.12054719059860448
0,67,0,0,0,-0.007895703268453912,0.0031521606071734606,-0.12054719059860448
0,68,0,0,0,-0.0077243236626270044,0.0030725915044681113,-0.12046762149589914
0,69,0,0,0,-0.0077243236626270044,0.0030725915044681113,-0.12046762149589914
0,70,0,0,0,-0.007816134165748561,0.003011384502387073,-0.12058391479985311
0,71,0,0,0,-0.007699840861794589,0.0027481943934386096,-0.12071244950422329
0,72,0,0,0,-0.007699840861794589,0.0027481943934386096,-0.12071244950422329
0,73,0,0,0,-0.0075162198555514745,0.0031276778063410457,-0.12031460399069653
