,SampleID,Accelerometerx,Accelerometery,Accelerometerz,Magnetometerx,Magnetometery,Magnetometerz,Gyroscopex,Gyroscopey,Gyroscopez,EulerAngx,EulerAngy,EulerAngz,Quaternionx,Quaterniony,Quaternionz,LinearAccelerationx,LinearAccelerationy,LinearAccelerationz,Gravityx,Gravityy,Gravityz
0,0.02,-0.38,9.35,-2048.0,-2048.0,-29.1875,-0.003272492347489368,-0.001090830782496456,0.001090830782496456,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.03,-0.04,-0.41000000000000003,0.05,-0.37,9.790000000000001
1,0.04,-0.35000000000000003,9.41,-2048.0,-2048.0,-27.1875,0.003272492347489368,0.004363323129985824,0.0,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.1,0.02,-0.4,0.05,-0.37,9.790000000000001
2,0.12,-0.33,9.39,-2048.0,-2048.0,-26.375,0.0,0.001090830782496456,-0.002181661564992912,10.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.05,-0.05,-0.38,1.33,-0.37,9.790000000000001
3,0.1,-0.32,9.41,-2040.0,-2048.0,-27.1875,0.1439896632895322,0.0,-0.001090830782496456,10.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,1.31,0.03,-0.37,1.33,-0.37,9.790000000000001
4,1.29,-0.28,9.41,-2040.0,-2048.0,-27.1875,0.14180800172453928,-0.001090830782496456,-0.002181661564992912,10.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.02,-0.04,-0.44,1.33,-0.37,9.790000000000001
5,1.31,-0.36,9.31,-2040.0,-2048.0,-27.5625,0.13962634015954636,0.001090830782496456,-0.001090830782496456,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,0.03,0.01,-0.38,0.05,-0.37,9.790000000000001
6,0.02,-0.32,9.39,-2048.0,-2048.0,-27.5625,-0.001090830782496456,0.0,-0.001090830782496456,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.02,0.0,-0.39,0.05,-0.37,9.790000000000001
7,0.07,-0.36,9.370000000000001,-2048.0,-2048.0,-27.5625,-0.001090830782496456,0.001090830782496456,0.0,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,0.0,0.03,-0.36,0.05,-0.37,9.790000000000001
8,0.06,-0.35000000000000003,9.46,-2048.0,-2048.0,-29.1875,-0.002181661564992912,-0.002181661564992912,0.0,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.02,0.0,-0.42,0.05,-0.37,9.790000000000001
9,0.07,-0.38,9.39,-2048.0,-2048.0,-26.75,-0.001090830782496456,0.0,-0.001090830782496456,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.01,0.03,-0.44,0.05,-0.37,9.790000000000001
10,0.01,-0.36,9.41,-2048.0,-2048.0,-27.1875,0.001090830782496456,-0.002181661564992912,0.001090830782496456,10.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.05,0.01,-0.37,0.05,-0.37,9.790000000000001
11,0.03,-0.38,9.34,-2048.0,-2048.0,-27.1875,-0.001090830782496456,0.004363323129985824,0.0,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,0.0,0.0,-0.41000000000000003,0.05,-0.37,9.790000000000001
12,0.05,-0.35000000000000003,9.46,-2048.0,-2048.0,-27.5625,0.002181661564992912,-0.001090830782496456,0.0,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.01,0.0,-0.38,0.05,-0.37,9.790000000000001
13,0.04,-0.34,9.34,-2048.0,-2048.0,-27.5625,0.002181661564992912,-0.002181661564992912,0.0,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,0.0,0.01,-0.38,1.33,-0.37,9.790000000000001
14,0.05,-0.33,9.42,-2048.0,-2048.0,-28.75,0.0,0.0,-0.001090830782496456,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.01,0.03,-0.39,0.05,-0.37,9.790000000000001
15,1.31,-0.34,9.4,-2048.0,-2048.0,-28.75,0.002181661564992912,-0.003272492347489368,-0.001090830782496456,2.375,0.3125,2.1875,-1.00042724609375,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.01,0.0,-0.43,0.05,-0.37,9.790000000000001
16,0.04,-0.34,9.42,-2048.0,-2048.0,-28.75,0.0,0.001090830782496456,0.002181661564992912,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.01,0.03,-0.39,0.05,-0.37,9.790000000000001
17,0.04,-0.37,9.39,-2048.0,-2048.0,-28.75,0.0,-0.001090830782496456,0.001090830782496456,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,0.0,0.06,-0.38,0.05,-0.37,9.790000000000001
18,0.03,-0.36,9.36,-2048.0,-2048.0,-28.0,0.001090830782496456,-0.001090830782496456,0.001090830782496456,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.03,0.03,-0.41000000000000003,0.05,-0.37,9.790000000000001
19,0.06,-0.39,9.42,-2048.0,-2048.0,-28.0,0.001090830782496456,0.003272492347489368,0.001090830782496456,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,0.0,0.01,-0.37,0.05,-0.37,9.790000000000001
20,0.03,-0.34,9.38,-2048.0,-2048.0,-28.375,-0.001090830782496456,-0.002181661564992912,0.002181661564992912,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,0.0,0.0,-0.36,0.05,-0.37,9.790000000000001
21,0.05,-0.37,9.39,-2048.0,-2048.0,-28.0,-0.001090830782496456,0.0,0.0,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,0.0,0.0,-0.33,0.05,-0.37,9.790000000000001
22,0.05,-0.35000000000000003,9.38,-2048.0,-2048.0,-28.75,0.002181661564992912,0.0,-0.002181661564992912,2.375,0.3125,2.1875,0.99957275390625,-0.0191650390625,-0.00238037109375,-0.02105712890625,-0.01,0.0,-0.4,0.05,-0.37,9.790000000000001
