,SampleID,Accelerometerx,Accelerometery,Accelerometerz,Magnetometerx,Magnetometery,Magnetometerz,Gyroscopex,Gyroscopey,Gyroscopez,EulerAngx,EulerAngy,EulerAngz,Quaternionx,Quaterniony,Quaternionz,LinearAccelerationx,LinearAccelerationy,LinearAccelerationz,Gravityx,Gravityy,Gravityz
0,0.0,-0.37,9.38,-2048.0,-2048.0,-2048.0,-0.002181661564992912,-0.003272492347489368,-0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.15,-0.09,-0.39,0.06,-0.36,9.790000000000001
1,0.21,-0.24,9.49,-2048.0,-2048.0,-2048.0,0.002181661564992912,-0.002181661564992912,0.0,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.06,0.05,-0.41000000000000003,0.06,-0.36,9.790000000000001
2,0.05,-0.35000000000000003,9.33,-2048.0,-2048.0,-2048.0,-0.001090830782496456,0.0,0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.02,-0.05,-0.34,1.34,-0.36,9.790000000000001
3,1.28,-0.32,9.35,-2040.0,-2048.0,-2048.0,0.001090830782496456,0.001090830782496456,0.001090830782496456,10.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.03,0.0,-0.42,1.34,-0.36,9.790000000000001
4,1.32,-0.33,9.42,-2040.0,-2048.0,-2048.0,0.0,-0.002181661564992912,0.0,10.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,1.28,0.01,-0.38,1.34,-0.36,9.790000000000001
5,1.34,-0.36,9.39,-2040.0,-2048.0,-2048.0,0.13962634015954636,0.001090830782496456,0.0,10.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.04,0.04,-0.38,1.34,-0.36,9.790000000000001
6,0.08,-0.39,9.42,-2048.0,-2048.0,-2048.0,-0.001090830782496456,-0.001090830782496456,0.002181661564992912,2.25,0.3125,2.125,-1.0003662109375,-0.0189208984375,-0.00274658203125,-0.0196533203125,0.0,0.01,-0.41000000000000003,0.06,-0.36,9.790000000000001
7,0.01,-0.36,9.39,-2048.0,-2048.0,-2048.0,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.01,0.03,-0.34,0.06,-0.36,9.790000000000001
8,0.02,-0.36,9.41,-2048.0,-2048.0,-2048.0,-0.002181661564992912,0.002181661564992912,0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.03,-0.01,-0.44,0.06,-0.36,9.790000000000001
9,0.04,-0.36,9.370000000000001,-2048.0,-2048.0,-2048.0,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,0.0,0.01,-0.39,0.06,-0.36,9.790000000000001
10,0.06,-0.33,9.39,-2048.0,-2048.0,-2048.0,-0.002181661564992912,0.0,0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,0.0,-0.01,-0.39,0.06,-0.36,9.790000000000001
11,0.04,-0.37,9.370000000000001,-2048.0,-2048.0,-2048.0,-0.002181661564992912,0.0,0.0,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,0.0,0.02,-0.36,0.06,-0.36,9.790000000000001
12,0.01,-0.35000000000000003,9.42,-2048.0,-2048.0,-2048.0,-0.002181661564992912,0.001090830782496456,-0.002181661564992912,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.02,0.02,-0.4,0.06,-0.36,9.790000000000001
13,0.05,-0.38,9.39,-2048.0,-2048.0,-2048.0,-0.003272492347489368,0.0,0.002181661564992912,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.01,0.01,-0.38,0.06,-0.36,9.790000000000001
14,0.04,-0.39,9.38,-2048.0,-2048.0,-2048.0,-0.004363323129985824,0.002181661564992912,0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,0.0,-0.04,-0.39,0.06,-0.36,9.790000000000001
15,0.05,-0.37,9.39,-2048.0,-2048.0,-2048.0,0.0,-0.001090830782496456,-0.003272492347489368,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.02,-0.01,-0.41000000000000003,0.06,-0.36,9.790000000000001
16,0.05,-0.37,9.370000000000001,-2048.0,-2048.0,-2048.0,0.001090830782496456,0.001090830782496456,0.0,2.25,0.3125,2.125,-1.0003662109375,-0.0189208984375,-0.00274658203125,-0.0196533203125,0.0,0.0,-0.39,0.06,-0.36,9.790000000000001
17,0.06,-0.4,9.35,-2048.0,-2048.0,-2048.0,0.002181661564992912,-0.001090830782496456,-0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,0.0,-0.01,-0.43,0.06,-0.36,9.790000000000001
18,0.04,-0.37,9.450000000000001,-2048.0,-2048.0,-2048.0,0.004363323129985824,0.0,0.002181661564992912,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,-0.03,0.0,-0.36,0.06,-0.36,9.790000000000001
19,0.04,-0.35000000000000003,9.36,0.0,-2048.0,-2048.0,0.002181661564992912,0.0,-0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,0.0,0.02,-0.32,0.06,-0.36,9.790000000000001
20,0.02,-0.36,9.43,-2048.0,-2048.0,-2048.0,0.001090830782496456,0.001090830782496456,-0.001090830782496456,2.25,0.3125,2.125,0.9996337890625,-0.0189208984375,-0.00274658203125,-0.0196533203125,0.0,0.03,-0.41000000000000003,0.06,-0.36,9.790000000000001
