,SampleID,Accelerometerx,Accelerometery,Accelerometerz,Magnetometerx,Magnetometery,Magnetometerz,Gyroscopex,Gyroscopey,Gyroscopez,EulerAngx,EulerAngy,EulerAngz,Quaternionx,Quaterniony,Quaternionz,LinearAccelerationx,LinearAccelerationy,LinearAccelerationz,Gravityx,Gravityy,Gravityz
0,0.05,-0.37,9.33,-2048.0,-2048.0,1985.75,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.08,0.17,0.01,0.05,-0.37,9.790000000000001
1,-0.01,-0.55,9.25,-2048.0,-2048.0,1985.375,0.006544984694978736,0.00545415391248228,-0.007635815477475192,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.22,-0.03,-0.72,0.05,-0.37,9.790000000000001
2,-0.15,-0.23,9.42,-2048.0,-2048.0,1984.1875,0.002181661564992912,0.002181661564992912,-0.001090830782496456,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.16,-0.09,-0.46,0.05,-0.37,9.790000000000001
3,-0.06,-0.46,9.43,-2048.0,-2048.0,1984.5625,0.003272492347489368,-0.001090830782496456,-0.002181661564992912,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.08,-0.06,-0.56,0.05,-0.37,9.790000000000001
4,0.02,-0.42,9.44,-2048.0,-2048.0,1984.5625,-0.00545415391248228,0.004363323129985824,0.004363323129985824,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.03,0.07,-0.28,0.05,-0.37,9.790000000000001
5,-0.04,-0.28,9.36,-2048.0,-2048.0,1983.375,-0.006544984694978736,-0.003272492347489368,0.003272492347489368,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.0,0.09,-0.39,0.05,-0.37,9.790000000000001
6,0.02,-0.25,9.31,-2048.0,-2048.0,1983.375,0.006544984694978736,0.001090830782496456,-0.004363323129985824,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.02,-0.02,-0.32,0.05,-0.37,9.790000000000001
7,0.02,-0.32,9.48,-2048.0,-2048.0,1985.0,0.003272492347489368,0.0,-0.001090830782496456,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,-0.04,-0.02,-0.38,0.05,-0.37,9.790000000000001
8,0.0,-0.33,9.370000000000001,-2048.0,-2048.0,1985.0,-0.004363323129985824,-0.002181661564992912,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.02,0.06,-0.49,0.05,-0.37,9.790000000000001
9,0.02,-0.41000000000000003,9.38,-2048.0,-2048.0,1985.375,-0.002181661564992912,0.0,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.0,0.06,-0.35000000000000003,0.05,-0.37,9.790000000000001
10,0.0,-0.36,9.42,-2048.0,-2048.0,1985.375,0.0,-0.002181661564992912,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.01,0.0,-0.42,0.05,-0.37,9.790000000000001
11,0.04,-0.33,9.33,-2048.0,-2048.0,1986.5625,0.001090830782496456,0.001090830782496456,-0.003272492347489368,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.0,0.0,-0.38,0.05,-0.37,9.790000000000001
12,0.04,-0.32,9.42,-2048.0,-2048.0,1986.5625,0.0,0.0,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.0,0.01,-0.39,0.05,-0.37,9.790000000000001
13,0.04,-0.35000000000000003,9.4,-2048.0,-2048.0,1985.0,0.001090830782496456,0.001090830782496456,-0.001090830782496456,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.02,-0.01,-0.41000000000000003,0.05,-0.37,9.790000000000001
14,0.04,-0.38,9.36,-2048.0,-2048.0,1985.0,0.0,0.002181661564992912,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.0,0.05,-0.38,0.05,-0.37,9.790000000000001
15,0.04,-0.35000000000000003,9.39,-2048.0,-2048.0,1985.0,0.0,-0.003272492347489368,-0.001090830782496456,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.0,0.05,-0.36,0.05,-0.37,9.790000000000001
16,0.0,-0.32,9.39,-2048.0,-2048.0,1985.0,0.002181661564992912,0.0,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,-0.03,0.02,-0.4,0.05,-0.37,9.790000000000001
17,0.02,-0.32,9.39,-2048.0,-2048.0,1984.5625,-0.001090830782496456,0.001090830782496456,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.01,0.0,-0.41000000000000003,0.05,-0.37,9.790000000000001
18,0.04,-1.62,9.41,-2048.0,-2048.0,1984.5625,0.002181661564992912,0.002181661564992912,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,-0.01,0.05,-0.39,0.05,-0.37,9.790000000000001
19,0.05,-0.35000000000000003,9.39,-2048.0,-2048.0,1985.0,-0.001090830782496456,-0.001090830782496456,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,0.0,0.04,-0.41000000000000003,0.05,-0.37,9.790000000000001
20,0.06,-0.35000000000000003,9.370000000000001,-2048.0,-2048.0,1985.0,0.001090830782496456,0.001090830782496456,0.0,0.0,0.3125,2.125,0.99981689453125,-0.01898193359375,-0.00286865234375,-6.103515625e-05,-0.01,0.0,-0.38,0.05,-0.37,9.790000000000001
