Position
6.0,0.0,0.0
Magentizations
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.8334, 3.1104000000000003, 1.022208),(0.5829, 3.102, 1.1746679999999998),(1.3197, 2.0739, 0.5086839999999999),(1.0817999999999999, 1.0068, -0.000484),(-2.1117, 4.2243, 5.000688),(1.7268, 4.2408, 5.260112),(3.0969, 2.4411, 2.288836),(1.9916999999999998, 0.9917999999999999, 0.45496),(-3.264, 0.3636, 9.338779999999998),(2.8539, 0.4692, 9.474784),(4.2468, 0.32009999999999994, 3.732608),(2.4804, 0.1734, 0.7971480000000001),(-2.2377, -3.6579, 5.751856),(1.8594, -3.8013, 6.131796),(3.1841999999999997, -1.9683, 2.662968),(2.0925, -0.6941999999999999, 0.63888))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.8319, 3.1098, 1.02366),(0.5841000000000001, 3.1031999999999997, 1.175152),(1.3215, 2.0724, 0.507232),(1.0817999999999999, 1.0035, 0.000484),(-2.1117, 4.2228, 4.9973),(1.7283, 4.2402, 5.259627999999999),(3.0963, 2.4414000000000002, 2.2912559999999997),(1.9895999999999998, 0.9912, 0.45738),(-3.2642999999999995, 0.3621, 9.338779999999998),(2.8533, 0.46979999999999994, 9.4743),(4.245, 0.32039999999999996, 3.7335760000000002),(2.4783, 0.1761, 0.796664),(-2.2377, -3.6591, 5.751371999999999),(1.8608999999999998, -3.8007, 6.131796),(3.1841999999999997, -1.9673999999999998, 2.666356),(2.0927999999999995, -0.6954, 0.640332))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.8319, 3.1092, 1.022208),(0.5829, 3.1014, 1.176604),(1.3209, 2.0732999999999997, 0.507232),(1.0809, 1.005, -0.000484),(-2.1138, 4.2237, 4.9973),(1.728, 4.2393, 5.260596),(3.0981, 2.4429000000000003, 2.287384),(1.9916999999999998, 0.9920999999999999, 0.458832),(-3.2622, 0.3639, 9.337812),(2.8535999999999997, 0.4695, 9.474784),(4.2474, 0.3192, 3.731156),(2.4800999999999997, 0.17429999999999998, 0.800052),(-2.2367999999999997, -3.6564, 5.74992),(1.8615, -3.801, 6.133732),(3.1835999999999998, -1.968, 2.668292),(2.0919, -0.6948, 0.639364))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.8319, 3.1101, 1.02366),(0.5838, 3.102, 1.1737),(1.32, 2.073, 0.50578),(1.0803, 1.0062, -0.001936),(-2.1117, 4.2249, 4.996332),(1.7270999999999999, 4.2399, 5.260596),(3.0972, 2.442, 2.289804),(1.9898999999999998, 0.9915, 0.456412),(-3.264, 0.3654, 9.339264),(2.8524000000000003, 0.4689, 9.473332000000001),(4.2444, 0.3195, 3.727284),(2.4785999999999997, 0.174, 0.800052),(-2.2356, -3.6582, 5.749435999999999),(1.8623999999999998, -3.7992, 6.135668),(3.1856999999999998, -1.9670999999999998, 2.665388),(2.0921999999999996, -0.693, 0.63888))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.8328, 3.1098, 1.022692),(0.5844, 3.1005, 1.175636),(1.3215, 2.0742, 0.506748),(1.0794, 1.0044, -0.00242),(-2.1117, 4.2228, 4.996332),(1.7273999999999998, 4.2417, 5.25866),(3.0975, 2.4411, 2.2883519999999997),(1.9892999999999998, 0.9935999999999999, 0.455928),(-3.264, 0.363, 9.339748),(2.8545, 0.46979999999999994, 9.471395999999999),(4.2453, 0.32039999999999996, 3.73164),(2.4791999999999996, 0.174, 0.7981159999999999),(-2.2374, -3.6561, 5.751856),(1.8611999999999997, -3.8013, 6.13228),(3.1847999999999996, -1.9667999999999999, 2.66684),(2.0916, -0.6936, 0.636944))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.8321999999999999, 3.1104000000000003, 1.0217239999999999),(0.5841000000000001, 3.1007999999999996, 1.1746679999999998),(1.3194, 2.0736, 0.506264),(1.0815, 1.0062, -0.001936),(-2.1117, 4.2216, 4.99488),(1.7268, 4.242, 5.2635),(3.0978, 2.4414000000000002, 2.289804),(1.9898999999999998, 0.9920999999999999, 0.455928),(-3.2622, 0.3633, 9.34362),(2.8535999999999997, 0.468, 9.472363999999999),(4.2456, 0.3207, 3.728736),(2.4783, 0.17579999999999998, 0.7981159999999999),(-2.2365, -3.6572999999999998, 5.751856),(1.8615, -3.801, 6.131796),(3.1841999999999997, -1.9670999999999998, 2.6673240000000003),(2.091, -0.6941999999999999, 0.639364))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.8312999999999999, 3.1107, 1.02124),(0.5822999999999999, 3.1014, 1.1732159999999998),(1.3185, 2.0717999999999996, 0.50336),(1.08, 1.0052999999999999, 0.0),(-2.1126, 4.2231, 4.996332),(1.728, 4.2423, 5.261563999999999),(3.096, 2.4399, 2.2883519999999997),(1.9905, 0.9935999999999999, 0.45834800000000003),(-3.2636999999999996, 0.3636, 9.342168),(2.8533, 0.4689, 9.470912),(4.2444, 0.321, 3.733092),(2.4797999999999996, 0.1749, 0.796664),(-2.238, -3.6561, 5.75234),(1.8636, -3.8001, 6.13228),(3.1832999999999996, -1.9665, 2.666356),(2.0927999999999995, -0.6957, 0.63888))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.8321999999999999, 3.111, 1.0231759999999999),(0.582, 3.1016999999999997, 1.1737),(1.3212000000000002, 2.0726999999999998, 0.5082),(1.0797, 1.0055999999999998, -0.000968),(-2.112, 4.224, 4.997783999999999),(1.7277, 4.2417, 5.258176),(3.0975, 2.4414000000000002, 2.288836),(1.9901999999999997, 0.9915, 0.456412),(-3.2628, 0.3636, 9.334907999999999),(2.8527, 0.4695, 9.475268),(4.2459, 0.3195, 3.733092),(2.4795, 0.1749, 0.7971480000000001),(-2.2361999999999997, -3.6572999999999998, 5.75476),(1.8620999999999999, -3.7988999999999997, 6.132764),(3.183, -1.9656, 2.6644200000000002),(2.0942999999999996, -0.6948, 0.637912))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.8319, 3.1092, 1.02366),(0.5808, 3.0999, 1.175152),(1.3217999999999999, 2.0721, 0.50578),(1.0812, 1.0052999999999999, -0.00242),(-2.1111, 4.2231, 4.9973),(1.728, 4.239599999999999, 5.260596),(3.0984000000000003, 2.4402, 2.2883519999999997),(1.9901999999999997, 0.9909, 0.456412),(-3.2636999999999996, 0.3678, 9.341199999999999),(2.8527, 0.47129999999999994, 9.473332000000001),(4.2435, 0.3207, 3.732608),(2.4789, 0.17429999999999998, 0.8005359999999999),(-2.2365, -3.6582, 5.748468),(1.8626999999999998, -3.7995, 6.129376000000001),(3.1856999999999998, -1.9673999999999998, 2.6673240000000003),(2.0930999999999997, -0.6936, 0.63888))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-0.834, 3.1092, 1.020756),(0.5831999999999999, 3.1001999999999996, 1.1737),(1.3191, 2.073, 0.506748),(1.0812, 1.0062, -0.003388),(-2.1111, 4.2213, 4.996816),(1.7270999999999999, 4.2402, 5.259144),(3.0963, 2.4414000000000002, 2.287384),(1.9892999999999998, 0.9920999999999999, 0.45689599999999997),(-3.264, 0.3645, 9.340232),(2.8550999999999997, 0.4689, 9.472363999999999),(4.2474, 0.32009999999999994, 3.729704),(2.478, 0.1755, 0.79618),(-2.2371, -3.6567, 5.751371999999999),(1.863, -3.7983, 6.12986),(3.1826999999999996, -1.9653, 2.663452),(2.0934, -0.6936, 0.637912))
