"Sensor 9 Average (x, y, z)"
"[-0.5977649999999999, -0.364695, 0.46263139999999997]"
"[-0.6504449999999999, -0.32505, 0.5135240000000001]"
"[-0.6932100000000001, -0.273495, 0.5675868]"
"[-0.7296, -0.2094, 0.6124294]"
"[-0.759495, -0.13569000000000003, 0.6434296]"
"[-0.773385, -0.05365500000000001, 0.6608052]"
"[-0.6115949999999999, -0.41616, 0.5582940000000001]"
"[-0.6660900000000001, -0.37400999999999995, 0.6264654000000001]"
"[-0.714675, -0.315555, 0.6923378]"
"[-0.7551450000000001, -0.240885, 0.7468604000000001]"
"[-0.785655, -0.15726, 0.7871292000000001]"
"[-0.802395, -0.06147, 0.8111114]"
"[-0.61017, -0.472755, 0.6646772]"
"[-0.669105, -0.423855, 0.7476106]"
"[-0.719535, -0.36165, 0.8264784000000001]"
"[-0.764235, -0.2772, 0.8934156000000001]"
"[-0.7962149999999999, -0.17987999999999996, 0.9429046000000001]"
"[-0.8125199999999999, -0.07347000000000001, 0.9723076]"
"[-0.5921099999999999, -0.5300999999999999, 0.774037]"
"[-0.64911, -0.480285, 0.875677]"
"[-0.704475, -0.40980000000000005, 0.9683629999999999]"
"[-0.74994, -0.31621499999999997, 1.0507640000000003]"
"[-0.7821, -0.20470500000000003, 1.1131032]"
"[-0.7996949999999999, -0.08358, 1.1477091999999998]"
"[-0.551565, -0.5907600000000001, 0.8866638000000001]"
"[-0.60882, -0.5357399999999999, 1.0096239999999999]"
"[-0.661395, -0.45747000000000004, 1.118887]"
"[-0.703425, -0.35524500000000003, 1.2159773999999999]"
"[-0.7373549999999999, -0.231285, 1.2907312]"
"[-0.7542150000000001, -0.092475, 1.3318953999999998]"
"[-0.49051500000000003, -0.6456299999999999, 0.9934584000000001]"
"[-0.54336, -0.587715, 1.1305271999999997]"
"[-0.590955, -0.5015099999999999, 1.2613040000000002]"
"[-0.630735, -0.38925000000000004, 1.3710752000000002]"
"[-0.660315, -0.25583999999999996, 1.4553154000000001]"
"[-0.678195, -0.105405, 1.5039331999999999]"
