"Sensor 15 Average (x, y, z)"
"[-0.018629999999999994, -0.73638, 0.5482026]"
"[-0.023354999999999994, -0.778605, 0.6845212]"
"[-0.025229999999999992, -0.80784, 0.8405386]"
"[-0.031214999999999993, -0.81855, 1.0187957999999997]"
"[-0.03613499999999999, -0.80004, 1.2023286]"
"[-0.03866999999999999, -0.752895, 1.3948638]"
"[0.05452500000000002, -0.733665, 0.542201]"
"[0.063525, -0.776235, 0.6790036]"
"[0.07320000000000002, -0.8034150000000001, 0.834658]"
"[0.08329500000000001, -0.8141849999999999, 1.0077121999999998]"
"[0.09681000000000001, -0.79632, 1.1929148]"
"[0.10851, -0.747, 1.3815296]"
"[0.12387000000000001, -0.715965, 0.5277536]"
"[0.14388, -0.7569, 0.6587240000000001]"
"[0.16617, -0.7844999999999999, 0.8084736]"
"[0.194565, -0.7934999999999999, 0.9753568000000001]"
"[0.22089000000000003, -0.7761599999999999, 1.1550901999999998]"
"[0.25068, -0.7293000000000002, 1.3384536]"
"[0.188925, -0.6909300000000002, 0.49767300000000003]"
"[0.21839999999999998, -0.7272150000000001, 0.6229806]"
"[0.255, -0.753525, 0.7660509999999999]"
"[0.29274, -0.75885, 0.9218748]"
"[0.33231, -0.7428750000000001, 1.0894840000000001]"
"[0.37444500000000003, -0.695475, 1.2587872]"
"[0.24283499999999997, -0.654015, 0.4602113999999999]"
"[0.284355, -0.6907499999999999, 0.5767828]"
"[0.32955, -0.70956, 0.7056720000000001]"
"[0.3781650000000001, -0.7129500000000001, 0.8502186]"
"[0.42945, -0.695685, 1.0014686000000002]"
"[0.48201, -0.65097, 1.1544610000000002]"
"[0.28844999999999993, -0.61368, 0.41805500000000007]"
"[0.334125, -0.64365, 0.5212438]"
"[0.38914499999999996, -0.658245, 0.6383718]"
"[0.44296500000000005, -0.66027, 0.7675756]"
"[0.50004, -0.6398999999999999, 0.9001674]"
"[0.5587950000000002, -0.597225, 1.0379379999999998]"
