"Sensor 3 Average (x, y, z)"
"[0.11954999999999996, -0.259815, -0.8681992]"
"[0.11299499999999996, -0.32230499999999995, -0.7879036]"
"[0.10504499999999997, -0.36873, -0.6981216]"
"[0.09587999999999997, -0.40003500000000003, -0.5894636]"
"[0.08243999999999999, -0.4115550000000001, -0.491381]"
"[0.07311000000000001, -0.40521000000000007, -0.4037044]"
"[0.021044999999999994, -0.27310500000000004, -0.8742007999999999]"
"[0.019409999999999997, -0.335565, -0.7910254]"
"[0.020534999999999998, -0.379725, -0.6935478]"
"[0.019289999999999988, -0.4045200000000001, -0.5953441999999999]"
"[0.022529999999999994, -0.41169, -0.49808439999999987]"
"[0.01829999999999997, -0.40800000000000003, -0.4078909999999999]"
"[-0.07467000000000001, -0.26770499999999997, -0.8639399999999999]"
"[-0.066975, -0.3307049999999999, -0.7807646]"
"[-0.05814000000000001, -0.3726599999999999, -0.6871831999999999]"
"[-0.048105000000000016, -0.397065, -0.5854463999999999]"
"[-0.040200000000000014, -0.40563000000000005, -0.4895902]"
"[-0.03358500000000001, -0.40296, -0.4033172]"
"[-0.16437000000000002, -0.25566, -0.8278578]"
"[-0.14379, -0.31866000000000005, -0.749111]"
"[-0.12825, -0.36099000000000003, -0.654852]"
"[-0.10945500000000001, -0.38598, -0.5595523999999998]"
"[-0.09438, -0.39432, -0.4691654]"
"[-0.08040000000000001, -0.38839500000000005, -0.38688540000000005]"
"[-0.234645, -0.24418499999999999, -0.7736982]"
"[-0.21097500000000002, -0.30204, -0.6956773999999999]"
"[-0.18729, -0.34356, -0.6132038]"
"[-0.16773000000000002, -0.3645900000000001, -0.5291572]"
"[-0.14403000000000002, -0.374715, -0.44131119999999996]"
"[-0.12432000000000001, -0.37137, -0.3641616]"
"[-0.29391, -0.22384499999999996, -0.7036876]"
"[-0.270465, -0.277185, -0.6354436]"
"[-0.24354, -0.31516500000000003, -0.562892]"
"[-0.21891000000000002, -0.3383999999999999, -0.48269320000000004]"
"[-0.187425, -0.34840499999999996, -0.40716499999999994]"
"[-0.161445, -0.34739999999999993, -0.3330888]"
