"Sensor 14 Average (x, y, z)"
"[0.15759, 0.283335, -0.16659279999999999]"
"[0.1824, 0.29967000000000005, -0.20908799999999994]"
"[0.212385, 0.31398000000000004, -0.25898839999999995]"
"[0.24497999999999992, 0.32078999999999996, -0.32391700000000007]"
"[0.278025, 0.31518, -0.39220940000000004]"
"[0.312975, 0.301935, -0.4538951999999999]"
"[0.14288999999999996, 0.311415, -0.19372099999999998]"
"[0.16968, 0.331185, -0.2447588]"
"[0.19275000000000003, 0.3457949999999999, -0.3014594]"
"[0.22357499999999997, 0.35275500000000004, -0.3704052]"
"[0.2530799999999999, 0.346965, -0.4423034]"
"[0.284175, 0.332625, -0.5155810000000001]"
"[0.119655, 0.33138, -0.21317780000000003]"
"[0.13942500000000002, 0.353085, -0.27007200000000003]"
"[0.16259999999999997, 0.37016999999999994, -0.3346375999999999]"
"[0.18888, 0.3789449999999999, -0.4096334]"
"[0.21378000000000003, 0.37683000000000005, -0.48898519999999995]"
"[0.23989499999999997, 0.36066, -0.5736368000000001]"
"[0.09239999999999997, 0.34851, -0.2266088]"
"[0.11142, 0.3733200000000001, -0.288101]"
"[0.12734999999999996, 0.38965500000000003, -0.36147540000000006]"
"[0.14844000000000002, 0.39972, -0.4416741999999999]"
"[0.16948500000000005, 0.39910500000000004, -0.5265194000000001]"
"[0.19143, 0.38095500000000004, -0.6198587999999999]"
"[0.06282000000000001, 0.36246, -0.2394348]"
"[0.075495, 0.38555999999999996, -0.3047022]"
"[0.08823000000000002, 0.40440000000000004, -0.3770602]"
"[0.10160999999999999, 0.41803499999999993, -0.46713259999999995]"
"[0.11467499999999999, 0.41434499999999996, -0.5600364]"
"[0.12902999999999998, 0.397305, -0.6557716]"
"[0.030869999999999995, 0.36932999999999994, -0.24625919999999996]"
"[0.03669, 0.395295, -0.31447899999999995]"
"[0.04027499999999999, 0.41436, -0.3893054]"
"[0.045704999999999996, 0.425295, -0.47613500000000003]"
"[0.04957500000000001, 0.423765, -0.5759358]"
"[0.05745, 0.40642500000000004, -0.677358]"
