"Sensor 16 Average (x, y, z)"
"[-0.09988499999999997, 0.336045, -0.20838620000000002]"
"[-0.11487, 0.35949000000000003, -0.2620134]"
"[-0.13662, 0.37722, -0.32662739999999996]"
"[-0.16184999999999997, 0.38737499999999986, -0.4027848]"
"[-0.18970499999999998, 0.38437499999999997, -0.4886706]"
"[-0.21938999999999997, 0.36401999999999995, -0.5702003999999999]"
"[-0.126435, 0.32049, -0.1961652]"
"[-0.15017999999999998, 0.3398550000000001, -0.24664639999999993]"
"[-0.17341499999999999, 0.35364, -0.30356479999999997]"
"[-0.19966499999999998, 0.36075, -0.3707682]"
"[-0.23059499999999994, 0.35391, -0.43913320000000006]"
"[-0.260235, 0.33618, -0.5113701999999999]"
"[-0.14524499999999999, 0.29784, -0.17198940000000001]"
"[-0.17042999999999997, 0.31499999999999995, -0.21576719999999994]"
"[-0.19884000000000002, 0.32621999999999995, -0.2668534]"
"[-0.22738499999999995, 0.329745, -0.3251996]"
"[-0.25819499999999995, 0.32319, -0.383691]"
"[-0.29200499999999996, 0.30655499999999997, -0.45128160000000006]"
"[-0.157875, 0.27322499999999994, -0.15059659999999997]"
"[-0.18594, 0.28846499999999997, -0.19604419999999997]"
"[-0.21392999999999995, 0.29766, -0.23936220000000002]"
"[-0.24509999999999998, 0.30018, -0.28461620000000004]"
"[-0.27676500000000004, 0.2947799999999999, -0.3393808]"
"[-0.310545, 0.27529500000000007, -0.3899588]"
"[-0.16813499999999995, 0.25285499999999994, -0.12990559999999998]"
"[-0.19562999999999997, 0.263565, -0.16656859999999996]"
"[-0.22399499999999994, 0.268335, -0.20298959999999996]"
"[-0.25386, 0.26949000000000006, -0.24427480000000001]"
"[-0.28539, 0.26101499999999994, -0.2879558]"
"[-0.31827, 0.246975, -0.33132219999999996]"
"[-0.17456999999999998, 0.23064, -0.11006159999999998]"
"[-0.20037, 0.23750999999999994, -0.137456]"
"[-0.22657499999999997, 0.23998499999999995, -0.1669558]"
"[-0.25632, 0.24072, -0.2012714]"
"[-0.285315, 0.233085, -0.23863619999999997]"
"[-0.316935, 0.21732, -0.27638820000000003]"
