"Sensor 2 Average (x, y, z)"
"[0.36206999999999995, -0.18448499999999998, -0.5744838000000001]"
"[0.34039499999999995, -0.23182499999999998, -0.5265194]"
"[0.311505, -0.26905500000000004, -0.473352]"
"[0.2799, -0.295515, -0.40743120000000005]"
"[0.2476049999999999, -0.30867, -0.34371260000000003]"
"[0.21788999999999997, -0.30882000000000004, -0.28374499999999997]"
"[0.32802, -0.21394499999999997, -0.6617973999999999]"
"[0.30360000000000004, -0.26577, -0.5985386]"
"[0.27742500000000003, -0.30148499999999995, -0.5338278]"
"[0.25065, -0.32581499999999997, -0.461252]"
"[0.22356000000000004, -0.33609, -0.39092679999999996]"
"[0.19626, -0.33477, -0.32263440000000004]"
"[0.27522, -0.23395499999999997, -0.7376885999999999]"
"[0.25732499999999997, -0.28840499999999997, -0.670461]"
"[0.23498999999999998, -0.32529, -0.5936018]"
"[0.211785, -0.35344499999999995, -0.5109346]"
"[0.18967500000000004, -0.36147, -0.42954999999999993]"
"[0.166155, -0.358605, -0.3539008]"
"[0.21386999999999995, -0.24924000000000002, -0.8021573999999999]"
"[0.201675, -0.30704999999999993, -0.721523]"
"[0.183525, -0.34722, -0.6370649999999999]"
"[0.163095, -0.37224, -0.5478154]"
"[0.146055, -0.38008500000000006, -0.4615666]"
"[0.12675000000000003, -0.37774500000000005, -0.377641]"
"[0.139395, -0.26175, -0.8442654]"
"[0.13228499999999999, -0.32137499999999997, -0.7610658]"
"[0.12022499999999996, -0.360915, -0.6713079999999999]"
"[0.10888500000000002, -0.387, -0.5765165999999999]"
"[0.09618, -0.39378, -0.48090239999999995]"
"[0.08236499999999998, -0.38833500000000004, -0.3964686]"
"[0.05508000000000002, -0.268155, -0.8707886]"
"[0.053175, -0.32676, -0.7859676000000001]"
"[0.047775, -0.36921, -0.6902565999999999]"
"[0.044009999999999994, -0.39303, -0.5916416]"
"[0.038204999999999975, -0.40082999999999996, -0.4947448]"
"[0.03403500000000001, -0.39780000000000004, -0.40626959999999995]"
