"Sensor 9 Average (x, y, z)"
"[0.287295, 0.17261999999999997, -0.17271540000000002]"
"[0.31510499999999997, 0.156855, -0.1956328]"
"[0.3422099999999999, 0.138165, -0.21867119999999998]"
"[0.36478499999999997, 0.10787999999999998, -0.2430164]"
"[0.385395, 0.07446, -0.25918199999999997]"
"[0.3962399999999999, 0.036765, -0.269588]"
"[0.30681, 0.19815, -0.2212122]"
"[0.33615, 0.18256500000000003, -0.25003439999999993]"
"[0.36524999999999996, 0.15946500000000002, -0.2827044]"
"[0.38777999999999996, 0.125745, -0.306614]"
"[0.407205, 0.09051000000000001, -0.3286844]"
"[0.419025, 0.04482, -0.33872739999999996]"
"[0.3111299999999999, 0.23285999999999996, -0.26958799999999994]"
"[0.34535999999999994, 0.21267000000000003, -0.3087678]"
"[0.3722849999999999, 0.18511500000000003, -0.3482621999999999]"
"[0.40071, 0.14659499999999998, -0.37449499999999997]"
"[0.42079500000000003, 0.10447500000000001, -0.40370439999999985]"
"[0.43356, 0.053040000000000004, -0.4189988]"
"[0.30979499999999993, 0.264765, -0.3217874]"
"[0.34632, 0.23959500000000003, -0.369534]"
"[0.37606499999999987, 0.20922, -0.4129487999999999]"
"[0.405135, 0.169485, -0.45203179999999993]"
"[0.42367499999999997, 0.11721, -0.48167679999999996]"
"[0.4383299999999999, 0.061395, -0.49943959999999993]"
"[0.30156000000000005, 0.29596500000000003, -0.37814919999999996]"
"[0.33632999999999996, 0.271335, -0.431123]"
"[0.36734999999999995, 0.23664, -0.4875815999999999]"
"[0.394425, 0.18989999999999999, -0.5342633999999998]"
"[0.41899499999999995, 0.13416, -0.5698132]"
"[0.433035, 0.070605, -0.5948602000000001]"
"[0.28044, 0.324825, -0.43356719999999993]"
"[0.312615, 0.303855, -0.5000203999999999]"
"[0.345285, 0.26436, -0.5616578]"
"[0.37098000000000003, 0.21564, -0.6170032000000001]"
"[0.39322500000000005, 0.152745, -0.6632252]"
"[0.407235, 0.07788, -0.6916118]"
