Time,X,Y,Z,Displacement [mm]
2025-04-15T17:10:11.209,       0.09,        0.00,       -0.08,       0.12
2025-04-15T17:10:11.727,       0.09,       -0.01,       -0.10,       0.14
2025-04-15T17:10:12.242,       0.09,        0.00,       -0.10,       0.14
2025-04-15T17:10:12.790,       0.10,       -0.01,       -0.10,       0.14
2025-04-15T17:10:13.307,       0.11,        0.00,       -0.11,       0.15
2025-04-15T17:10:13.824,       0.10,        0.00,       -0.09,       0.14
2025-04-15T17:10:14.341,       0.10,       -0.01,       -0.08,       0.13
2025-04-15T17:10:14.855,       0.09,        0.00,       -0.07,       0.12
2025-04-15T17:10:15.354,       0.10,       -0.01,       -0.09,       0.13
2025-04-15T17:10:15.872,       0.10,        0.02,       -0.05,       0.11
2025-04-15T17:10:16.386,       0.10,        0.01,       -0.06,       0.12
2025-04-15T17:10:16.904,       0.10,        0.00,       -0.09,       0.14
2025-04-15T17:10:17.421,       0.09,       -0.01,       -0.13,       0.16
2025-04-15T17:10:17.968,       0.11,        0.00,       -0.09,       0.14
2025-04-15T17:10:18.486,       0.10,        0.01,       -0.07,       0.12
2025-04-15T17:10:19.002,       0.10,       -0.02,       -0.09,       0.14
2025-04-15T17:10:19.517,       0.10,       -0.01,       -0.13,       0.16
2025-04-15T17:10:20.016,       0.11,       -0.00,       -0.09,       0.14
2025-04-15T17:10:20.271,        NaN,         NaN,         NaN,        NaN
2025-04-15T17:10:29.499,        NaN,         NaN,         NaN,        NaN
